net,length_um
u_picorv32.picorv32_core.cpuregs\[3\]\[10\],23.65µm
u_picorv32.picorv32_core.cpuregs\[4\]\[23\],23.645µm
_05082_,23.64µm
_05018_,23.6µm
u_picorv32.picorv32_core.cpuregs\[6\]\[20\],23.6µm
_05194_,23.59µm
u_picorv32.picorv32_core.cpuregs\[25\]\[18\],23.59µm
u_picorv32.picorv32_core.cpuregs\[28\]\[5\],23.59µm
u_picorv32.picorv32_core.cpuregs\[9\]\[2\],23.58µm
_01604_,23.54µm
_03409_,23.53µm
u_picorv32.picorv32_core.cpuregs\[16\]\[19\],23.53µm
_02830_,23.52µm
_05985_,23.52µm
_03071_,23.495µm
_05562_,23.49µm
u_picorv32.picorv32_core.cpuregs\[12\]\[12\],23.49µm
_02713_,23.47µm
u_picorv32.picorv32_core.cpuregs\[11\]\[4\],23.47µm
u_picorv32.picorv32_core.cpuregs\[29\]\[24\],23.435µm
u_picorv32.picorv32_core.cpuregs\[29\]\[10\],23.425µm
_03096_,23.415µm
net116,23.41µm
u_picorv32.picorv32_core.cpuregs\[15\]\[9\],23.41µm
u_picorv32.picorv32_core.cpuregs\[23\]\[15\],23.41µm
u_picorv32.picorv32_core.cpuregs\[26\]\[2\],23.41µm
_04329_,23.4µm
u_picorv32.picorv32_core.cpuregs\[0\]\[24\],23.4µm
u_picorv32.picorv32_core.cpuregs\[19\]\[8\],23.4µm
u_picorv32.picorv32_core.cpuregs\[5\]\[0\],23.4µm
_02776_,23.395µm
_02939_,23.395µm
_05338_,23.34µm
_05451_,23.34µm
u_picorv32.picorv32_core.cpuregs\[22\]\[26\],23.34µm
u_picorv32.picorv32_core.cpuregs\[31\]\[27\],23.34µm
net1496,23.34µm
u_picorv32.picorv32_core.cpuregs\[14\]\[28\],23.335µm
u_picorv32.picorv32_core.cpuregs\[8\]\[26\],23.315µm
u_picorv32.picorv32_core.cpuregs\[2\]\[15\],23.31µm
_03341_,23.3µm
u_picorv32.picorv32_core.cpuregs\[12\]\[29\],23.3µm
u_picorv32.picorv32_core.cpuregs\[6\]\[13\],23.3µm
u_picorv32.picorv32_core.cpuregs\[11\]\[1\],23.29µm
u_picorv32.picorv32_core.cpuregs\[27\]\[11\],23.29µm
u_picorv32.picorv32_core.cpuregs\[31\]\[6\],23.29µm
u_picorv32.picorv32_core.cpuregs\[7\]\[24\],23.29µm
_02649_,23.28µm
_03729_,23.28µm
_04081_,23.28µm
u_picorv32.picorv32_core.reg_next_pc\[29\],23.28µm
_05349_,23.275µm
_05861_,23.24µm
u_picorv32.picorv32_core.cpuregs\[0\]\[25\],23.24µm
u_picorv32.picorv32_core.cpuregs\[28\]\[21\],23.24µm
u_picorv32.picorv32_core.cpuregs\[4\]\[0\],23.24µm
_04078_,23.23µm
u_picorv32.picorv32_core.reg_pc\[26\],23.23µm
_05130_,23.22µm
u_picorv32.picorv32_core.cpuregs\[25\]\[23\],23.19µm
u_picorv32.picorv32_core.decoded_rd\[1\],23.185µm
u_picorv32.picorv32_core.cpuregs\[14\]\[30\],23.18µm
u_picorv32.picorv32_core.cpuregs\[5\]\[26\],23.18µm
_02159_,23.175µm
u_picorv32.picorv32_core.cpuregs\[15\]\[19\],23.17µm
_05059_,23.16µm
u_picorv32.picorv32_core.cpuregs\[27\]\[9\],23.16µm
u_picorv32.picorv32_core.cpuregs\[16\]\[0\],23.155µm
u_picorv32.picorv32_core.cpuregs\[11\]\[20\],23.14µm
u_picorv32.picorv32_core.cpuregs\[2\]\[4\],23.12µm
u_picorv32.picorv32_core.cpuregs\[9\]\[15\],23.12µm
_05301_,23.1µm
u_picorv32.picorv32_core.cpuregs\[10\]\[21\],23.1µm
u_picorv32.picorv32_core.cpuregs\[19\]\[6\],23.075µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],23.075µm
u_picorv32.picorv32_core.cpuregs\[0\]\[4\],23.065µm
u_picorv32.picorv32_core.cpuregs\[24\]\[21\],23.065µm
_01746_,23.06µm
_01808_,23.06µm
u_picorv32.picorv32_core.cpuregs\[2\]\[8\],23.06µm
u_picorv32.picorv32_core.cpuregs\[23\]\[9\],23.015µm
_01898_,23µm
_01702_,22.99µm
_05464_,22.99µm
_01814_,22.97µm
u_picorv32.picorv32_core.cpuregs\[7\]\[0\],22.955µm
_01734_,22.94µm
_01794_,22.93µm
_05288_,22.93µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],22.93µm
_03588_,22.91µm
u_picorv32.picorv32_core.cpuregs\[1\]\[24\],22.87µm
u_picorv32.picorv32_core.cpuregs\[25\]\[15\],22.86µm
u_picorv32.picorv32_core.cpuregs\[14\]\[7\],22.855µm
net644,22.825µm
u_picorv32.picorv32_core.cpuregs\[21\]\[1\],22.81µm
u_picorv32.picorv32_core.cpuregs\[31\]\[28\],22.81µm
u_picorv32.picorv32_core.cpuregs\[5\]\[9\],22.81µm
u_picorv32.picorv32_core.cpuregs\[6\]\[22\],22.81µm
_04310_,22.805µm
_02192_,22.8µm
u_picorv32.picorv32_core.cpuregs\[16\]\[27\],22.775µm
u_picorv32.picorv32_core.cpuregs\[21\]\[2\],22.765µm
u_picorv32.picorv32_core.cpuregs\[16\]\[15\],22.76µm
u_picorv32.picorv32_core.cpuregs\[20\]\[13\],22.76µm
u_picorv32.picorv32_core.cpuregs\[24\]\[9\],22.76µm
_02168_,22.755µm
_05015_,22.75µm
_01906_,22.74µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],22.72µm
u_picorv32.picorv32_core.cpuregs\[24\]\[7\],22.715µm
_01858_,22.71µm
u_picorv32.picorv32_core.cpuregs\[28\]\[11\],22.71µm
_02448_,22.705µm
_04325_,22.7µm
_05729_,22.7µm
u_picorv32.picorv32_core.cpuregs\[1\]\[23\],22.7µm
u_picorv32.picorv32_core.cpuregs\[31\]\[17\],22.695µm
_03045_,22.69µm
_04974_,22.69µm
u_picorv32.picorv32_core.reg_next_pc\[9\],22.665µm
u_picorv32.picorv32_core.cpuregs\[22\]\[21\],22.645µm
net1597,22.63µm
u_picorv32.picorv32_core.count_instr\[3\],22.6µm
u_picorv32.picorv32_core.cpuregs\[18\]\[14\],22.595µm
_02236_,22.59µm
u_picorv32.picorv32_core.cpuregs\[31\]\[20\],22.59µm
net1593,22.58µm
net1594,22.58µm
net1595,22.58µm
net1596,22.58µm
u_picorv32.picorv32_core.cpuregs\[11\]\[16\],22.58µm
u_picorv32.picorv32_core.instr_slt,22.58µm
_03467_,22.57µm
_05186_,22.53µm
_01625_,22.51µm
_01676_,22.51µm
_03600_,22.51µm
u_picorv32.picorv32_core.cpuregs\[18\]\[1\],22.51µm
u_picorv32.picorv32_core.cpuregs\[23\]\[26\],22.495µm
u_picorv32.picorv32_core.reg_next_pc\[23\],22.485µm
u_picorv32.picorv32_core.cpuregs\[6\]\[17\],22.46µm
_03151_,22.45µm
_05291_,22.45µm
u_picorv32.picorv32_core.cpuregs\[12\]\[2\],22.45µm
u_picorv32.picorv32_core.cpuregs\[3\]\[6\],22.45µm
_02788_,22.44µm
_04447_,22.435µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],22.435µm
u_picorv32.picorv32_core.cpuregs\[30\]\[0\],22.435µm
_04585_,22.425µm
u_picorv32.picorv32_core.cpuregs\[20\]\[18\],22.425µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],22.41µm
_04305_,22.405µm
u_picorv32.picorv32_core.cpuregs\[9\]\[13\],22.4µm
_03229_,22.39µm
u_picorv32.picorv32_core.cpuregs\[4\]\[6\],22.39µm
_04316_,22.38µm
u_picorv32.picorv32_core.cpuregs\[22\]\[17\],22.375µm
_01599_,22.365µm
u_picorv32.picorv32_core.cpuregs\[18\]\[11\],22.345µm
_01732_,22.34µm
u_picorv32.picorv32_core.cpuregs\[18\]\[21\],22.34µm
_03549_,22.335µm
u_picorv32.picorv32_core.cpuregs\[11\]\[11\],22.33µm
u_picorv32.picorv32_core.cpuregs\[12\]\[24\],22.33µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],22.33µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],22.33µm
_01836_,22.325µm
u_picorv32.picorv32_core.cpuregs\[8\]\[18\],22.305µm
u_picorv32.picorv32_core.cpuregs\[18\]\[26\],22.285µm
u_picorv32.picorv32_core.cpuregs\[23\]\[29\],22.285µm
u_picorv32.picorv32_core.cpuregs\[16\]\[22\],22.28µm
u_picorv32.picorv32_core.cpuregs\[23\]\[13\],22.28µm
u_picorv32.picorv32_core.instr_srl,22.28µm
u_picorv32.picorv32_core.cpuregs\[8\]\[16\],22.27µm
net115,22.26µm
u_picorv32.picorv32_core.cpuregs\[28\]\[20\],22.23µm
_01973_,22.22µm
_02970_,22.22µm
_03672_,22.22µm
u_picorv32.picorv32_core.cpuregs\[10\]\[29\],22.22µm
_01823_,22.21µm
_05262_,22.21µm
u_picorv32.picorv32_core.cpuregs\[4\]\[7\],22.21µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],22.21µm
_05277_,22.2µm
u_picorv32.picorv32_core.cpuregs\[10\]\[31\],22.19µm
u_picorv32.picorv32_core.cpuregs\[21\]\[13\],22.175µm
_01737_,22.17µm
u_picorv32.picorv32_core.cpuregs\[14\]\[10\],22.17µm
u_picorv32.picorv32_core.mem_state\[1\],22.16µm
u_picorv32.picorv32_core.cpuregs\[26\]\[4\],22.15µm
_02792_,22.14µm
_01712_,22.105µm
_01619_,22.09µm
_06012_,22.08µm
_03513_,22.06µm
_03637_,22.03µm
_03805_,22.025µm
_01837_,22.02µm
u_picorv32.picorv32_core.cpuregs\[29\]\[6\],21.995µm
_01709_,21.99µm
_03801_,21.985µm
_05452_,21.98µm
_05698_,21.98µm
_03148_,21.97µm
_05257_,21.97µm
_05612_,21.97µm
u_picorv32.picorv32_core.cpuregs\[12\]\[1\],21.97µm
_04251_,21.96µm
u_picorv32.picorv32_core.cpuregs\[5\]\[29\],21.955µm
net647,21.945µm
_01569_,21.91µm
u_picorv32.picorv32_core.cpuregs\[16\]\[11\],21.91µm
u_picorv32.picorv32_core.cpuregs\[7\]\[31\],21.865µm
u_picorv32.picorv32_core.instr_blt,21.86µm
_05157_,21.85µm
u_picorv32.picorv32_core.cpuregs\[2\]\[29\],21.85µm
u_picorv32.picorv32_core.cpuregs\[3\]\[21\],21.85µm
mem_axi_wdata[8],21.81µm
u_picorv32.picorv32_core.is_slti_blt_slt,21.8µm
_02773_,21.795µm
_05197_,21.79µm
u_picorv32.picorv32_core.cpuregs\[20\]\[14\],21.79µm
u_picorv32.picorv32_core.mem_rdata_q\[15\],21.79µm
_04975_,21.78µm
_05182_,21.78µm
net364,21.76µm
_05693_,21.73µm
_04254_,21.72µm
_05080_,21.72µm
u_picorv32.picorv32_core.cpuregs\[13\]\[18\],21.695µm
_02690_,21.67µm
_04929_,21.66µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],21.66µm
_01915_,21.65µm
u_picorv32.picorv32_core.cpuregs\[6\]\[19\],21.63µm
u_picorv32.picorv32_core.cpuregs\[21\]\[29\],21.62µm
_03220_,21.55µm
u_picorv32.picorv32_core.cpuregs\[1\]\[1\],21.55µm
u_picorv32.picorv32_core.cpuregs\[7\]\[30\],21.55µm
u_picorv32.picorv32_core.cpu_state\[2\],21.54µm
u_picorv32.picorv32_core.cpuregs\[20\]\[15\],21.54µm
u_picorv32.picorv32_core.cpuregs\[22\]\[13\],21.535µm
u_picorv32.picorv32_core.cpuregs\[7\]\[8\],21.52µm
_03152_,21.49µm
_03415_,21.49µm
u_picorv32.picorv32_core.cpuregs\[22\]\[14\],21.49µm
_02050_,21.48µm
_03306_,21.48µm
_05418_,21.48µm
_02505_,21.475µm
u_picorv32.picorv32_core.cpuregs\[14\]\[5\],21.47µm
u_picorv32.picorv32_core.cpuregs\[24\]\[6\],21.455µm
_03136_,21.445µm
u_picorv32.picorv32_core.cpuregs\[28\]\[8\],21.445µm
u_picorv32.picorv32_core.cpuregs\[2\]\[30\],21.445µm
_04511_,21.44µm
_03194_,21.43µm
_04562_,21.425µm
_03944_,21.42µm
_03222_,21.415µm
_05407_,21.415µm
u_picorv32.picorv32_core.cpuregs\[7\]\[19\],21.415µm
u_picorv32.picorv32_core.cpuregs\[18\]\[18\],21.405µm
u_picorv32.picorv32_core.cpuregs\[13\]\[24\],21.38µm
_02716_,21.375µm
_03399_,21.37µm
_03440_,21.37µm
_05246_,21.37µm
_03629_,21.34µm
u_picorv32.picorv32_core.cpuregs\[10\]\[8\],21.335µm
u_picorv32.picorv32_core.cpuregs\[18\]\[28\],21.32µm
_05045_,21.31µm
_05650_,21.31µm
_03724_,21.27µm
_04584_,21.27µm
mem_axi_awready,21.26µm
mem_axi_bvalid,21.26µm
mem_axi_wready,21.26µm
_03312_,21.25µm
u_picorv32.picorv32_core.cpuregs\[30\]\[5\],21.25µm
u_picorv32.picorv32_core.cpuregs\[7\]\[20\],21.25µm
_05132_,21.24µm
u_picorv32.picorv32_core.cpuregs\[26\]\[9\],21.225µm
_03612_,21.215µm
u_picorv32.picorv32_core.cpuregs\[26\]\[3\],21.215µm
_01859_,21.21µm
u_picorv32.picorv32_core.cpuregs\[1\]\[6\],21.21µm
u_picorv32.picorv32_core.cpuregs\[28\]\[0\],21.21µm
u_picorv32.picorv32_core.cpuregs\[24\]\[18\],21.2µm
_03689_,21.19µm
_04592_,21.19µm
u_picorv32.picorv32_core.cpuregs\[16\]\[17\],21.19µm
u_picorv32.picorv32_core.cpuregs\[4\]\[2\],21.185µm
_01567_,21.145µm
u_picorv32.picorv32_core.cpuregs\[6\]\[25\],21.13µm
_04693_,21.12µm
_02065_,21.115µm
_01716_,21.1µm
_05838_,21.08µm
u_picorv32.picorv32_core.is_slli_srli_srai,21.07µm
_02337_,21.025µm
u_picorv32.picorv32_core.reg_next_pc\[25\],21.02µm
u_picorv32.picorv32_core.cpuregs\[26\]\[25\],21.015µm
_05271_,21.01µm
u_picorv32.picorv32_core.cpuregs\[19\]\[9\],21.01µm
u_picorv32.picorv32_core.cpuregs\[1\]\[25\],20.995µm
_01664_,20.98µm
_04508_,20.97µm
u_picorv32.picorv32_core.cpuregs\[0\]\[29\],20.97µm
u_picorv32.picorv32_core.is_compare,20.97µm
_04266_,20.96µm
mem_axi_awaddr[28],20.96µm
mem_axi_awaddr[29],20.96µm
mem_axi_awaddr[31],20.96µm
mem_axi_bready,20.96µm
mem_axi_wdata[20],20.96µm
mem_axi_wdata[21],20.96µm
mem_axi_wdata[22],20.96µm
mem_axi_wdata[23],20.96µm
mem_axi_wdata[24],20.96µm
mem_axi_wdata[25],20.96µm
mem_axi_wstrb[0],20.96µm
mem_axi_wstrb[1],20.96µm
mem_axi_wstrb[2],20.96µm
mem_axi_wstrb[3],20.96µm
_05252_,20.95µm
u_picorv32.picorv32_core.cpuregs\[19\]\[7\],20.95µm
_05224_,20.94µm
u_picorv32.picorv32_core.cpuregs\[26\]\[5\],20.94µm
net1139,20.935µm
u_picorv32.picorv32_core.cpuregs\[24\]\[11\],20.905µm
_02073_,20.9µm
_02839_,20.89µm
u_picorv32.picorv32_core.cpuregs\[4\]\[26\],20.89µm
_01792_,20.875µm
u_picorv32.picorv32_core.cpuregs\[6\]\[12\],20.85µm
_04631_,20.83µm
_03230_,20.81µm
_04243_,20.8µm
_01951_,20.795µm
u_picorv32.picorv32_core.cpuregs\[1\]\[19\],20.795µm
_05828_,20.785µm
_03561_,20.77µm
_03776_,20.77µm
_04728_,20.76µm
_04789_,20.76µm
_05339_,20.76µm
u_picorv32.picorv32_core.cpuregs\[28\]\[28\],20.755µm
_03687_,20.73µm
_02437_,20.72µm
_03646_,20.715µm
_05173_,20.7µm
u_picorv32.picorv32_core.cpuregs\[28\]\[18\],20.69µm
u_picorv32.picorv32_core.cpuregs\[19\]\[17\],20.67µm
_02987_,20.665µm
_02407_,20.655µm
_04428_,20.64µm
_05242_,20.64µm
_05381_,20.625µm
u_picorv32.picorv32_core.cpuregs\[0\]\[15\],20.6µm
u_picorv32.picorv32_core.cpuregs\[7\]\[4\],20.6µm
_04358_,20.595µm
u_picorv32.pcpi_rs1\[19\],20.59µm
_00325_,20.53µm
_02122_,20.52µm
_03797_,20.52µm
_05052_,20.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[11\],20.52µm
_05380_,20.515µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],20.5µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],20.48µm
mem_axi_awaddr[10],20.48µm
mem_axi_awaddr[11],20.48µm
mem_axi_awaddr[12],20.48µm
mem_axi_awaddr[13],20.48µm
mem_axi_awaddr[14],20.48µm
mem_axi_awaddr[15],20.48µm
mem_axi_awaddr[16],20.48µm
mem_axi_awaddr[18],20.48µm
mem_axi_awaddr[19],20.48µm
mem_axi_awaddr[20],20.48µm
mem_axi_awaddr[21],20.48µm
mem_axi_awaddr[22],20.48µm
mem_axi_awaddr[23],20.48µm
mem_axi_awaddr[24],20.48µm
mem_axi_awaddr[25],20.48µm
mem_axi_awaddr[26],20.48µm
mem_axi_awaddr[27],20.48µm
mem_axi_awaddr[2],20.48µm
mem_axi_awaddr[30],20.48µm
mem_axi_awaddr[3],20.48µm
mem_axi_awaddr[4],20.48µm
mem_axi_awaddr[5],20.48µm
mem_axi_awaddr[6],20.48µm
mem_axi_awaddr[7],20.48µm
mem_axi_awaddr[8],20.48µm
mem_axi_awaddr[9],20.48µm
mem_axi_awvalid,20.48µm
mem_axi_wdata[0],20.48µm
mem_axi_wdata[10],20.48µm
mem_axi_wdata[11],20.48µm
mem_axi_wdata[12],20.48µm
mem_axi_wdata[13],20.48µm
mem_axi_wdata[14],20.48µm
mem_axi_wdata[16],20.48µm
mem_axi_wdata[17],20.48µm
mem_axi_wdata[18],20.48µm
mem_axi_wdata[19],20.48µm
mem_axi_wdata[1],20.48µm
mem_axi_wdata[26],20.48µm
mem_axi_wdata[27],20.48µm
mem_axi_wdata[28],20.48µm
mem_axi_wdata[29],20.48µm
mem_axi_wdata[2],20.48µm
mem_axi_wdata[30],20.48µm
mem_axi_wdata[31],20.48µm
mem_axi_wdata[3],20.48µm
mem_axi_wdata[4],20.48µm
mem_axi_wdata[5],20.48µm
mem_axi_wdata[6],20.48µm
mem_axi_wdata[7],20.48µm
mem_axi_wdata[9],20.48µm
mem_axi_wvalid,20.48µm
_05439_,20.47µm
_02786_,20.46µm
_03255_,20.46µm
_04561_,20.46µm
_01722_,20.43µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.425µm
_05519_,20.42µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],20.42µm
_02775_,20.41µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],20.385µm
_03523_,20.375µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],20.36µm
u_picorv32.picorv32_core.cpuregs\[28\]\[29\],20.36µm
u_picorv32.picorv32_core.cpuregs\[28\]\[30\],20.36µm
_04516_,20.35µm
_05217_,20.35µm
_05340_,20.35µm
_03682_,20.345µm
_03585_,20.34µm
_04589_,20.34µm
_04726_,20.34µm
u_picorv32.picorv32_core.cpuregs\[17\]\[0\],20.31µm
_01796_,20.3µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],20.3µm
_05620_,20.29µm
_05797_,20.28µm
u_picorv32.picorv32_core.cpuregs\[20\]\[25\],20.255µm
_04376_,20.25µm
_01320_,20.23µm
_05046_,20.22µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],20.215µm
_05925_,20.205µm
u_picorv32.picorv32_core.cpuregs\[21\]\[11\],20.205µm
_05790_,20.19µm
u_picorv32.picorv32_core.cpuregs\[17\]\[3\],20.18µm
_02778_,20.17µm
_04978_,20.17µm
_02055_,20.16µm
_04719_,20.155µm
_03640_,20.145µm
u_picorv32.picorv32_core.cpuregs\[18\]\[10\],20.145µm
_05825_,20.14µm
u_picorv32.picorv32_core.cpuregs\[10\]\[30\],20.12µm
_03419_,20.115µm
_04467_,20.11µm
_05237_,20.11µm
u_picorv32.picorv32_core.cpuregs\[28\]\[13\],20.105µm
_05372_,20.085µm
_03360_,20.06µm
u_picorv32.picorv32_core.cpuregs\[15\]\[27\],20.06µm
u_picorv32.picorv32_core.cpuregs\[9\]\[16\],20.06µm
_02589_,20.05µm
u_picorv32.picorv32_core.cpuregs\[20\]\[3\],20.05µm
_04382_,20.04µm
_05077_,20.04µm
u_picorv32.picorv32_core.cpuregs\[11\]\[23\],20µm
u_picorv32.picorv32_core.cpuregs\[3\]\[7\],20µm
_05275_,19.99µm
net842,19.945µm
_00230_,19.92µm
_00646_,19.92µm
u_picorv32.picorv32_core.cpuregs\[2\]\[14\],19.895µm
_04990_,19.87µm
_03764_,19.855µm
u_picorv32.picorv32_core.cpuregs\[26\]\[24\],19.825µm
_01743_,19.82µm
u_picorv32.picorv32_core.cpuregs\[24\]\[22\],19.82µm
_02438_,19.81µm
_02724_,19.81µm
_05872_,19.81µm
u_picorv32.picorv32_core.reg_next_pc\[17\],19.81µm
_04120_,19.8µm
_05981_,19.8µm
u_picorv32.picorv32_core.cpuregs\[20\]\[26\],19.77µm
u_picorv32.picorv32_core.cpuregs\[12\]\[13\],19.76µm
_05326_,19.75µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],19.71µm
_04443_,19.705µm
u_picorv32.picorv32_core.cpuregs\[19\]\[0\],19.7µm
u_picorv32.picorv32_core.cpuregs\[2\]\[17\],19.7µm
_01911_,19.69µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],19.69µm
_02060_,19.665µm
_02263_,19.645µm
_01463_,19.63µm
u_picorv32.picorv32_core.cpuregs\[20\]\[19\],19.63µm
_01844_,19.62µm
_02758_,19.62µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],19.6µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],19.59µm
_02506_,19.585µm
_00050_,19.56µm
_02290_,19.56µm
_03121_,19.56µm
_05652_,19.52µm
mem_axi_wdata[15],19.52µm
_01586_,19.51µm
_02230_,19.51µm
u_picorv32.picorv32_core.reg_pc\[10\],19.505µm
net129,19.5µm
net3242,19.495µm
u_picorv32.picorv32_core.cpuregs\[1\]\[30\],19.46µm
_05661_,19.455µm
_02351_,19.45µm
u_picorv32.picorv32_core.cpuregs\[25\]\[8\],19.45µm
u_picorv32.picorv32_core.reg_out\[14\],19.45µm
_03211_,19.39µm
_04770_,19.39µm
_04986_,19.39µm
_05076_,19.39µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],19.39µm
_05337_,19.38µm
_03100_,19.35µm
_05549_,19.345µm
_03285_,19.335µm
_01773_,19.33µm
_02062_,19.33µm
_02569_,19.33µm
_02912_,19.33µm
u_picorv32.picorv32_core.instr_addi,19.33µm
_02261_,19.32µm
_05705_,19.32µm
_05688_,19.31µm
_05666_,19.29µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],19.29µm
_04246_,19.28µm
_04186_,19.27µm
u_picorv32.picorv32_core.latched_store,19.26µm
_02948_,19.215µm
_05904_,19.2µm
_03475_,19.185µm
net108,19.185µm
_04041_,19.15µm
u_picorv32.picorv32_core.alu_out_q\[23\],19.15µm
u_picorv32.picorv32_core.cpuregs\[0\]\[22\],19.1µm
_02929_,19.095µm
_03243_,19.09µm
_02154_,19.08µm
_05233_,19.08µm
_05882_,19.08µm
_05950_,19.08µm
_05210_,19.075µm
_05211_,19.06µm
u_picorv32.picorv32_core.cpuregs\[17\]\[31\],19.055µm
_02077_,19.04µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],19.04µm
mem_axi_awaddr[17],19.04µm
_05016_,19.03µm
u_picorv32.picorv32_core.cpuregs\[3\]\[8\],19.03µm
u_picorv32.picorv32_core.cpuregs\[7\]\[26\],19.03µm
_04017_,19.02µm
_04038_,19.02µm
_05289_,19.02µm
_04348_,18.98µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],18.98µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],18.98µm
u_picorv32.picorv32_core.cpuregs\[5\]\[15\],18.98µm
_00014_,18.97µm
_03117_,18.97µm
_05029_,18.97µm
_02686_,18.96µm
_06015_,18.96µm
u_picorv32.picorv32_core.cpuregs\[13\]\[8\],18.95µm
u_picorv32.picorv32_core.cpuregs\[10\]\[14\],18.935µm
_01292_,18.92µm
_02220_,18.92µm
_03473_,18.92µm
_04432_,18.92µm
net120,18.92µm
u_picorv32.picorv32_core.cpuregs\[18\]\[13\],18.92µm
net121,18.9µm
_05013_,18.87µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],18.87µm
_02430_,18.865µm
_02703_,18.86µm
_03015_,18.85µm
_04864_,18.85µm
_05198_,18.85µm
_05220_,18.85µm
_05564_,18.845µm
_02193_,18.84µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],18.81µm
u_picorv32.picorv32_core.cpuregs\[20\]\[5\],18.8µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],18.78µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],18.765µm
_03703_,18.735µm
_05222_,18.73µm
_05250_,18.73µm
_03726_,18.695µm
_00117_,18.66µm
_05072_,18.66µm
u_picorv32.picorv32_core.mem_rdata_q\[4\],18.625µm
_03072_,18.62µm
_05359_,18.61µm
net3206,18.61µm
_05329_,18.6µm
net1009,18.595µm
_03259_,18.58µm
_02015_,18.55µm
_03677_,18.55µm
_04100_,18.55µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],18.535µm
_05736_,18.525µm
_05440_,18.51µm
_01631_,18.49µm
_03301_,18.49µm
net1038,18.49µm
_04697_,18.48µm
_02293_,18.465µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],18.45µm
u_picorv32.picorv32_core.count_instr\[42\],18.44µm
_02087_,18.43µm
_03843_,18.43µm
_03844_,18.42µm
_02845_,18.39µm
_03186_,18.385µm
_03718_,18.385µm
_02264_,18.375µm
_01537_,18.37µm
_04533_,18.37µm
_04178_,18.315µm
_04181_,18.31µm
_05232_,18.31µm
_01945_,18.3µm
_05767_,18.3µm
_02132_,18.27µm
u_picorv32.picorv32_core.cpuregs\[25\]\[28\],18.27µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],18.26µm
_02453_,18.25µm
_05379_,18.25µm
_05863_,18.24µm
u_picorv32.picorv32_core.cpuregs\[8\]\[25\],18.24µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],18.235µm
_05002_,18.225µm
u_picorv32.picorv32_core.cpuregs\[24\]\[15\],18.2µm
_01188_,18.19µm
_03231_,18.19µm
_03974_,18.18µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],18.175µm
_04536_,18.165µm
u_picorv32.pcpi_rs1\[18\],18.13µm
_01826_,18.12µm
u_picorv32.picorv32_core.reg_next_pc\[14\],18.105µm
u_picorv32.picorv32_core.cpuregs\[0\]\[16\],18.09µm
_03110_,18.08µm
_03449_,18.075µm
_03991_,18.06µm
u_picorv32.picorv32_core.cpuregs\[6\]\[8\],18.02µm
_00614_,18.01µm
net300,18.01µm
_04814_,18µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],17.995µm
_04976_,17.95µm
_04085_,17.94µm
_04183_,17.94µm
_05037_,17.94µm
_05141_,17.94µm
u_picorv32.picorv32_core.mem_wordsize\[2\],17.94µm
_03343_,17.935µm
_05674_,17.895µm
_02722_,17.89µm
_03262_,17.89µm
_04112_,17.89µm
_01998_,17.885µm
_01503_,17.88µm
_02710_,17.88µm
_04274_,17.88µm
_02711_,17.875µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],17.85µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],17.845µm
