net,length_um
_04950_,22.75µm
_05181_,22.75µm
_02068_,22.72µm
_04655_,22.72µm
u_picorv32.picorv32_core.cpuregs\[10\]\[23\],22.705µm
u_picorv32.picorv32_core.cpuregs\[0\]\[8\],22.7µm
u_picorv32.picorv32_core.cpuregs\[11\]\[26\],22.7µm
u_picorv32.picorv32_core.cpuregs\[23\]\[27\],22.7µm
_03740_,22.69µm
u_picorv32.picorv32_core.cpuregs\[19\]\[9\],22.69µm
u_picorv32.picorv32_core.cpuregs\[16\]\[9\],22.685µm
_02734_,22.68µm
_05286_,22.68µm
u_picorv32.picorv32_core.cpuregs\[10\]\[2\],22.645µm
u_picorv32.picorv32_core.count_cycle\[30\],22.64µm
_02098_,22.635µm
u_picorv32.picorv32_core.cpuregs\[24\]\[22\],22.63µm
u_picorv32.picorv32_core.cpuregs\[2\]\[11\],22.63µm
u_picorv32.picorv32_core.cpuregs\[9\]\[13\],22.63µm
_04878_,22.62µm
u_picorv32.picorv32_core.cpuregs\[27\]\[2\],22.59µm
u_picorv32.picorv32_core.cpuregs\[23\]\[7\],22.58µm
_04874_,22.57µm
u_picorv32.picorv32_core.decoded_imm_j\[4\],22.55µm
u_picorv32.pcpi_rs1\[7\],22.5µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],22.49µm
u_picorv32.picorv32_core.cpuregs\[24\]\[29\],22.46µm
_01958_,22.45µm
_02179_,22.445µm
u_picorv32.picorv32_core.reg_next_pc\[4\],22.445µm
_05341_,22.44µm
_02866_,22.425µm
u_picorv32.picorv32_core.cpuregs\[5\]\[14\],22.42µm
u_picorv32.picorv32_core.cpuregs\[3\]\[12\],22.405µm
u_picorv32.picorv32_core.cpuregs\[13\]\[27\],22.395µm
_03917_,22.38µm
u_picorv32.picorv32_core.cpuregs\[6\]\[27\],22.34µm
u_picorv32.picorv32_core.cpuregs\[22\]\[19\],22.33µm
u_picorv32.picorv32_core.cpuregs\[23\]\[14\],22.33µm
_04520_,22.32µm
net108,22.315µm
_02968_,22.305µm
u_picorv32.picorv32_core.cpuregs\[13\]\[20\],22.305µm
_05078_,22.28µm
u_picorv32.picorv32_core.cpuregs\[7\]\[1\],22.28µm
u_picorv32.picorv32_core.cpuregs\[7\]\[2\],22.28µm
u_picorv32.picorv32_core.reg_next_pc\[10\],22.27µm
u_picorv32.picorv32_core.reg_next_pc\[2\],22.27µm
u_picorv32.picorv32_core.cpuregs\[21\]\[6\],22.26µm
u_picorv32.picorv32_core.cpuregs\[0\]\[26\],22.21µm
_05277_,22.2µm
_02934_,22.185µm
u_picorv32.picorv32_core.cpuregs\[16\]\[30\],22.18µm
u_picorv32.picorv32_core.cpuregs\[20\]\[17\],22.165µm
u_picorv32.picorv32_core.cpuregs\[7\]\[12\],22.165µm
_01744_,22.145µm
_04960_,22.14µm
_01760_,22.13µm
u_picorv32.picorv32_core.cpuregs\[24\]\[6\],22.11µm
u_picorv32.picorv32_core.cpuregs\[17\]\[2\],22.1µm
_04339_,22.09µm
u_picorv32.picorv32_core.cpuregs\[9\]\[9\],22.09µm
_05311_,22.08µm
_02204_,22.075µm
u_picorv32.picorv32_core.is_jalr_addi_slti_sltiu_xori_ori_andi,22.07µm
u_picorv32.picorv32_core.cpuregs\[2\]\[8\],22.06µm
_05579_,22.03µm
u_picorv32.picorv32_core.cpuregs\[20\]\[19\],22.03µm
u_picorv32.picorv32_core.cpuregs\[29\]\[21\],21.985µm
u_picorv32.picorv32_core.cpuregs\[1\]\[8\],21.98µm
_01580_,21.97µm
_01776_,21.97µm
_01858_,21.97µm
_05037_,21.9µm
_03530_,21.885µm
u_picorv32.picorv32_core.cpuregs\[0\]\[10\],21.865µm
u_picorv32.picorv32_core.cpuregs\[29\]\[7\],21.86µm
u_picorv32.picorv32_core.cpuregs\[7\]\[9\],21.86µm
_03667_,21.855µm
_02168_,21.85µm
_02184_,21.85µm
_03672_,21.85µm
_03994_,21.84µm
u_picorv32.picorv32_core.cpuregs\[1\]\[10\],21.84µm
_04543_,21.835µm
_04445_,21.83µm
_02404_,21.82µm
u_picorv32.picorv32_core.cpuregs\[26\]\[22\],21.81µm
_02718_,21.805µm
u_picorv32.picorv32_core.cpuregs\[25\]\[17\],21.805µm
u_picorv32.picorv32_core.cpuregs\[29\]\[18\],21.805µm
net135,21.8µm
_05135_,21.79µm
u_picorv32.picorv32_core.cpuregs\[14\]\[14\],21.79µm
u_picorv32.picorv32_core.cpuregs\[21\]\[30\],21.79µm
u_picorv32.picorv32_core.mem_rdata_q\[14\],21.79µm
u_picorv32.picorv32_core.cpuregs\[12\]\[23\],21.785µm
_02548_,21.78µm
u_picorv32.picorv32_core.cpuregs\[22\]\[3\],21.76µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],21.755µm
u_picorv32.picorv32_core.cpuregs\[22\]\[8\],21.745µm
u_picorv32.picorv32_core.cpuregs\[28\]\[20\],21.745µm
u_picorv32.picorv32_core.reg_next_pc\[30\],21.74µm
_02438_,21.72µm
_04448_,21.72µm
u_picorv32.picorv32_core.cpuregs\[11\]\[19\],21.715µm
_05238_,21.71µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],21.695µm
u_picorv32.picorv32_core.cpuregs\[13\]\[30\],21.67µm
u_picorv32.picorv32_core.cpuregs\[21\]\[9\],21.67µm
_05729_,21.66µm
u_picorv32.picorv32_core.instr_rdcycleh,21.66µm
u_picorv32.picorv32_core.count_cycle\[59\],21.64µm
u_picorv32.picorv32_core.cpuregs\[24\]\[24\],21.625µm
u_picorv32.picorv32_core.cpuregs\[17\]\[4\],21.62µm
_01566_,21.61µm
_05776_,21.61µm
u_picorv32.picorv32_core.cpuregs\[2\]\[19\],21.61µm
u_picorv32.picorv32_core.cpuregs\[14\]\[15\],21.6µm
u_picorv32.picorv32_core.cpuregs\[6\]\[18\],21.595µm
u_picorv32.picorv32_core.cpuregs\[12\]\[28\],21.59µm
_01700_,21.56µm
_01779_,21.56µm
_04864_,21.56µm
u_picorv32.picorv32_core.cpuregs\[29\]\[10\],21.56µm
_02784_,21.555µm
_03779_,21.55µm
_04058_,21.55µm
net120,21.55µm
u_picorv32.picorv32_core.cpuregs\[29\]\[20\],21.535µm
_02065_,21.49µm
u_picorv32.picorv32_core.count_instr\[42\],21.49µm
u_picorv32.picorv32_core.cpuregs\[3\]\[24\],21.475µm
u_picorv32.picorv32_core.cpuregs\[22\]\[2\],21.47µm
_01590_,21.465µm
u_picorv32.picorv32_core.cpuregs\[8\]\[29\],21.465µm
u_picorv32.picorv32_core.cpuregs\[2\]\[25\],21.455µm
_04198_,21.435µm
_03126_,21.43µm
_03719_,21.43µm
_05303_,21.42µm
_03679_,21.415µm
u_picorv32.picorv32_core.cpuregs\[7\]\[22\],21.415µm
u_picorv32.picorv32_core.cpuregs\[15\]\[11\],21.39µm
u_picorv32.picorv32_core.cpuregs\[30\]\[20\],21.385µm
_04712_,21.38µm
_04312_,21.37µm
_05237_,21.37µm
u_picorv32.picorv32_core.cpuregs\[11\]\[6\],21.37µm
u_picorv32.picorv32_core.cpuregs\[7\]\[8\],21.37µm
_01780_,21.36µm
_04973_,21.36µm
u_picorv32.picorv32_core.cpuregs\[24\]\[10\],21.36µm
_03850_,21.355µm
u_picorv32.picorv32_core.cpuregs\[13\]\[7\],21.335µm
u_picorv32.picorv32_core.cpuregs\[18\]\[22\],21.32µm
u_picorv32.picorv32_core.cpuregs\[26\]\[19\],21.32µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],21.32µm
u_picorv32.pcpi_rs1\[31\],21.31µm
_01591_,21.3µm
_05328_,21.3µm
_05564_,21.295µm
_01643_,21.28µm
u_picorv32.picorv32_core.cpuregs\[18\]\[21\],21.265µm
u_picorv32.picorv32_core.reg_next_pc\[5\],21.26µm
_02151_,21.25µm
u_picorv32.picorv32_core.cpuregs\[12\]\[25\],21.25µm
_03156_,21.19µm
u_picorv32.picorv32_core.cpuregs\[20\]\[25\],21.19µm
_05301_,21.18µm
_01831_,21.16µm
u_picorv32.picorv32_core.cpuregs\[24\]\[12\],21.155µm
_04513_,21.145µm
_03646_,21.14µm
u_picorv32.picorv32_core.count_instr\[63\],21.135µm
u_picorv32.picorv32_core.cpuregs\[20\]\[4\],21.13µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],21.13µm
_05487_,21.09µm
u_picorv32.picorv32_core.cpuregs\[29\]\[2\],21.08µm
u_picorv32.picorv32_core.cpuregs\[9\]\[7\],21.08µm
_05569_,21.07µm
u_picorv32.picorv32_core.cpuregs\[24\]\[7\],21.06µm
u_picorv32.picorv32_core.cpuregs\[21\]\[24\],21.055µm
u_picorv32.picorv32_core.cpuregs\[22\]\[17\],21.055µm
u_picorv32.picorv32_core.cpuregs\[0\]\[23\],21.045µm
_05756_,21.04µm
_04886_,21.02µm
u_picorv32.picorv32_core.cpuregs\[3\]\[5\],21.01µm
_05259_,20.995µm
u_picorv32.picorv32_core.cpuregs\[18\]\[23\],20.995µm
_03486_,20.985µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],20.96µm
_01560_,20.95µm
net134,20.95µm
_05516_,20.94µm
u_picorv32.picorv32_core.cpuregs\[25\]\[5\],20.935µm
_02788_,20.9µm
u_picorv32.picorv32_core.cpuregs\[26\]\[26\],20.9µm
u_picorv32.picorv32_core.cpuregs\[28\]\[15\],20.89µm
_04853_,20.88µm
_01730_,20.86µm
u_picorv32.picorv32_core.cpuregs\[28\]\[22\],20.855µm
u_picorv32.picorv32_core.cpuregs\[20\]\[7\],20.85µm
u_picorv32.picorv32_core.cpuregs\[26\]\[29\],20.85µm
_04928_,20.84µm
net106,20.84µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],20.84µm
u_picorv32.picorv32_core.cpuregs\[28\]\[0\],20.84µm
_04963_,20.82µm
u_picorv32.picorv32_core.cpuregs\[15\]\[21\],20.82µm
u_picorv32.picorv32_core.cpuregs\[3\]\[1\],20.785µm
u_picorv32.picorv32_core.cpuregs\[4\]\[3\],20.78µm
_05665_,20.775µm
_01955_,20.77µm
_04969_,20.77µm
_05082_,20.76µm
u_picorv32.picorv32_core.cpuregs\[20\]\[11\],20.755µm
u_picorv32.picorv32_core.cpuregs\[13\]\[15\],20.71µm
_04765_,20.7µm
_03546_,20.695µm
u_picorv32.picorv32_core.cpuregs\[0\]\[29\],20.68µm
u_picorv32.picorv32_core.cpuregs\[4\]\[28\],20.675µm
_00329_,20.65µm
_04256_,20.65µm
_05471_,20.65µm
u_picorv32.picorv32_core.cpuregs\[4\]\[30\],20.635µm
u_picorv32.picorv32_core.cpuregs\[21\]\[7\],20.605µm
u_picorv32.picorv32_core.cpuregs\[20\]\[14\],20.6µm
u_picorv32.picorv32_core.cpuregs\[21\]\[4\],20.575µm
_02526_,20.54µm
_02446_,20.53µm
u_picorv32.picorv32_core.cpuregs\[26\]\[8\],20.53µm
_04399_,20.525µm
_02897_,20.52µm
u_picorv32.picorv32_core.alu_out\[8\],20.52µm
u_picorv32.picorv32_core.cpuregs\[25\]\[20\],20.49µm
_03280_,20.48µm
u_picorv32.picorv32_core.cpuregs\[18\]\[25\],20.48µm
net133,20.47µm
_03287_,20.46µm
_03624_,20.455µm
_04793_,20.445µm
_04435_,20.42µm
u_picorv32.picorv32_core.cpuregs\[6\]\[26\],20.42µm
_05056_,20.41µm
u_picorv32.picorv32_core.cpuregs\[28\]\[18\],20.41µm
_03626_,20.4µm
_04925_,20.4µm
u_picorv32.picorv32_core.cpuregs\[25\]\[9\],20.37µm
u_picorv32.picorv32_core.cpuregs\[29\]\[16\],20.36µm
rst_ni,20.36µm
_05142_,20.35µm
_05271_,20.34µm
u_picorv32.picorv32_core.reg_out\[13\],20.34µm
_03272_,20.315µm
u_picorv32.picorv32_core.cpuregs\[28\]\[5\],20.315µm
_01872_,20.3µm
_02524_,20.3µm
u_picorv32.picorv32_core.reg_next_pc\[18\],20.3µm
_05312_,20.28µm
_04533_,20.26µm
_01734_,20.25µm
_01767_,20.23µm
_05791_,20.23µm
net87,20.23µm
u_picorv32.picorv32_core.cpuregs\[20\]\[22\],20.23µm
u_picorv32.picorv32_core.reg_next_pc\[19\],20.22µm
_03012_,20.195µm
u_picorv32.picorv32_core.cpuregs\[7\]\[27\],20.19µm
_05698_,20.18µm
u_picorv32.picorv32_core.cpuregs\[21\]\[28\],20.175µm
u_picorv32.picorv32_core.cpuregs\[22\]\[27\],20.175µm
u_picorv32.picorv32_core.cpuregs\[10\]\[31\],20.17µm
_05459_,20.165µm
_01898_,20.16µm
_04200_,20.16µm
u_picorv32.picorv32_core.cpuregs\[6\]\[16\],20.15µm
_01604_,20.11µm
_05666_,20.11µm
u_picorv32.pcpi_rs1\[17\],20.11µm
u_picorv32.picorv32_core.cpuregs\[5\]\[12\],20.11µm
net109,20.1µm
u_picorv32.picorv32_core.cpuregs\[0\]\[30\],20.1µm
u_picorv32.picorv32_core.cpuregs\[24\]\[23\],20.085µm
_01960_,20.075µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],20.07µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.06µm
_04909_,20.05µm
_01586_,20.04µm
_04729_,20.04µm
_04855_,20.04µm
u_picorv32.picorv32_core.cpuregs\[6\]\[14\],20µm
_02029_,19.995µm
u_picorv32.picorv32_core.cpuregs\[8\]\[23\],19.995µm
_05347_,19.99µm
u_picorv32.picorv32_core.cpuregs\[20\]\[31\],19.95µm
_03249_,19.945µm
_05452_,19.945µm
u_picorv32.picorv32_core.cpuregs\[30\]\[12\],19.945µm
u_picorv32.picorv32_core.cpuregs\[22\]\[1\],19.94µm
_05895_,19.93µm
u_picorv32.picorv32_core.count_cycle\[14\],19.93µm
u_picorv32.picorv32_core.cpuregs\[4\]\[17\],19.93µm
_02001_,19.92µm
u_picorv32.picorv32_core.mem_rdata_q\[5\],19.92µm
u_picorv32.picorv32_core.cpuregs\[8\]\[9\],19.895µm
u_picorv32.picorv32_core.cpuregs\[12\]\[7\],19.86µm
_05258_,19.83µm
u_picorv32.picorv32_core.cpuregs\[3\]\[20\],19.825µm
u_picorv32.picorv32_core.reg_next_pc\[1\],19.825µm
_01690_,19.82µm
_03609_,19.8µm
_05054_,19.8µm
_01557_,19.795µm
u_picorv32.picorv32_core.cpuregs\[9\]\[17\],19.785µm
u_picorv32.picorv32_core.cpuregs\[3\]\[19\],19.78µm
_02512_,19.75µm
u_picorv32.picorv32_core.cpuregs\[24\]\[3\],19.75µm
u_picorv32.picorv32_core.cpuregs\[18\]\[7\],19.71µm
_01741_,19.705µm
_04887_,19.7µm
u_picorv32.picorv32_core.cpuregs\[19\]\[16\],19.7µm
_02537_,19.69µm
u_picorv32.picorv32_core.cpuregs\[9\]\[0\],19.69µm
_01648_,19.675µm
u_picorv32.picorv32_core.cpuregs\[22\]\[21\],19.66µm
u_picorv32.picorv32_core.cpuregs\[28\]\[9\],19.655µm
_03288_,19.63µm
_04355_,19.63µm
_03334_,19.62µm
u_picorv32.picorv32_core.cpuregs\[14\]\[1\],19.58µm
u_picorv32.picorv32_core.cpuregs\[24\]\[20\],19.58µm
net3138,19.57µm
_03551_,19.56µm
_05340_,19.56µm
u_picorv32.picorv32_core.cpuregs\[23\]\[0\],19.52µm
u_picorv32.picorv32_core.cpuregs\[26\]\[21\],19.5µm
_01839_,19.495µm
u_picorv32.picorv32_core.reg_pc\[4\],19.485µm
_05428_,19.46µm
_03026_,19.455µm
_04124_,19.45µm
u_picorv32.picorv32_core.cpuregs\[0\]\[1\],19.45µm
_02437_,19.425µm
_04523_,19.425µm
_02720_,19.38µm
_05536_,19.36µm
u_picorv32.picorv32_core.cpuregs\[9\]\[4\],19.35µm
u_picorv32.picorv32_core.cpuregs\[12\]\[31\],19.345µm
u_picorv32.picorv32_core.cpuregs\[24\]\[17\],19.34µm
_01746_,19.33µm
_02062_,19.32µm
u_picorv32.picorv32_core.cpuregs\[1\]\[6\],19.315µm
u_picorv32.picorv32_core.cpuregs\[2\]\[9\],19.315µm
u_picorv32.axi_adapter.ack_wvalid,19.305µm
u_picorv32.picorv32_core.instr_addi,19.305µm
_02414_,19.29µm
u_picorv32.picorv32_core.cpuregs\[24\]\[5\],19.25µm
_02849_,19.23µm
_02964_,19.23µm
_03863_,19.22µm
u_picorv32.picorv32_core.cpuregs\[29\]\[0\],19.22µm
_03251_,19.21µm
u_picorv32.pcpi_rs1\[18\],19.2µm
net3143,19.2µm
u_picorv32.picorv32_core.cpuregs\[21\]\[25\],19.16µm
net3041,19.15µm
_05265_,19.14µm
u_picorv32.picorv32_core.cpuregs\[7\]\[11\],19.125µm
u_picorv32.picorv32_core.cpuregs\[2\]\[26\],19.09µm
_04727_,19.08µm
_02589_,19.075µm
_04117_,19.075µm
u_picorv32.picorv32_core.cpuregs\[20\]\[3\],19.05µm
_03872_,19.03µm
u_picorv32.picorv32_core.cpuregs\[14\]\[9\],19.03µm
_02813_,19.02µm
_03555_,19.02µm
u_picorv32.picorv32_core.cpuregs\[28\]\[17\],18.995µm
_01723_,18.985µm
_03194_,18.985µm
_02177_,18.97µm
_03922_,18.97µm
_04318_,18.97µm
u_picorv32.picorv32_core.cpuregs\[10\]\[12\],18.97µm
u_picorv32.picorv32_core.cpuregs\[24\]\[11\],18.97µm
_01667_,18.96µm
_03847_,18.945µm
_04720_,18.935µm
_00488_,18.91µm
_04283_,18.91µm
_04061_,18.9µm
_05015_,18.9µm
_01862_,18.87µm
_03513_,18.855µm
_02551_,18.84µm
_05889_,18.84µm
_04562_,18.82µm
u_picorv32.picorv32_core.decoded_rd\[1\],18.81µm
u_picorv32.picorv32_core.mem_rdata_q\[4\],18.81µm
_04544_,18.8µm
_04118_,18.79µm
_04473_,18.78µm
_01695_,18.77µm
_05399_,18.765µm
_05565_,18.73µm
u_picorv32.picorv32_core.latched_stalu,18.73µm
u_picorv32.picorv32_core.mem_state\[0\],18.705µm
u_picorv32.picorv32_core.cpuregs\[1\]\[2\],18.685µm
_01834_,18.665µm
_01084_,18.66µm
u_picorv32.picorv32_core.cpuregs\[8\]\[17\],18.655µm
_05916_,18.64µm
u_picorv32.picorv32_core.cpuregs\[6\]\[31\],18.63µm
_03007_,18.62µm
_05891_,18.56µm
_00244_,18.55µm
_01882_,18.55µm
net88,18.55µm
u_picorv32.picorv32_core.cpuregs\[0\]\[21\],18.55µm
u_picorv32.picorv32_core.cpuregs\[4\]\[23\],18.55µm
_03354_,18.515µm
_01569_,18.49µm
u_picorv32.picorv32_core.cpuregs\[6\]\[13\],18.485µm
_03739_,18.48µm
_04229_,18.48µm
_04496_,18.48µm
u_picorv32.picorv32_core.cpuregs\[16\]\[31\],18.48µm
u_picorv32.picorv32_core.cpuregs\[18\]\[13\],18.48µm
_05740_,18.465µm
u_picorv32.picorv32_core.cpuregs\[25\]\[10\],18.435µm
_03499_,18.42µm
_04333_,18.41µm
u_picorv32.picorv32_core.cpuregs\[14\]\[2\],18.395µm
_01833_,18.37µm
_03891_,18.37µm
_05294_,18.37µm
_02148_,18.32µm
_02587_,18.32µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],18.31µm
_03823_,18.3µm
_01555_,18.27µm
_02752_,18.27µm
_01319_,18.24µm
net3172,18.24µm
_03098_,18.235µm
u_picorv32.picorv32_core.cpuregs\[24\]\[2\],18.235µm
_02470_,18.19µm
net1010,18.19µm
_05461_,18.125µm
_02654_,18.12µm
_05797_,18.12µm
_03079_,18.115µm
_04981_,18.115µm
_05106_,18.07µm
_04664_,18.06µm
_05527_,18.06µm
_03133_,18.055µm
_05193_,18.045µm
_02101_,18.03µm
_02337_,18.025µm
u_picorv32.picorv32_core.cpuregs\[28\]\[29\],18.02µm
u_picorv32.picorv32_core.instr_rdinstr,18.02µm
_01947_,18.01µm
_04553_,18.01µm
_03493_,18µm
_04731_,18µm
_01729_,17.98µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],17.975µm
u_picorv32.picorv32_core.cpuregs\[29\]\[25\],17.975µm
_00243_,17.95µm
_01082_,17.95µm
_02379_,17.95µm
_04105_,17.95µm
_05235_,17.95µm
_03973_,17.94µm
_05780_,17.91µm
u_picorv32.picorv32_core.cpuregs\[16\]\[28\],17.91µm
u_picorv32.picorv32_core.cpuregs\[2\]\[7\],17.91µm
u_picorv32.picorv32_core.reg_out\[23\],17.91µm
_01911_,17.9µm
_05650_,17.9µm
u_picorv32.picorv32_core.cpuregs\[5\]\[27\],17.9µm
u_picorv32.picorv32_core.cpuregs\[13\]\[23\],17.895µm
_00940_,17.89µm
_01530_,17.89µm
_04862_,17.89µm
_05578_,17.885µm
_01448_,17.88µm
_02185_,17.82µm
u_picorv32.picorv32_core.alu_out\[30\],17.805µm
_01559_,17.79µm
_03072_,17.785µm
_05213_,17.77µm
_05430_,17.77µm
_04592_,17.76µm
_01895_,17.75µm
net3173,17.71µm
_05429_,17.7µm
_03096_,17.685µm
_04497_,17.685µm
_02339_,17.675µm
_03786_,17.66µm
_04536_,17.65µm
_05297_,17.65µm
_01859_,17.64µm
_02611_,17.64µm
_03841_,17.64µm
_05369_,17.64µm
_03297_,17.635µm
_05309_,17.625µm
_00647_,17.62µm
_01438_,17.6µm
u_picorv32.picorv32_core.cpuregs\[21\]\[8\],17.6µm
_01360_,17.59µm
_02322_,17.59µm
_03329_,17.59µm
_05160_,17.59µm
u_picorv32.pcpi_rs1\[21\],17.59µm
_02721_,17.56µm
_05070_,17.55µm
_03097_,17.53µm
_03141_,17.53µm
_05251_,17.53µm
_05445_,17.53µm
_01932_,17.525µm
u_picorv32.picorv32_core.cpuregs\[7\]\[4\],17.525µm
_03166_,17.52µm
_03938_,17.52µm
_05314_,17.5µm
u_picorv32.picorv32_core.cpuregs\[12\]\[9\],17.49µm
u_picorv32.picorv32_core.cpuregs\[22\]\[5\],17.49µm
u_picorv32.picorv32_core.cpuregs\[6\]\[17\],17.49µm
_02963_,17.485µm
u_picorv32.picorv32_core.cpuregs\[18\]\[14\],17.485µm
_03419_,17.48µm
_05652_,17.48µm
u_picorv32.picorv32_core.reg_out\[15\],17.475µm
_04254_,17.46µm
_04972_,17.46µm
_05159_,17.46µm
_01322_,17.445µm
u_picorv32.picorv32_core.cpuregs\[1\]\[29\],17.43µm
u_picorv32.picorv32_core.cpuregs\[6\]\[10\],17.43µm
u_picorv32.picorv32_core.cpuregs\[9\]\[8\],17.43µm
net3117,17.42µm
_00362_,17.41µm
_00650_,17.41µm
_02335_,17.41µm
_02712_,17.4µm
_03315_,17.4µm
net2498,17.4µm
u_picorv32.picorv32_core.cpuregs\[12\]\[6\],17.395µm
u_picorv32.picorv32_core.cpuregs\[28\]\[3\],17.385µm
u_picorv32.picorv32_core.cpuregs\[5\]\[20\],17.37µm
_04429_,17.36µm
u_picorv32.picorv32_core.cpuregs\[8\]\[18\],17.355µm
_01320_,17.35µm
_05946_,17.34µm
_03720_,17.31µm
_01818_,17.3µm
_05674_,17.3µm
_00517_,17.29µm
_04555_,17.29µm
u_picorv32.picorv32_core.cpuregs\[24\]\[4\],17.29µm
_02111_,17.28µm
_03181_,17.28µm
_05849_,17.28µm
_02385_,17.265µm
_01973_,17.26µm
_02557_,17.23µm
_02748_,17.23µm
_04761_,17.23µm
_04860_,17.23µm
u_picorv32.pcpi_rs1\[1\],17.23µm
net3121,17.23µm
_04919_,17.22µm
_04151_,17.205µm
_01766_,17.17µm
_03780_,17.17µm
_05114_,17.17µm
_05316_,17.17µm
u_picorv32.picorv32_core.alu_out_q\[30\],17.17µm
_02453_,17.16µm
_04081_,17.16µm
_05717_,17.16µm
_05909_,17.16µm
net2879,17.16µm
u_picorv32.picorv32_core.cpuregs\[1\]\[26\],17.12µm
u_picorv32.picorv32_core.cpuregs\[9\]\[10\],17.12µm
u_picorv32.picorv32_core.cpuregs\[22\]\[12\],17.11µm
trap,17.1µm
u_picorv32.pcpi_rs2\[18\],17.06µm
u_picorv32.picorv32_core.cpuregs\[10\]\[17\],17.06µm
_04699_,17.05µm
u_picorv32.picorv32_core.count_instr\[12\],17.05µm
_03991_,17.04µm
_04802_,17.04µm
_05383_,17.04µm
_05502_,17.04µm
u_picorv32.picorv32_core.reg_next_pc\[31\],17.025µm
u_picorv32.picorv32_core.cpuregs\[12\]\[0\],17.01µm
u_picorv32.picorv32_core.cpuregs\[12\]\[27\],17.01µm
u_picorv32.picorv32_core.cpuregs\[26\]\[14\],17.01µm
_02406_,17µm
_05197_,17µm
_05276_,17µm
_00372_,16.99µm
_02807_,16.99µm
_04665_,16.98µm
_05196_,16.98µm
_05440_,16.965µm
net1194,16.95µm
_02373_,16.93µm
_03709_,16.93µm
net2899,16.93µm
_01567_,16.92µm
_04042_,16.905µm
_05646_,16.89µm
u_picorv32.picorv32_core.cpuregs\[0\]\[6\],16.86µm
_02080_,16.845µm
_04019_,16.81µm
u_picorv32.picorv32_core.cpuregs\[20\]\[5\],16.81µm
_01857_,16.8µm
_03348_,16.8µm
_04495_,16.785µm
_03703_,16.775µm
_01653_,16.75µm
_02081_,16.75µm
_02279_,16.75µm
_04850_,16.75µm
u_picorv32.pcpi_rs1\[27\],16.75µm
net3131,16.75µm
_04685_,16.74µm
_05231_,16.74µm
_02450_,16.725µm
_04519_,16.725µm
u_picorv32.picorv32_core.instr_beq,16.72µm
_01844_,16.715µm
_04876_,16.71µm
_01798_,16.69µm
_02286_,16.69µm
_03685_,16.69µm
_01275_,16.68µm
_05003_,16.68µm
_04875_,16.675µm
_00906_,16.63µm
_03565_,16.62µm
u_picorv32.picorv32_core.reg_next_pc\[14\],16.58µm
_04644_,16.57µm
_05409_,16.57µm
_05655_,16.57µm
net2326,16.57µm
_02940_,16.56µm
u_picorv32.picorv32_core.cpuregs\[4\]\[24\],16.555µm
_03306_,16.515µm
_00328_,16.51µm
_03554_,16.51µm
_05155_,16.51µm
_05305_,16.51µm
_01200_,16.5µm
_03892_,16.5µm
_04053_,16.5µm
_04317_,16.5µm
_05326_,16.5µm
_06007_,16.495µm
_01571_,16.48µm
_01757_,16.465µm
_02740_,16.46µm
_00200_,16.45µm
_02939_,16.45µm
_04017_,16.45µm
_05663_,16.44µm
_05273_,16.405µm
_01748_,16.38µm
net2715,16.365µm
net624,16.365µm
_02525_,16.355µm
_02570_,16.34µm
_04067_,16.34µm
_04398_,16.34µm
_04865_,16.33µm
_03527_,16.32µm
_03612_,16.32µm
_05754_,16.32µm
u_picorv32.picorv32_core.cpuregs\[1\]\[13\],16.315µm
_03241_,16.31µm
_04494_,16.31µm
u_picorv32.picorv32_core.cpuregs\[6\]\[24\],16.31µm
_01782_,16.305µm
u_picorv32.picorv32_core.cpuregs\[4\]\[25\],16.28µm
_03945_,16.26µm
_05842_,16.26µm
u_picorv32.picorv32_core.cpuregs\[0\]\[4\],16.26µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],16.26µm
_02042_,16.21µm
_04257_,16.21µm
_05121_,16.21µm
_05392_,16.21µm
net3118,16.21µm
_05168_,16.2µm
_05348_,16.2µm
net1890,16.2µm
_02703_,16.18µm
_04006_,16.14µm
_04764_,16.14µm
_03411_,16.135µm
_03836_,16.125µm
_05600_,16.125µm
_03817_,16.115µm
_01251_,16.08µm
_03911_,16.08µm
_04475_,16.08µm
_05208_,16.08µm
_01758_,16.075µm
u_picorv32.picorv32_core.cpuregs\[15\]\[14\],16.055µm
_04214_,16.03µm
_05339_,16.03µm
_04084_,16.02µm
_04181_,16.02µm
_04423_,16.02µm
_05006_,16.02µm
_01761_,15.995µm
u_picorv32.picorv32_core.cpuregs\[12\]\[24\],15.99µm
_03983_,15.98µm
_02051_,15.975µm
_05528_,15.975µm
_01034_,15.97µm
_01526_,15.97µm
_02159_,15.97µm
_03137_,15.97µm
