net,length_um
_01385_,7.72µm
_02889_,7.7µm
_04597_,7.7µm
_02431_,7.695µm
_00047_,7.69µm
_00947_,7.69µm
_02344_,7.69µm
_03056_,7.69µm
_03838_,7.69µm
_04191_,7.69µm
_04202_,7.69µm
_04635_,7.69µm
_04838_,7.69µm
_04953_,7.69µm
_05867_,7.69µm
_05979_,7.69µm
net73,7.69µm
net75,7.69µm
net89,7.69µm
trap,7.69µm
_01390_,7.68µm
_01462_,7.68µm
_02273_,7.68µm
_02473_,7.68µm
_03157_,7.68µm
_03163_,7.68µm
_03206_,7.68µm
_03208_,7.68µm
_03245_,7.68µm
_03767_,7.68µm
_03933_,7.68µm
_04213_,7.68µm
_04355_,7.68µm
_04901_,7.68µm
_05524_,7.68µm
_05566_,7.68µm
_05589_,7.68µm
_05931_,7.68µm
_05936_,7.68µm
_05960_,7.68µm
net1861,7.68µm
net1929,7.68µm
net1934,7.68µm
net1989,7.68µm
net2001,7.68µm
net2087,7.68µm
net2111,7.68µm
net2229,7.68µm
net2306,7.68µm
net2372,7.68µm
net2587,7.68µm
net2609,7.68µm
net2655,7.68µm
net2708,7.68µm
net2762,7.68µm
net2811,7.68µm
net3109,7.68µm
net3265,7.68µm
_03999_,7.675µm
_00935_,7.665µm
_04294_,7.635µm
_00094_,7.63µm
_00209_,7.63µm
_00211_,7.63µm
_00246_,7.63µm
_00249_,7.63µm
_00280_,7.63µm
_00326_,7.63µm
_00327_,7.63µm
_00377_,7.63µm
_00382_,7.63µm
_00403_,7.63µm
_00409_,7.63µm
_00441_,7.63µm
_00464_,7.63µm
_00491_,7.63µm
_00511_,7.63µm
_00523_,7.63µm
_00563_,7.63µm
_00609_,7.63µm
_00618_,7.63µm
_00640_,7.63µm
_00707_,7.63µm
_00736_,7.63µm
_00746_,7.63µm
_00761_,7.63µm
_00769_,7.63µm
_00770_,7.63µm
_00807_,7.63µm
_00835_,7.63µm
_00848_,7.63µm
_00934_,7.63µm
_00964_,7.63µm
_00966_,7.63µm
_00968_,7.63µm
_01001_,7.63µm
_01006_,7.63µm
_01012_,7.63µm
_01110_,7.63µm
_01128_,7.63µm
_01178_,7.63µm
_01212_,7.63µm
_01214_,7.63µm
_01330_,7.63µm
_02023_,7.63µm
_02574_,7.63µm
_02697_,7.63µm
_03498_,7.63µm
_03502_,7.63µm
_03528_,7.63µm
_03952_,7.63µm
_04364_,7.63µm
_04770_,7.63µm
_04859_,7.63µm
_05505_,7.63µm
_05709_,7.63µm
_05723_,7.63µm
_00195_,7.62µm
_00341_,7.62µm
_00520_,7.62µm
_00541_,7.62µm
_00561_,7.62µm
_00689_,7.62µm
_00939_,7.62µm
_00962_,7.62µm
_01096_,7.62µm
_01118_,7.62µm
_01231_,7.62µm
_01445_,7.62µm
_01507_,7.62µm
_02505_,7.62µm
_03043_,7.62µm
_03291_,7.62µm
_03598_,7.62µm
_05844_,7.62µm
_01100_,7.605µm
_05836_,7.605µm
_03097_,7.59µm
net2912,7.59µm
net1089,7.585µm
_00405_,7.57µm
_00578_,7.57µm
_00672_,7.57µm
_00834_,7.57µm
_01053_,7.57µm
_01068_,7.57µm
_01182_,7.57µm
_01363_,7.57µm
_01468_,7.57µm
_02252_,7.57µm
net2021,7.57µm
net2029,7.57µm
net2057,7.57µm
net2104,7.57µm
net2177,7.57µm
net2274,7.57µm
net2288,7.57µm
net2352,7.57µm
net2502,7.57µm
net2612,7.57µm
net2721,7.57µm
net3034,7.57µm
net3198,7.57µm
net3285,7.57µm
net3361,7.57µm
u_picorv32.picorv32_core.reg_next_pc\[2\],7.57µm
_00819_,7.56µm
_01706_,7.56µm
_02427_,7.56µm
_02731_,7.56µm
_02865_,7.56µm
_03253_,7.56µm
_04175_,7.56µm
_04251_,7.56µm
_04740_,7.56µm
_04851_,7.56µm
_05331_,7.56µm
net1874,7.56µm
net1956,7.56µm
net2063,7.56µm
net2094,7.56µm
net2164,7.56µm
net2254,7.56µm
net2258,7.56µm
net2270,7.56µm
net2367,7.56µm
net2391,7.56µm
net2491,7.56µm
net2639,7.56µm
net2647,7.56µm
net2763,7.56µm
net2801,7.56µm
net3223,7.56µm
net3253,7.56µm
net3297,7.56µm
_04339_,7.555µm
net3528,7.555µm
_05788_,7.55µm
_03141_,7.52µm
_02315_,7.515µm
_00133_,7.51µm
_00153_,7.51µm
_00171_,7.51µm
_00174_,7.51µm
_00275_,7.51µm
_00287_,7.51µm
_00332_,7.51µm
_00343_,7.51µm
_00503_,7.51µm
_00544_,7.51µm
_00560_,7.51µm
_00607_,7.51µm
_00612_,7.51µm
_00636_,7.51µm
_00739_,7.51µm
_00786_,7.51µm
_00802_,7.51µm
_00841_,7.51µm
_00872_,7.51µm
_00927_,7.51µm
_00933_,7.51µm
_00940_,7.51µm
_00989_,7.51µm
_00999_,7.51µm
_01027_,7.51µm
_01111_,7.51µm
_01117_,7.51µm
_01336_,7.51µm
_02197_,7.51µm
_03160_,7.5µm
_05437_,7.5µm
_06004_,7.5µm
_03369_,7.475µm
_04798_,7.465µm
_01291_,7.46µm
_02693_,7.46µm
net3407,7.46µm
net3504,7.46µm
net3515,7.46µm
_00046_,7.45µm
_00733_,7.45µm
_01500_,7.45µm
_02223_,7.45µm
_02395_,7.45µm
_02619_,7.45µm
_03397_,7.45µm
_03493_,7.45µm
_04529_,7.45µm
net1914,7.45µm
net1916,7.45µm
net2011,7.45µm
net2103,7.45µm
net2190,7.45µm
net2202,7.45µm
net2349,7.45µm
net2376,7.45µm
net2388,7.45µm
net2422,7.45µm
net2566,7.45µm
net2634,7.45µm
net2663,7.45µm
net2740,7.45µm
net2813,7.45µm
net3057,7.45µm
net3116,7.45µm
net3197,7.45µm
net3260,7.45µm
net3309,7.45µm
net3346,7.45µm
net3398,7.45µm
_04411_,7.445µm
_01304_,7.44µm
_01517_,7.44µm
_01913_,7.44µm
_02046_,7.44µm
net3369,7.44µm
_04469_,7.43µm
_04796_,7.41µm
_05585_,7.4µm
_01191_,7.39µm
_03491_,7.39µm
_03726_,7.39µm
_05319_,7.39µm
_05802_,7.39µm
_04214_,7.38µm
_04221_,7.365µm
net3009,7.36µm
_01783_,7.35µm
_03568_,7.35µm
_01740_,7.34µm
_02118_,7.34µm
_01634_,7.33µm
_01887_,7.33µm
_02498_,7.33µm
_03049_,7.33µm
_03876_,7.33µm
net2564,7.33µm
_00480_,7.32µm
_00524_,7.32µm
_00851_,7.32µm
_00852_,7.32µm
_00888_,7.32µm
_02467_,7.32µm
_04288_,7.32µm
_04427_,7.32µm
_04478_,7.32µm
_05810_,7.32µm
net2999,7.32µm
net3011,7.32µm
net3046,7.32µm
net3141,7.32µm
net3350,7.32µm
net3374,7.32µm
net95,7.32µm
net98,7.32µm
net1689,7.315µm
_00234_,7.305µm
_00505_,7.305µm
_00694_,7.305µm
_01030_,7.305µm
_04000_,7.3µm
_04703_,7.295µm
u_picorv32.picorv32_core.count_cycle\[7\],7.285µm
_04470_,7.275µm
_01165_,7.27µm
_01286_,7.27µm
_01429_,7.27µm
_05279_,7.27µm
_00173_,7.26µm
_00755_,7.26µm
_01943_,7.26µm
_02145_,7.26µm
_02304_,7.26µm
_02730_,7.26µm
_03395_,7.26µm
_03798_,7.26µm
_03921_,7.26µm
_03966_,7.26µm
_04027_,7.26µm
_04239_,7.26µm
_04349_,7.26µm
_04540_,7.26µm
_04558_,7.26µm
_04570_,7.26µm
_04708_,7.26µm
_04883_,7.26µm
_05181_,7.26µm
_05506_,7.26µm
_05817_,7.26µm
_06013_,7.26µm
net3430,7.26µm
_04022_,7.25µm
_05909_,7.245µm
net2360,7.245µm
net2772,7.245µm
_01459_,7.23µm
net3523,7.23µm
_01738_,7.21µm
_01847_,7.21µm
_03202_,7.21µm
_04571_,7.21µm
_04607_,7.21µm
_04843_,7.21µm
_05686_,7.21µm
net71,7.21µm
net72,7.21µm
net94,7.21µm
_00056_,7.2µm
_01366_,7.2µm
_01371_,7.2µm
_01403_,7.2µm
_01477_,7.2µm
_01719_,7.2µm
_01933_,7.2µm
_02182_,7.2µm
_02241_,7.2µm
_02635_,7.2µm
_03021_,7.2µm
_03024_,7.2µm
_03118_,7.2µm
_03632_,7.2µm
_03737_,7.2µm
_03833_,7.2µm
_04030_,7.2µm
_04231_,7.2µm
_04644_,7.2µm
_04815_,7.2µm
_05679_,7.2µm
_05809_,7.2µm
net1817,7.2µm
net2197,7.2µm
net2267,7.2µm
net2278,7.2µm
net2310,7.2µm
net2348,7.2µm
net2356,7.2µm
net2357,7.2µm
net2416,7.2µm
net2429,7.2µm
net2476,7.2µm
net2568,7.2µm
net2640,7.2µm
net2641,7.2µm
net2705,7.2µm
net2734,7.2µm
net2889,7.2µm
net2915,7.2µm
net3201,7.2µm
net3284,7.2µm
net3335,7.2µm
_00740_,7.185µm
_01083_,7.185µm
_02455_,7.185µm
_03973_,7.18µm
_04226_,7.175µm
_05759_,7.155µm
_00090_,7.15µm
_00096_,7.15µm
_00100_,7.15µm
_00125_,7.15µm
_00201_,7.15µm
_00214_,7.15µm
_00230_,7.15µm
_00339_,7.15µm
_00371_,7.15µm
_00397_,7.15µm
_00433_,7.15µm
_00455_,7.15µm
_00458_,7.15µm
_00494_,7.15µm
_00538_,7.15µm
_00564_,7.15µm
_00572_,7.15µm
_00579_,7.15µm
_00627_,7.15µm
_00661_,7.15µm
_00668_,7.15µm
_00735_,7.15µm
_00738_,7.15µm
_00750_,7.15µm
_00756_,7.15µm
_00758_,7.15µm
_00760_,7.15µm
_00776_,7.15µm
_00789_,7.15µm
_00846_,7.15µm
_00931_,7.15µm
_00950_,7.15µm
_01022_,7.15µm
_01143_,7.15µm
_01482_,7.15µm
_01483_,7.15µm
_01525_,7.15µm
_02026_,7.15µm
_02426_,7.15µm
_03753_,7.15µm
_04302_,7.15µm
_04414_,7.15µm
_04435_,7.15µm
_04687_,7.15µm
_04756_,7.15µm
_05933_,7.15µm
net3434,7.15µm
_00151_,7.14µm
_00172_,7.14µm
_00182_,7.14µm
_00237_,7.14µm
_00239_,7.14µm
_00271_,7.14µm
_00288_,7.14µm
_00367_,7.14µm
_00425_,7.14µm
_00649_,7.14µm
_00665_,7.14µm
_00681_,7.14µm
_00771_,7.14µm
_00901_,7.14µm
_00942_,7.14µm
_01163_,7.14µm
_01248_,7.14µm
_01252_,7.14µm
_01309_,7.14µm
_05380_,7.14µm
_05969_,7.14µm
_01359_,7.135µm
_03037_,7.125µm
_03850_,7.11µm
_05363_,7.11µm
_00203_,7.09µm
_00537_,7.09µm
_01438_,7.09µm
_01621_,7.09µm
_04440_,7.09µm
_05166_,7.09µm
net1829,7.09µm
net1876,7.09µm
net1919,7.09µm
net1924,7.09µm
net1960,7.09µm
net2143,7.09µm
net2152,7.09µm
net2298,7.09µm
net2339,7.09µm
net2703,7.09µm
net2766,7.09µm
net2797,7.09µm
net3279,7.09µm
net3313,7.09µm
net3338,7.09µm
_05885_,7.085µm
_00111_,7.08µm
_00121_,7.08µm
_00644_,7.08µm
_00705_,7.08µm
_01046_,7.08µm
_01169_,7.08µm
_01297_,7.08µm
_01796_,7.08µm
_01976_,7.08µm
_03456_,7.08µm
_03700_,7.08µm
_04087_,7.08µm
_04145_,7.08µm
_04434_,7.08µm
_04856_,7.08µm
_05873_,7.08µm
net1941,7.08µm
net1979,7.08µm
net2065,7.08µm
net2281,7.08µm
net2293,7.08µm
net2389,7.08µm
net2411,7.08µm
net2831,7.08µm
net2882,7.08µm
net2929,7.08µm
net3093,7.08µm
net3154,7.08µm
_03506_,7.075µm
_04701_,7.075µm
_04727_,7.075µm
_05647_,7.075µm
_00449_,7.06µm
_04032_,7.06µm
_02747_,7.04µm
_03140_,7.04µm
_00422_,7.03µm
_00547_,7.03µm
_00551_,7.03µm
_00591_,7.03µm
_00624_,7.03µm
_00801_,7.03µm
_00817_,7.03µm
_00946_,7.03µm
_00994_,7.03µm
_00996_,7.03µm
_01019_,7.03µm
_01067_,7.03µm
_01126_,7.03µm
_01314_,7.03µm
_04381_,7.03µm
_01347_,7.02µm
_01512_,7.02µm
_02675_,7.02µm
_03293_,7.02µm
_05811_,7.02µm
_02701_,6.99µm
net2746,6.99µm
_01777_,6.98µm
_01963_,6.98µm
net3510,6.98µm
net3526,6.98µm
_00231_,6.97µm
_01119_,6.97µm
_01284_,6.97µm
_02269_,6.97µm
_02476_,6.97µm
_02753_,6.97µm
_03193_,6.97µm
_03625_,6.97µm
_03790_,6.97µm
_04201_,6.97µm
_04506_,6.97µm
_04685_,6.97µm
_04902_,6.97µm
_05105_,6.97µm
_05231_,6.97µm
_05251_,6.97µm
_05269_,6.97µm
_05448_,6.97µm
net2316,6.97µm
net2509,6.97µm
net2549,6.97µm
net2672,6.97µm
net3002,6.97µm
net3226,6.97µm
net3340,6.97µm
net3347,6.97µm
_02244_,6.96µm
_00878_,6.94µm
_05572_,6.935µm
_02349_,6.91µm
_02671_,6.91µm
_03685_,6.91µm
_00109_,6.9µm
_02365_,6.9µm
_03016_,6.9µm
_05583_,6.89µm
_01703_,6.86µm
_03180_,6.85µm
_04406_,6.85µm
_00217_,6.84µm
_00228_,6.84µm
_00884_,6.84µm
_00963_,6.84µm
_01114_,6.84µm
_01873_,6.84µm
_01896_,6.84µm
_02317_,6.84µm
_03734_,6.84µm
_04070_,6.84µm
_04092_,6.84µm
_04629_,6.84µm
_05580_,6.84µm
net81,6.84µm
net96,6.84µm
net97,6.84µm
net24,6.84µm
_00557_,6.825µm
_01116_,6.825µm
_03822_,6.825µm
net3013,6.815µm
_02328_,6.81µm
_01307_,6.805µm
_03142_,6.8µm
_00114_,6.79µm
_01326_,6.79µm
_01431_,6.79µm
_03254_,6.79µm
_00128_,6.78µm
_00506_,6.78µm
_00576_,6.78µm
_00583_,6.78µm
_00741_,6.78µm
_01040_,6.78µm
_01249_,6.78µm
_01526_,6.78µm
_01665_,6.78µm
_01835_,6.78µm
_02235_,6.78µm
_02530_,6.78µm
_02737_,6.78µm
_03503_,6.78µm
_03702_,6.78µm
_04094_,6.78µm
_04413_,6.78µm
_04713_,6.78µm
_04779_,6.78µm
_05174_,6.78µm
_05567_,6.78µm
_05719_,6.78µm
_05774_,6.78µm
_05806_,6.78µm
net3408,6.78µm
net2965,6.76µm
_04913_,6.755µm
_04154_,6.75µm
net3195,6.75µm
_01155_,6.73µm
_02028_,6.73µm
_02117_,6.73µm
_02172_,6.73µm
_02323_,6.73µm
_03785_,6.73µm
_03858_,6.73µm
_04063_,6.73µm
_04504_,6.73µm
_04535_,6.73µm
_04800_,6.73µm
_05420_,6.73µm
_05526_,6.73µm
_05738_,6.73µm
_05864_,6.73µm
net74,6.73µm
net76,6.73µm
net77,6.73µm
_01137_,6.72µm
_01218_,6.72µm
_01340_,6.72µm
_01368_,6.72µm
_02300_,6.72µm
_02310_,6.72µm
_02683_,6.72µm
_03064_,6.72µm
_03717_,6.72µm
_04091_,6.72µm
_04461_,6.72µm
_05274_,6.72µm
net1950,6.72µm
net1994,6.72µm
net2105,6.72µm
net2148,6.72µm
net2259,6.72µm
net2465,6.72µm
net2572,6.72µm
net2710,6.72µm
net2850,6.72µm
net2969,6.72µm
net3112,6.72µm
net3266,6.72µm
net3281,6.72µm
net3288,6.72µm
_00666_,6.705µm
_01485_,6.705µm
_02034_,6.675µm
_00042_,6.67µm
_00138_,6.67µm
_00149_,6.67µm
_00175_,6.67µm
_00196_,6.67µm
_00232_,6.67µm
_00296_,6.67µm
_00359_,6.67µm
_00454_,6.67µm
_00501_,6.67µm
_00553_,6.67µm
_00621_,6.67µm
_00642_,6.67µm
_00646_,6.67µm
_00655_,6.67µm
_00660_,6.67µm
_00676_,6.67µm
_00698_,6.67µm
_00766_,6.67µm
_00791_,6.67µm
_00792_,6.67µm
_00857_,6.67µm
_00873_,6.67µm
_00889_,6.67µm
_00997_,6.67µm
_01009_,6.67µm
_01011_,6.67µm
_01016_,6.67µm
_01029_,6.67µm
_01049_,6.67µm
_01065_,6.67µm
_01106_,6.67µm
_01442_,6.67µm
_01487_,6.67µm
_01640_,6.67µm
_01868_,6.67µm
_02279_,6.67µm
_03115_,6.67µm
_03144_,6.67µm
_03365_,6.67µm
_03606_,6.67µm
_04132_,6.67µm
_04357_,6.67µm
_04510_,6.67µm
_04680_,6.67µm
_04772_,6.67µm
_05427_,6.67µm
_05447_,6.67µm
_05687_,6.67µm
_00029_,6.66µm
_00369_,6.66µm
_00391_,6.66µm
_00513_,6.66µm
_00526_,6.66µm
_00586_,6.66µm
_00628_,6.66µm
_00858_,6.66µm
_00896_,6.66µm
_00987_,6.66µm
_01021_,6.66µm
_01072_,6.66µm
_01112_,6.66µm
_02684_,6.66µm
_02844_,6.66µm
_01890_,6.645µm
_04929_,6.645µm
_05586_,6.635µm
_00833_,6.63µm
_00908_,6.61µm
_02357_,6.61µm
_02484_,6.61µm
_03594_,6.61µm
net1970,6.61µm
net2122,6.61µm
net2181,6.61µm
net2213,6.61µm
net2325,6.61µm
net2345,6.61µm
net2460,6.61µm
net2707,6.61µm
net2802,6.61µm
net2838,6.61µm
net2935,6.61µm
net3121,6.61µm
net3166,6.61µm
net3245,6.61µm
net3267,6.61µm
_00112_,6.6µm
_00227_,6.6µm
_00356_,6.6µm
_01187_,6.6µm
_02346_,6.6µm
_02711_,6.6µm
_03015_,6.6µm
_03352_,6.6µm
_03786_,6.6µm
_05655_,6.6µm
net1848,6.6µm
net2023,6.6µm
net2108,6.6µm
net2199,6.6µm
net2408,6.6µm
net2602,6.6µm
net2800,6.6µm
net2856,6.6µm
net2893,6.6µm
net3049,6.6µm
net3072,6.6µm
net3152,6.6µm
net3193,6.6µm
net3227,6.6µm
net3271,6.6µm
_03331_,6.595µm
_03721_,6.595µm
_05018_,6.595µm
_05704_,6.595µm
_05721_,6.595µm
net3404,6.595µm
_00630_,6.58µm
_04634_,6.58µm
_05740_,6.58µm
_00075_,6.57µm
_01759_,6.56µm
_04637_,6.56µm
_00022_,6.55µm
_00135_,6.55µm
_00137_,6.55µm
_00333_,6.55µm
_00386_,6.55µm
_00657_,6.55µm
_00715_,6.55µm
_00767_,6.55µm
_00783_,6.55µm
_00881_,6.55µm
_01104_,6.55µm
_01125_,6.55µm
_01131_,6.55µm
_01342_,6.55µm
_01506_,6.55µm
_03055_,6.55µm
_03244_,6.55µm
_01140_,6.54µm
_02727_,6.54µm
_02867_,6.54µm
_04994_,6.54µm
net2110,6.525µm
net3135,6.525µm
_04476_,6.52µm
_01446_,6.5µm
_02104_,6.5µm
_02180_,6.5µm
_03483_,6.5µm
_04150_,6.5µm
_04155_,6.5µm
_04763_,6.5µm
_05385_,6.5µm
_06010_,6.5µm
u_picorv32.pcpi_rs1\[11\],6.5µm
net3507,6.5µm
net3519,6.5µm
net3520,6.5µm
net3527,6.5µm
_01124_,6.49µm
_01827_,6.49µm
_01907_,6.49µm
_02009_,6.49µm
_02311_,6.49µm
_02633_,6.49µm
_03575_,6.49µm
_03781_,6.49µm
_03908_,6.49µm
_03953_,6.49µm
_03962_,6.49µm
_04148_,6.49µm
_05308_,6.49µm
_05367_,6.49µm
net2042,6.49µm
net2273,6.49µm
net2393,6.49µm
net2419,6.49µm
net2464,6.49µm
net2557,6.49µm
net3071,6.49µm
net3179,6.49µm
net3328,6.49µm
net3379,6.49µm
_01514_,6.48µm
_02960_,6.48µm
_03131_,6.48µm
net3111,6.48µm
_02371_,6.465µm
_03145_,6.46µm
_03270_,6.45µm
_01879_,6.44µm
_03415_,6.44µm
net1810,6.435µm
_02360_,6.43µm
_02586_,6.43µm
_04299_,6.43µm
_04706_,6.43µm
_04948_,6.43µm
net2020,6.415µm
_05676_,6.39µm
_02125_,6.37µm
_03164_,6.37µm
_03727_,6.37µm
_04077_,6.37µm
_00366_,6.36µm
_00574_,6.36µm
_00959_,6.36µm
_01219_,6.36µm
_01492_,6.36µm
_01528_,6.36µm
_02383_,6.36µm
_02483_,6.36µm
_02806_,6.36µm
_02899_,6.36µm
_03756_,6.36µm
_04280_,6.36µm
_04842_,6.36µm
_05648_,6.36µm
net2916,6.36µm
net79,6.36µm
net80,6.36µm
net99,6.36µm
net100,6.36µm
_00692_,6.345µm
_01045_,6.345µm
_01581_,6.345µm
_01918_,6.345µm
_01364_,6.31µm
_01409_,6.31µm
_01498_,6.31µm
_00363_,6.3µm
_00546_,6.3µm
_00674_,6.3µm
_00948_,6.3µm
_01059_,6.3µm
_01102_,6.3µm
_01189_,6.3µm
_01205_,6.3µm
_01852_,6.3µm
_02458_,6.3µm
_02501_,6.3µm
_02611_,6.3µm
_02802_,6.3µm
_03044_,6.3µm
_03149_,6.3µm
_03446_,6.3µm
_03596_,6.3µm
_04895_,6.3µm
_05467_,6.3µm
net3461,6.3µm
_03453_,6.295µm
_02716_,6.285µm
net1980,6.285µm
net3023,6.285µm
_01986_,6.26µm
_01350_,6.25µm
_01972_,6.25µm
_02668_,6.25µm
_03158_,6.25µm
_03187_,6.25µm
_03384_,6.25µm
_03676_,6.25µm
_03892_,6.25µm
_04002_,6.25µm
_04024_,6.25µm
_04600_,6.25µm
_05521_,6.25µm
_05703_,6.25µm
_05813_,6.25µm
_05877_,6.25µm
net3045,6.25µm
net93,6.25µm
_01241_,6.24µm
_02044_,6.24µm
_03484_,6.24µm
net2070,6.24µm
net2222,6.24µm
net2448,6.24µm
net2520,6.24µm
net3087,6.24µm
net3126,6.24µm
net3129,6.24µm
net3157,6.24µm
net3388,6.24µm
_02307_,6.215µm
_02116_,6.195µm
_03958_,6.195µm
_00076_,6.19µm
_00127_,6.19µm
_00155_,6.19µm
_00186_,6.19µm
_00219_,6.19µm
_00226_,6.19µm
_00250_,6.19µm
_00269_,6.19µm
_00295_,6.19µm
_00335_,6.19µm
_00348_,6.19µm
_00352_,6.19µm
_00374_,6.19µm
_00407_,6.19µm
_00479_,6.19µm
_00548_,6.19µm
_00605_,6.19µm
_00643_,6.19µm
_00795_,6.19µm
_00812_,6.19µm
_00865_,6.19µm
_00941_,6.19µm
_00957_,6.19µm
_00993_,6.19µm
_01063_,6.19µm
_01786_,6.19µm
_01811_,6.19µm
_02063_,6.19µm
_02511_,6.19µm
_02873_,6.19µm
_02890_,6.19µm
_03422_,6.19µm
_04220_,6.19µm
_04227_,6.19µm
_04301_,6.19µm
_04603_,6.19µm
_04612_,6.19µm
_04908_,6.19µm
_04926_,6.19µm
_05897_,6.19µm
u_picorv32.picorv32_core.latched_rd\[0\],6.19µm
_00154_,6.18µm
_00277_,6.18µm
_00364_,6.18µm
_00426_,6.18µm
_00900_,6.18µm
_01087_,6.18µm
_01257_,6.18µm
_01305_,6.18µm
_02224_,6.18µm
net2847,6.165µm
_04704_,6.15µm
_03723_,6.145µm
_03890_,6.14µm
_02648_,6.135µm
_05733_,6.135µm
_00535_,6.13µm
_02739_,6.13µm
_02919_,6.13µm
_04245_,6.13µm
_05716_,6.13µm
net2041,6.13µm
net2056,6.13µm
net2073,6.13µm
net2142,6.13µm
net2331,6.13µm
net2385,6.13µm
net2637,6.13µm
net3015,6.13µm
net3128,6.13µm
_01278_,6.12µm
_01323_,6.12µm
_01497_,6.12µm
_02130_,6.12µm
_02283_,6.12µm
_02377_,6.12µm
_02470_,6.12µm
_02563_,6.12µm
_02756_,6.12µm
_03207_,6.12µm
_04898_,6.12µm
_05610_,6.12µm
_05862_,6.12µm
net1814,6.12µm
net1945,6.12µm
net2040,6.12µm
net2043,6.12µm
net2066,6.12µm
net2085,6.12µm
net2119,6.12µm
net2130,6.12µm
net2245,6.12µm
net2304,6.12µm
net2308,6.12µm
net2514,6.12µm
net2622,6.12µm
net2681,6.12µm
net2739,6.12µm
net2751,6.12µm
net2771,6.12µm
net2775,6.12µm
net2810,6.12µm
net2949,6.12µm
net3020,6.12µm
net3063,6.12µm
net3081,6.12µm
net3100,6.12µm
net3103,6.12µm
net3150,6.12µm
net3164,6.12µm
net3170,6.12µm
net3182,6.12µm
net3205,6.12µm
net3215,6.12µm
net3235,6.12µm
net3240,6.12µm
net3243,6.12µm
net3249,6.12µm
net3268,6.12µm
net3343,6.12µm
net3348,6.12µm
net3353,6.12µm
net3375,6.12µm
_03677_,6.115µm
net3405,6.115µm
_04180_,6.105µm
_00265_,6.1µm
_00376_,6.1µm
_00847_,6.1µm
_04093_,6.1µm
_00514_,6.09µm
_00831_,6.07µm
_01167_,6.07µm
_02502_,6.06µm
_03846_,6.06µm
_03931_,6.06µm
u_picorv32.pcpi_rs2\[4\],6.06µm
_01985_,6.03µm
_04753_,6.025µm
_01466_,6.02µm
_01853_,6.02µm
_01875_,6.02µm
_01882_,6.02µm
_02441_,6.02µm
_04716_,6.02µm
_05662_,6.02µm
net3402,6.02µm
net3403,6.02µm
net3410,6.02µm
net3414,6.02µm
net3416,6.02µm
net3423,6.02µm
net3428,6.02µm
net3432,6.02µm
net3436,6.02µm
net3440,6.02µm
net3442,6.02µm
net3444,6.02µm
net3448,6.02µm
net3454,6.02µm
net3456,6.02µm
net3457,6.02µm
net3458,6.02µm
net3460,6.02µm
net3462,6.02µm
net3463,6.02µm
_01183_,6.01µm
_01331_,6.01µm
_02468_,6.01µm
_02529_,6.01µm
_02741_,6.01µm
_03342_,6.01µm
_03414_,6.01µm
_03427_,6.01µm
_03669_,6.01µm
_04170_,6.01µm
_04242_,6.01µm
_04340_,6.01µm
_04395_,6.01µm
_04500_,6.01µm
_04985_,6.01µm
_05401_,6.01µm
_05434_,6.01µm
net1884,6.01µm
net1967,6.01µm
net2045,6.01µm
net2140,6.01µm
net2169,6.01µm
net2186,6.01µm
net2194,6.01µm
net2216,6.01µm
net2261,6.01µm
net2279,6.01µm
net2338,6.01µm
net2346,6.01µm
net2400,6.01µm
net2545,6.01µm
net2627,6.01µm
net2633,6.01µm
net2671,6.01µm
net2715,6.01µm
net2749,6.01µm
net2776,6.01µm
net2827,6.01µm
net2844,6.01µm
net2864,6.01µm
net2876,6.01µm
net2883,6.01µm
net2950,6.01µm
net2968,6.01µm
net3098,6.01µm
net3113,6.01µm
net3133,6.01µm
net3264,6.01µm
net3273,6.01µm
net3295,6.01µm
net3329,6.01µm
net3333,6.01µm
net3376,6.01µm
_03604_,6µm
_04021_,6µm
_04564_,6µm
_04695_,6µm
_04762_,6µm
net2624,6µm
_04596_,5.96µm
_05390_,5.955µm
_03707_,5.95µm
_05020_,5.95µm
_05616_,5.95µm
_05958_,5.95µm
_01379_,5.94µm
_01436_,5.94µm
_03069_,5.94µm
_03114_,5.94µm
_05692_,5.94µm
_04273_,5.935µm
_05376_,5.935µm
_04365_,5.925µm
_05824_,5.92µm
_00683_,5.91µm
_04073_,5.905µm
_02821_,5.9µm
_04648_,5.9µm
_04481_,5.89µm
_04630_,5.89µm
_04700_,5.89µm
_00521_,5.88µm
_00937_,5.88µm
_01091_,5.88µm
_01127_,5.88µm
_01172_,5.88µm
_01372_,5.88µm
_01388_,5.88µm
_02286_,5.88µm
_02772_,5.88µm
_02779_,5.88µm
_03857_,5.88µm
_04323_,5.88µm
_04705_,5.88µm
_04758_,5.88µm
_05426_,5.88µm
_05805_,5.88µm
_03305_,5.875µm
_00965_,5.865µm
_04069_,5.865µm
_05690_,5.865µm
_05389_,5.845µm
_00130_,5.82µm
_00139_,5.82µm
_00257_,5.82µm
_00412_,5.82µm
_00475_,5.82µm
_00515_,5.82µm
_00656_,5.82µm
_00853_,5.82µm
_01047_,5.82µm
_01051_,5.82µm
_01516_,5.82µm
_02824_,5.82µm
_02986_,5.82µm
_03353_,5.82µm
_03400_,5.82µm
_03630_,5.82µm
_03990_,5.82µm
_04016_,5.82µm
_04774_,5.82µm
_05701_,5.82µm
_05823_,5.82µm
_03775_,5.805µm
net2700,5.805µm
_01242_,5.77µm
_02094_,5.77µm
_02127_,5.77µm
_02221_,5.77µm
