net,length_um
u_picorv32.picorv32_core.cpuregs\[20\]\[20\],23.24µm
u_picorv32.picorv32_core.cpuregs\[7\]\[21\],23.24µm
_03382_,23.215µm
u_picorv32.picorv32_core.cpuregs\[19\]\[5\],23.205µm
_05688_,23.195µm
u_picorv32.picorv32_core.cpuregs\[26\]\[19\],23.19µm
u_picorv32.picorv32_core.reg_pc\[10\],23.19µm
u_picorv32.picorv32_core.count_cycle\[28\],23.18µm
u_picorv32.picorv32_core.cpuregs\[10\]\[16\],23.18µm
u_picorv32.picorv32_core.cpuregs\[27\]\[26\],23.18µm
u_picorv32.picorv32_core.cpuregs\[5\]\[26\],23.18µm
_02001_,23.175µm
_03664_,23.17µm
u_picorv32.picorv32_core.cpuregs\[12\]\[4\],23.17µm
u_picorv32.picorv32_core.cpuregs\[23\]\[22\],23.17µm
_05251_,23.16µm
u_picorv32.picorv32_core.cpuregs\[29\]\[3\],23.145µm
_02713_,23.13µm
u_picorv32.picorv32_core.cpuregs\[14\]\[26\],23.125µm
_03729_,23.12µm
u_picorv32.picorv32_core.cpuregs\[16\]\[0\],23.075µm
u_picorv32.picorv32_core.cpuregs\[3\]\[31\],23.065µm
u_picorv32.picorv32_core.reg_next_pc\[7\],23.055µm
_04118_,23.04µm
u_picorv32.picorv32_core.cpuregs\[12\]\[13\],23.035µm
u_picorv32.picorv32_core.cpuregs\[0\]\[25\],23µm
_04872_,22.99µm
_05284_,22.99µm
_05291_,22.99µm
u_picorv32.picorv32_core.cpuregs\[8\]\[7\],22.99µm
u_picorv32.picorv32_core.cpuregs\[9\]\[20\],22.99µm
_03612_,22.98µm
u_picorv32.picorv32_core.cpuregs\[23\]\[27\],22.98µm
u_picorv32.picorv32_core.cpuregs\[4\]\[29\],22.98µm
_02368_,22.975µm
u_picorv32.picorv32_core.cpuregs\[1\]\[6\],22.965µm
u_picorv32.picorv32_core.cpuregs\[16\]\[25\],22.955µm
u_picorv32.picorv32_core.cpuregs\[29\]\[7\],22.945µm
u_picorv32.picorv32_core.cpuregs\[20\]\[28\],22.94µm
_04158_,22.93µm
_05363_,22.93µm
u_picorv32.picorv32_core.count_cycle\[7\],22.93µm
u_picorv32.picorv32_core.cpuregs\[21\]\[13\],22.925µm
u_picorv32.picorv32_core.cpuregs\[18\]\[18\],22.915µm
u_picorv32.picorv32_core.cpuregs\[16\]\[21\],22.89µm
_05197_,22.87µm
_05209_,22.87µm
_05651_,22.87µm
u_picorv32.picorv32_core.cpuregs\[22\]\[15\],22.87µm
_04554_,22.86µm
_05442_,22.855µm
u_picorv32.picorv32_core.decoded_rd\[1\],22.855µm
u_picorv32.picorv32_core.reg_next_pc\[10\],22.825µm
_02975_,22.82µm
u_picorv32.picorv32_core.cpuregs\[18\]\[23\],22.82µm
u_picorv32.picorv32_core.cpuregs\[2\]\[23\],22.82µm
u_picorv32.picorv32_core.cpuregs\[31\]\[31\],22.82µm
_05289_,22.81µm
u_picorv32.picorv32_core.cpuregs\[2\]\[8\],22.81µm
u_picorv32.picorv32_core.cpuregs\[3\]\[22\],22.81µm
u_picorv32.picorv32_core.cpuregs\[3\]\[2\],22.81µm
u_picorv32.picorv32_core.cpuregs\[6\]\[4\],22.81µm
u_picorv32.picorv32_core.cpuregs\[15\]\[19\],22.8µm
u_picorv32.picorv32_core.cpuregs\[2\]\[15\],22.8µm
u_picorv32.picorv32_core.cpuregs\[7\]\[10\],22.795µm
u_picorv32.picorv32_core.cpuregs\[7\]\[20\],22.795µm
u_picorv32.axi_adapter.ack_awvalid,22.76µm
u_picorv32.picorv32_core.cpuregs\[0\]\[3\],22.76µm
u_picorv32.picorv32_core.cpuregs\[18\]\[8\],22.76µm
_04256_,22.75µm
u_picorv32.picorv32_core.cpuregs\[21\]\[29\],22.75µm
u_picorv32.picorv32_core.cpuregs\[6\]\[6\],22.75µm
_05144_,22.74µm
u_picorv32.picorv32_core.cpuregs\[6\]\[8\],22.735µm
u_picorv32.picorv32_core.cpuregs\[8\]\[8\],22.71µm
u_picorv32.picorv32_core.instr_slti,22.71µm
_02216_,22.705µm
_03687_,22.69µm
u_picorv32.picorv32_core.cpuregs\[0\]\[21\],22.69µm
u_picorv32.picorv32_core.cpuregs\[18\]\[11\],22.685µm
_05000_,22.68µm
_01724_,22.675µm
_01729_,22.67µm
u_picorv32.picorv32_core.cpuregs\[18\]\[24\],22.655µm
u_picorv32.picorv32_core.cpuregs\[8\]\[12\],22.655µm
_05551_,22.65µm
u_picorv32.picorv32_core.reg_next_pc\[13\],22.645µm
u_picorv32.picorv32_core.cpuregs\[17\]\[14\],22.64µm
_01936_,22.63µm
_01834_,22.59µm
u_picorv32.picorv32_core.cpuregs\[28\]\[3\],22.59µm
u_picorv32.picorv32_core.cpuregs\[6\]\[5\],22.585µm
_04077_,22.57µm
_04797_,22.57µm
_05236_,22.57µm
_05418_,22.57µm
_01796_,22.56µm
_05168_,22.56µm
u_picorv32.picorv32_core.cpuregs\[29\]\[22\],22.55µm
u_picorv32.picorv32_core.reg_next_pc\[21\],22.545µm
net3024,22.51µm
_02857_,22.475µm
_03012_,22.475µm
u_picorv32.picorv32_core.cpuregs\[30\]\[7\],22.47µm
_03656_,22.45µm
u_picorv32.picorv32_core.cpuregs\[23\]\[17\],22.45µm
_03297_,22.44µm
_05341_,22.435µm
u_picorv32.picorv32_core.cpuregs\[14\]\[11\],22.435µm
u_picorv32.picorv32_core.cpuregs\[18\]\[9\],22.435µm
u_picorv32.picorv32_core.cpuregs\[25\]\[26\],22.435µm
u_picorv32.picorv32_core.cpuregs\[28\]\[2\],22.435µm
u_picorv32.picorv32_core.instr_lw,22.435µm
_05449_,22.41µm
_05595_,22.41µm
u_picorv32.picorv32_core.cpuregs\[21\]\[1\],22.4µm
u_picorv32.picorv32_core.cpuregs\[25\]\[13\],22.4µm
_05723_,22.39µm
_03434_,22.38µm
_05220_,22.38µm
u_picorv32.picorv32_core.cpuregs\[30\]\[18\],22.375µm
u_picorv32.picorv32_core.cpuregs\[23\]\[21\],22.33µm
u_picorv32.picorv32_core.cpuregs\[21\]\[26\],22.325µm
_05072_,22.32µm
u_picorv32.picorv32_core.cpuregs\[0\]\[0\],22.32µm
_01794_,22.285µm
u_picorv32.picorv32_core.cpuregs\[23\]\[11\],22.28µm
_05207_,22.26µm
_05290_,22.26µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],22.255µm
_02545_,22.2µm
_02634_,22.2µm
_03467_,22.2µm
u_picorv32.picorv32_core.cpuregs\[7\]\[12\],22.165µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],22.15µm
u_picorv32.picorv32_core.cpuregs\[29\]\[6\],22.145µm
_02069_,22.14µm
_04963_,22.14µm
_03570_,22.135µm
u_picorv32.picorv32_core.cpuregs\[6\]\[24\],22.13µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],22.115µm
u_picorv32.picorv32_core.cpuregs\[3\]\[12\],22.11µm
_04715_,22.09µm
u_picorv32.picorv32_core.cpuregs\[4\]\[10\],22.075µm
net1418,22.065µm
net1419,22.065µm
net1420,22.065µm
net1421,22.065µm
net1422,22.065µm
mem_axi_wdata[27],22.055µm
_05490_,22.05µm
_02948_,22.04µm
_01710_,22.035µm
u_picorv32.picorv32_core.cpuregs\[2\]\[5\],22.03µm
u_picorv32.picorv32_core.cpuregs\[8\]\[19\],22.03µm
net3058,22.03µm
_02560_,22.025µm
u_picorv32.picorv32_core.cpuregs\[18\]\[5\],22.025µm
u_picorv32.picorv32_core.cpuregs\[7\]\[25\],22.02µm
u_picorv32.picorv32_core.cpuregs\[24\]\[22\],22.015µm
u_picorv32.picorv32_core.cpuregs\[28\]\[29\],22µm
_04403_,21.98µm
u_picorv32.picorv32_core.cpuregs\[6\]\[0\],21.98µm
u_picorv32.picorv32_core.cpuregs\[11\]\[20\],21.975µm
u_picorv32.picorv32_core.cpuregs\[13\]\[14\],21.965µm
_02638_,21.96µm
_04449_,21.96µm
_04803_,21.96µm
_04658_,21.955µm
u_picorv32.picorv32_core.cpuregs\[19\]\[8\],21.955µm
u_picorv32.picorv32_core.cpuregs\[1\]\[16\],21.945µm
_01883_,21.91µm
_02336_,21.91µm
u_picorv32.picorv32_core.cpuregs\[20\]\[8\],21.91µm
u_picorv32.picorv32_core.mem_rdata_q\[0\],21.895µm
_05536_,21.88µm
_05838_,21.86µm
_02239_,21.84µm
u_picorv32.picorv32_core.cpuregs\[21\]\[25\],21.81µm
_02077_,21.805µm
u_picorv32.picorv32_core.cpuregs\[27\]\[7\],21.805µm
_02151_,21.8µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],21.8µm
u_picorv32.picorv32_core.instr_rdinstrh,21.8µm
_05335_,21.79µm
_05411_,21.79µm
_05012_,21.78µm
_03903_,21.75µm
_01813_,21.745µm
u_picorv32.picorv32_core.cpuregs\[1\]\[17\],21.74µm
u_picorv32.picorv32_core.cpuregs\[8\]\[3\],21.74µm
_03558_,21.73µm
_04974_,21.72µm
_01747_,21.63µm
_02122_,21.63µm
u_picorv32.picorv32_core.cpuregs\[26\]\[28\],21.63µm
u_picorv32.picorv32_core.instr_beq,21.625µm
_05615_,21.61µm
_05376_,21.6µm
_05588_,21.6µm
u_picorv32.picorv32_core.cpu_state\[3\],21.6µm
u_picorv32.picorv32_core.cpuregs\[31\]\[23\],21.595µm
u_picorv32.picorv32_core.cpuregs\[6\]\[31\],21.585µm
u_picorv32.picorv32_core.cpuregs\[13\]\[15\],21.58µm
mem_axi_wdata[10],21.575µm
_02789_,21.55µm
_04371_,21.55µm
u_picorv32.picorv32_core.cpuregs\[0\]\[5\],21.54µm
net3153,21.54µm
_02800_,21.52µm
_05527_,21.51µm
_04896_,21.49µm
u_picorv32.picorv32_core.cpuregs\[12\]\[18\],21.49µm
u_picorv32.picorv32_core.cpuregs\[23\]\[7\],21.49µm
u_picorv32.picorv32_core.cpuregs\[22\]\[24\],21.485µm
_04667_,21.48µm
u_picorv32.picorv32_core.cpuregs\[3\]\[27\],21.475µm
u_picorv32.picorv32_core.cpuregs\[28\]\[25\],21.455µm
u_picorv32.picorv32_core.cpuregs\[28\]\[22\],21.435µm
_01571_,21.43µm
_04636_,21.43µm
_05380_,21.43µm
u_picorv32.pcpi_rs1\[21\],21.43µm
u_picorv32.picorv32_core.cpuregs\[12\]\[9\],21.43µm
_06010_,21.42µm
_05618_,21.41µm
net3046,21.38µm
_02546_,21.37µm
_05092_,21.37µm
u_picorv32.picorv32_core.cpuregs\[17\]\[23\],21.37µm
u_picorv32.picorv32_core.cpuregs\[21\]\[21\],21.37µm
u_picorv32.picorv32_core.cpuregs\[28\]\[18\],21.37µm
_02398_,21.36µm
_03667_,21.36µm
_05659_,21.35µm
_04882_,21.34µm
_01712_,21.325µm
u_picorv32.picorv32_core.cpuregs\[21\]\[8\],21.325µm
u_picorv32.picorv32_core.cpuregs\[26\]\[6\],21.32µm
u_picorv32.picorv32_core.cpuregs\[17\]\[8\],21.315µm
net109,21.31µm
u_picorv32.picorv32_core.cpuregs\[3\]\[29\],21.31µm
_03485_,21.3µm
_04936_,21.3µm
_05208_,21.3µm
u_picorv32.picorv32_core.mem_rdata_q\[6\],21.3µm
_04961_,21.285µm
u_picorv32.picorv32_core.cpuregs\[4\]\[9\],21.27µm
u_picorv32.picorv32_core.cpuregs\[8\]\[26\],21.26µm
u_picorv32.picorv32_core.cpuregs\[8\]\[6\],21.25µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],21.245µm
_04726_,21.24µm
_05729_,21.215µm
u_picorv32.picorv32_core.cpuregs\[14\]\[3\],21.21µm
u_picorv32.picorv32_core.cpuregs\[13\]\[8\],21.205µm
_03513_,21.2µm
u_picorv32.picorv32_core.cpuregs\[9\]\[26\],21.19µm
_04057_,21.18µm
_01599_,21.165µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],21.165µm
_05602_,21.155µm
u_picorv32.picorv32_core.cpuregs\[0\]\[27\],21.15µm
_04402_,21.14µm
u_picorv32.picorv32_core.cpuregs\[0\]\[9\],21.14µm
u_picorv32.picorv32_core.cpuregs\[21\]\[20\],21.14µm
_03250_,21.135µm
_03751_,21.13µm
u_picorv32.picorv32_core.cpuregs\[16\]\[8\],21.13µm
_05653_,21.12µm
_02255_,21.105µm
u_picorv32.picorv32_core.cpuregs\[12\]\[22\],21.105µm
_03523_,21.06µm
u_picorv32.picorv32_core.cpuregs\[29\]\[4\],21.06µm
u_picorv32.picorv32_core.cpuregs\[24\]\[1\],21.04µm
_02098_,21.02µm
u_picorv32.picorv32_core.cpuregs\[13\]\[21\],21.02µm
_05984_,21.01µm
net3146,21.01µm
_02554_,21µm
_04588_,21µm
_04920_,21µm
u_picorv32.picorv32_core.cpuregs\[10\]\[30\],20.96µm
u_picorv32.picorv32_core.cpuregs\[2\]\[12\],20.96µm
_02895_,20.945µm
u_picorv32.picorv32_core.cpuregs\[14\]\[10\],20.945µm
_03495_,20.94µm
mem_axi_wdata[13],20.925µm
_01473_,20.89µm
_04020_,20.89µm
_05218_,20.89µm
_05172_,20.88µm
_05440_,20.88µm
_05533_,20.855µm
u_picorv32.picorv32_core.cpuregs\[14\]\[22\],20.855µm
_03162_,20.84µm
u_picorv32.picorv32_core.cpuregs\[16\]\[30\],20.84µm
u_picorv32.picorv32_core.cpuregs\[9\]\[6\],20.83µm
_03713_,20.825µm
_04384_,20.82µm
_05899_,20.815µm
_01625_,20.805µm
_05368_,20.79µm
u_picorv32.picorv32_core.cpuregs\[12\]\[12\],20.78µm
u_picorv32.picorv32_core.cpuregs\[13\]\[6\],20.78µm
u_picorv32.picorv32_core.cpuregs\[20\]\[29\],20.78µm
u_picorv32.picorv32_core.cpuregs\[12\]\[3\],20.775µm
_02503_,20.77µm
_03475_,20.77µm
_03507_,20.77µm
_03870_,20.76µm
_04141_,20.76µm
mem_axi_awready,20.745µm
mem_axi_bvalid,20.745µm
u_picorv32.picorv32_core.cpuregs\[7\]\[26\],20.73µm
net130,20.725µm
u_picorv32.picorv32_core.cpuregs\[29\]\[25\],20.71µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],20.685µm
mem_axi_rdata[2],20.685µm
_03534_,20.67µm
u_picorv32.picorv32_core.cpuregs\[4\]\[4\],20.67µm
u_picorv32.picorv32_core.cpuregs\[25\]\[19\],20.66µm
_04990_,20.65µm
_03211_,20.64µm
_01998_,20.615µm
_05501_,20.61µm
u_picorv32.picorv32_core.cpuregs\[6\]\[27\],20.6µm
u_picorv32.picorv32_core.reg_out\[14\],20.6µm
_03527_,20.59µm
_04916_,20.59µm
net3027,20.58µm
u_picorv32.picorv32_core.cpuregs\[10\]\[10\],20.535µm
u_picorv32.picorv32_core.cpuregs\[0\]\[11\],20.53µm
net3076,20.52µm
u_picorv32.picorv32_core.cpuregs\[9\]\[21\],20.515µm
u_picorv32.picorv32_core.cpuregs\[2\]\[9\],20.505µm
_03588_,20.5µm
u_picorv32.picorv32_core.cpuregs\[14\]\[5\],20.495µm
u_picorv32.picorv32_core.mem_rdata_q\[1\],20.48µm
_03273_,20.47µm
_04904_,20.47µm
_05037_,20.46µm
_05988_,20.46µm
mem_axi_wready,20.45µm
_04266_,20.43µm
_02587_,20.41µm
u_picorv32.picorv32_core.instr_slt,20.37µm
_05104_,20.35µm
_04265_,20.34µm
_04661_,20.34µm
u_picorv32.picorv32_core.cpuregs\[29\]\[23\],20.32µm
_04464_,20.3µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],20.3µm
_05847_,20.29µm
u_picorv32.picorv32_core.cpuregs\[30\]\[25\],20.25µm
net129,20.245µm
_03185_,20.235µm
_04127_,20.23µm
_05471_,20.23µm
u_picorv32.picorv32_core.cpuregs\[9\]\[14\],20.23µm
_04677_,20.22µm
_05326_,20.22µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],20.205µm
u_picorv32.picorv32_core.cpuregs\[10\]\[8\],20.18µm
net3123,20.16µm
u_picorv32.picorv32_core.cpuregs\[12\]\[16\],20.145µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],20.14µm
_04796_,20.1µm
_03801_,20.09µm
_04443_,20.08µm
_05650_,20.05µm
_05833_,20.05µm
_05904_,20.05µm
u_picorv32.picorv32_core.cpuregs\[20\]\[9\],20.05µm
_02636_,20.04µm
_05297_,20.04µm
_04517_,20.035µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],20.005µm
u_picorv32.picorv32_core.cpuregs\[27\]\[19\],20µm
_02112_,19.99µm
_05496_,19.99µm
u_picorv32.picorv32_core.cpuregs\[1\]\[1\],19.99µm
u_picorv32.picorv32_core.cpuregs\[6\]\[1\],19.99µm
mem_axi_awaddr[10],19.965µm
mem_axi_awaddr[11],19.965µm
mem_axi_awaddr[12],19.965µm
mem_axi_awaddr[13],19.965µm
mem_axi_awaddr[14],19.965µm
mem_axi_awaddr[15],19.965µm
mem_axi_awaddr[16],19.965µm
mem_axi_awaddr[18],19.965µm
mem_axi_awaddr[19],19.965µm
mem_axi_awaddr[20],19.965µm
mem_axi_awaddr[21],19.965µm
mem_axi_awaddr[22],19.965µm
mem_axi_awaddr[23],19.965µm
mem_axi_awaddr[24],19.965µm
mem_axi_awaddr[25],19.965µm
mem_axi_awaddr[26],19.965µm
mem_axi_awaddr[27],19.965µm
mem_axi_awaddr[28],19.965µm
mem_axi_awaddr[29],19.965µm
mem_axi_awaddr[2],19.965µm
mem_axi_awaddr[30],19.965µm
mem_axi_awaddr[31],19.965µm
mem_axi_awaddr[3],19.965µm
mem_axi_awaddr[4],19.965µm
mem_axi_awaddr[5],19.965µm
mem_axi_awaddr[6],19.965µm
mem_axi_awaddr[7],19.965µm
mem_axi_awaddr[8],19.965µm
mem_axi_awaddr[9],19.965µm
mem_axi_awvalid,19.965µm
mem_axi_bready,19.965µm
mem_axi_wdata[0],19.965µm
mem_axi_wdata[11],19.965µm
mem_axi_wdata[12],19.965µm
mem_axi_wdata[17],19.965µm
mem_axi_wdata[18],19.965µm
mem_axi_wdata[19],19.965µm
mem_axi_wdata[1],19.965µm
mem_axi_wdata[22],19.965µm
mem_axi_wdata[23],19.965µm
mem_axi_wdata[24],19.965µm
mem_axi_wdata[25],19.965µm
mem_axi_wdata[26],19.965µm
mem_axi_wdata[29],19.965µm
mem_axi_wdata[2],19.965µm
mem_axi_wdata[30],19.965µm
mem_axi_wdata[31],19.965µm
mem_axi_wdata[3],19.965µm
mem_axi_wdata[4],19.965µm
mem_axi_wdata[5],19.965µm
mem_axi_wdata[6],19.965µm
mem_axi_wdata[7],19.965µm
mem_axi_wdata[8],19.965µm
mem_axi_wdata[9],19.965µm
mem_axi_wstrb[0],19.965µm
mem_axi_wstrb[1],19.965µm
mem_axi_wstrb[2],19.965µm
mem_axi_wstrb[3],19.965µm
mem_axi_wvalid,19.965µm
u_picorv32.picorv32_core.cpuregs\[7\]\[3\],19.96µm
u_picorv32.picorv32_core.cpuregs\[28\]\[19\],19.945µm
_02454_,19.94µm
u_picorv32.picorv32_core.instr_srl,19.94µm
_04084_,19.93µm
_01723_,19.92µm
_02929_,19.92µm
u_picorv32.picorv32_core.cpuregs\[6\]\[28\],19.895µm
_03845_,19.86µm
_04999_,19.86µm
_05283_,19.86µm
u_picorv32.picorv32_core.cpuregs\[20\]\[5\],19.82µm
_05158_,19.8µm
_05195_,19.8µm
_03703_,19.79µm
_01645_,19.77µm
_02815_,19.75µm
u_picorv32.picorv32_core.cpuregs\[20\]\[11\],19.735µm
_02447_,19.73µm
_03073_,19.7µm
u_picorv32.picorv32_core.is_slli_srli_srai,19.7µm
_03272_,19.635µm
_05230_,19.63µm
_03264_,19.62µm
net3050,19.62µm
_02184_,19.57µm
_05656_,19.57µm
_03797_,19.56µm
_01776_,19.555µm
_02775_,19.545µm
_01590_,19.53µm
_03307_,19.525µm
u_picorv32.picorv32_core.cpuregs\[25\]\[16\],19.52µm
u_picorv32.picorv32_core.cpuregs\[4\]\[26\],19.52µm
net121,19.51µm
u_picorv32.picorv32_core.cpuregs\[16\]\[22\],19.51µm
u_picorv32.picorv32_core.cpuregs\[28\]\[10\],19.51µm
u_picorv32.picorv32_core.reg_next_pc\[29\],19.505µm
_05148_,19.5µm
_05194_,19.5µm
mem_axi_awaddr[17],19.485µm
mem_axi_wdata[16],19.485µm
_04521_,19.45µm
_05369_,19.45µm
u_picorv32.picorv32_core.cpuregs\[11\]\[26\],19.45µm
net997,19.45µm
_05918_,19.44µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],19.425µm
u_picorv32.picorv32_core.cpuregs\[18\]\[19\],19.41µm
u_picorv32.picorv32_core.cpuregs\[8\]\[22\],19.41µm
_05130_,19.4µm
_04731_,19.39µm
_01857_,19.38µm
_03730_,19.375µm
net2152,19.33µm
_03312_,19.32µm
_03515_,19.32µm
u_picorv32.picorv32_core.cpuregs\[20\]\[15\],19.305µm
u_picorv32.picorv32_core.cpuregs\[28\]\[4\],19.295µm
_01563_,19.29µm
_01600_,19.27µm
_03546_,19.27µm
_04965_,19.27µm
_05143_,19.26µm
u_picorv32.picorv32_core.cpuregs\[17\]\[21\],19.21µm
_03840_,19.205µm
_02778_,19.185µm
_02963_,19.15µm
u_picorv32.picorv32_core.cpuregs\[20\]\[27\],19.15µm
_02050_,19.11µm
net996,19.11µm
u_picorv32.picorv32_core.cpuregs\[18\]\[12\],19.1µm
_02736_,19.09µm
_04081_,19.08µm
_04520_,19.08µm
_04873_,19.08µm
_03229_,19.05µm
u_picorv32.picorv32_core.cpuregs\[24\]\[27\],19.04µm
_02588_,19.03µm
_04584_,19.03µm
u_picorv32.picorv32_core.cpuregs\[31\]\[9\],19.025µm
_03679_,19.015µm
mem_axi_rdata[3],19.005µm
mem_axi_rdata[5],19.005µm
_02961_,18.97µm
_03984_,18.97µm
_04503_,18.97µm
_05041_,18.97µm
_05169_,18.97µm
u_picorv32.picorv32_core.reg_out\[27\],18.965µm
_03798_,18.96µm
net2433,18.96µm
_03349_,18.945µm
_01161_,18.92µm
u_picorv32.picorv32_core.cpuregs\[22\]\[10\],18.905µm
_01860_,18.9µm
_05791_,18.895µm
u_picorv32.picorv32_core.cpuregs\[1\]\[13\],18.875µm
u_picorv32.picorv32_core.instr_sw,18.875µm
_02572_,18.86µm
_00744_,18.85µm
_02308_,18.85µm
_03425_,18.85µm
_04632_,18.84µm
_04422_,18.825µm
u_picorv32.picorv32_core.cpuregs\[8\]\[21\],18.825µm
_02810_,18.8µm
_05452_,18.74µm
_02055_,18.73µm
u_picorv32.pcpi_rs1\[31\],18.73µm
u_picorv32.picorv32_core.cpuregs\[22\]\[8\],18.73µm
u_picorv32.picorv32_core.cpuregs\[6\]\[23\],18.73µm
_05409_,18.72µm
u_picorv32.picorv32_core.cpuregs\[2\]\[20\],18.72µm
_04562_,18.7µm
_05680_,18.67µm
net3021,18.67µm
_04016_,18.66µm
_03805_,18.63µm
_03423_,18.625µm
_04293_,18.625µm
_03611_,18.62µm
_02706_,18.61µm
net3129,18.61µm
_02548_,18.6µm
_04614_,18.6µm
_05470_,18.6µm
net2058,18.6µm
net2419,18.6µm
net140,18.6µm
_05040_,18.595µm
_05246_,18.595µm
_02119_,18.56µm
u_picorv32.picorv32_core.cpuregs\[18\]\[13\],18.56µm
_03026_,18.55µm
_04504_,18.55µm
_01725_,18.54µm
u_picorv32.picorv32_core.cpuregs\[23\]\[29\],18.525µm
mem_axi_wdata[14],18.525µm
mem_axi_wdata[21],18.525µm
mem_axi_wdata[28],18.525µm
_05141_,18.49µm
net2100,18.49µm
u_picorv32.picorv32_core.cpuregs\[28\]\[17\],18.49µm
_05626_,18.485µm
_03658_,18.48µm
_03726_,18.48µm
_05613_,18.48µm
u_picorv32.picorv32_core.cpuregs\[9\]\[13\],18.455µm
u_picorv32.picorv32_core.cpuregs\[21\]\[4\],18.45µm
_03140_,18.445µm
u_picorv32.picorv32_core.cpuregs\[25\]\[30\],18.44µm
_00465_,18.43µm
_00946_,18.43µm
_02068_,18.43µm
_05579_,18.43µm
_04665_,18.42µm
_04988_,18.42µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],18.42µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],18.39µm
_00398_,18.36µm
u_picorv32.axi_adapter.ack_wvalid,18.36µm
u_picorv32.picorv32_core.cpuregs\[24\]\[4\],18.355µm
_04252_,18.31µm
_05002_,18.31µm
u_picorv32.picorv32_core.cpuregs\[2\]\[22\],18.31µm
_01738_,18.24µm
_03156_,18.235µm
u_picorv32.picorv32_core.cpuregs\[0\]\[1\],18.205µm
_01951_,18.2µm
_05339_,18.19µm
net3125,18.19µm
net3167,18.19µm
mem_axi_rdata[17],18.165µm
mem_axi_rdata[1],18.165µm
mem_axi_rdata[26],18.165µm
net3104,18.13µm
_01603_,18.12µm
_03585_,18.12µm
_05120_,18.12µm
u_picorv32.picorv32_core.cpuregs\[4\]\[13\],18.1µm
_01568_,18.07µm
net104,18.07µm
net3137,18.07µm
_04576_,18.065µm
_00198_,18.06µm
_02570_,18.03µm
_02524_,18.02µm
_02563_,18.01µm
_01610_,18µm
_04649_,17.995µm
u_picorv32.picorv32_core.cpuregs\[22\]\[7\],17.96µm
u_picorv32.picorv32_core.cpuregs\[24\]\[7\],17.96µm
_04228_,17.95µm
u_picorv32.picorv32_core.count_cycle\[23\],17.95µm
u_picorv32.picorv32_core.cpuregs\[29\]\[28\],17.95µm
_05154_,17.94µm
_05287_,17.94µm
_04375_,17.91µm
net120,17.91µm
_02923_,17.9µm
_05468_,17.9µm
u_picorv32.picorv32_core.cpuregs\[21\]\[17\],17.9µm
u_picorv32.picorv32_core.cpuregs\[24\]\[17\],17.9µm
_03780_,17.89µm
_03983_,17.88µm
u_picorv32.picorv32_core.cpuregs\[28\]\[0\],17.87µm
_04134_,17.855µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],17.85µm
_03314_,17.845µm
net656,17.845µm
_01826_,17.82µm
_02496_,17.82µm
_04068_,17.78µm
_04887_,17.77µm
_04410_,17.76µm
_04693_,17.76µm
u_picorv32.pcpi_rs1\[18\],17.76µm
_02934_,17.725µm
u_picorv32.picorv32_core.cpuregs\[25\]\[21\],17.72µm
_01612_,17.71µm
_01800_,17.71µm
_04861_,17.71µm
u_picorv32.picorv32_core.cpuregs\[5\]\[27\],17.705µm
_03640_,17.7µm
_04600_,17.7µm
_04609_,17.7µm
u_picorv32.picorv32_core.alu_out_q\[12\],17.7µm
_02093_,17.65µm
_03025_,17.65µm
u_picorv32.pcpi_rs2\[1\],17.59µm
u_picorv32.picorv32_core.cpuregs\[28\]\[26\],17.58µm
_05563_,17.575µm
_03438_,17.565µm
u_picorv32.pcpi_rs1\[30\],17.54µm
u_picorv32.picorv32_core.cpuregs\[24\]\[3\],17.54µm
_01707_,17.53µm
_02711_,17.53µm
_04338_,17.53µm
_04412_,17.52µm
u_picorv32.picorv32_core.cpuregs\[25\]\[7\],17.495µm
u_picorv32.picorv32_core.cpuregs\[12\]\[10\],17.49µm
u_picorv32.picorv32_core.cpuregs\[21\]\[31\],17.49µm
_00131_,17.47µm
_02232_,17.47µm
_04383_,17.47µm
_04754_,17.47µm
_05238_,17.47µm
_01839_,17.46µm
_04679_,17.46µm
_05103_,17.46µm
_05365_,17.46µm
mem_axi_rdata[9],17.445µm
_01760_,17.41µm
net2071,17.4µm
net2151,17.4µm
_05565_,17.385µm
_05803_,17.385µm
u_picorv32.picorv32_core.cpuregs\[5\]\[31\],17.385µm
_03031_,17.375µm
_02168_,17.365µm
_04358_,17.355µm
_01676_,17.34µm
_02839_,17.34µm
mem_axi_rdata[6],17.325µm
_00970_,17.29µm
u_picorv32.picorv32_core.cpuregs\[6\]\[2\],17.29µm
