net,length_um
u_picorv32.pcpi_rs2\[11\],169.4µm
net1048,169.28µm
_04113_,168.84µm
net1352,168.56µm
net1107,168.535µm
net493,168.37µm
u_picorv32.picorv32_core.is_beq_bne_blt_bge_bltu_bgeu,168.25µm
net1031,168.21µm
net726,168.17µm
clknet_leaf_30_clk_i,168.095µm
_00002_,168.035µm
net1248,167.905µm
_02938_,167.805µm
clknet_leaf_34_clk_i,167.73µm
clknet_leaf_130_clk_i,167.71µm
clknet_leaf_42_clk_i,167.695µm
net1239,167.515µm
net1099,167.43µm
u_picorv32.picorv32_core.alu_out_q\[16\],167.42µm
net1396,167.41µm
_05446_,167.4µm
clknet_leaf_60_clk_i,167.35µm
_05594_,167.34µm
net243,167.29µm
_01927_,167.275µm
clknet_leaf_26_clk_i,167.05µm
net1202,166.795µm
_05696_,166.76µm
clknet_5_3__leaf_clk_i,166.695µm
net881,166.585µm
net1316,166.53µm
clknet_leaf_103_clk_i,166.405µm
clknet_leaf_53_clk_i,166.29µm
clknet_leaf_89_clk_i,166.14µm
clknet_leaf_106_clk_i,166.14µm
_05165_,165.98µm
net1065,165.66µm
clknet_leaf_39_clk_i,165.615µm
net742,165.55µm
_02922_,165.39µm
net402,165.36µm
clknet_leaf_77_clk_i,165.14µm
net633,165.065µm
u_picorv32.pcpi_rs2\[3\],165.005µm
clknet_leaf_38_clk_i,164.99µm
u_picorv32.picorv32_core.reg_pc\[23\],164.96µm
_05178_,164.95µm
net1375,164.915µm
clknet_leaf_28_clk_i,164.86µm
net1376,164.77µm
net922,164.755µm
net637,164.73µm
net1290,164.635µm
clknet_leaf_67_clk_i,164.615µm
net616,164.47µm
clknet_leaf_101_clk_i,164.075µm
net542,164.015µm
clknet_leaf_118_clk_i,163.98µm
net3070,163.98µm
_01809_,163.885µm
_02861_,163.715µm
clknet_leaf_98_clk_i,163.505µm
net757,163.49µm
_04644_,163.2µm
_05242_,163.11µm
net740,163.085µm
net658,163.06µm
_04062_,163.03µm
_05348_,163.03µm
clknet_leaf_95_clk_i,162.845µm
clknet_leaf_2_clk_i,162.805µm
net1041,162.775µm
net1168,162.73µm
clknet_leaf_5_clk_i,162.68µm
_02916_,162.63µm
_02892_,162.62µm
clknet_leaf_131_clk_i,162.485µm
net1115,162.475µm
net1387,162.46µm
_02611_,162.455µm
net1329,162.415µm
_03112_,162.355µm
net513,161.925µm
clknet_leaf_122_clk_i,161.845µm
net674,161.735µm
clknet_5_11__leaf_clk_i,161.315µm
clknet_5_10__leaf_clk_i,161.2µm
clknet_leaf_35_clk_i,161.13µm
u_picorv32.picorv32_core.reg_out\[30\],161µm
net890,161µm
_05658_,160.87µm
clknet_leaf_36_clk_i,160.78µm
_05893_,160.725µm
net958,160.35µm
_01988_,160.25µm
clknet_leaf_17_clk_i,160.235µm
net1208,159.925µm
net1328,159.785µm
u_picorv32.pcpi_rs2\[10\],159.715µm
_02474_,159.6µm
net1069,159.525µm
net385,159.255µm
clknet_leaf_107_clk_i,159.12µm
net3052,158.88µm
_05347_,158.865µm
net540,158.865µm
net594,158.825µm
u_picorv32.picorv32_core.reg_pc\[7\],158.74µm
u_picorv32.pcpi_rs1\[6\],158.73µm
net171,158.66µm
_05560_,158.57µm
net995,158.305µm
net497,158.295µm
net824,158.25µm
clknet_leaf_62_clk_i,158.12µm
_04168_,157.81µm
net485,157.735µm
net2,157.69µm
clknet_leaf_48_clk_i,157.655µm
net241,157.56µm
clknet_leaf_41_clk_i,157.46µm
net3072,157.46µm
clknet_leaf_46_clk_i,157.235µm
_01850_,157.18µm
clknet_leaf_124_clk_i,156.89µm
net1388,156.885µm
net956,156.51µm
net176,156.45µm
net152,156.32µm
net873,156.085µm
clknet_leaf_13_clk_i,155.83µm
_05191_,155.725µm
net144,155.61µm
net257,155.595µm
net1384,155.575µm
net1285,155.51µm
net598,155.375µm
_05856_,155.305µm
clknet_leaf_120_clk_i,155.305µm
net539,155.265µm
_05164_,155.04µm
clknet_leaf_111_clk_i,155.04µm
clknet_leaf_25_clk_i,154.985µm
net285,154.45µm
net619,154.445µm
net403,154.435µm
clknet_leaf_75_clk_i,154.425µm
u_picorv32.picorv32_core.reg_out\[21\],154.375µm
clknet_5_14__leaf_clk_i,154.22µm
net1315,154.005µm
_05609_,153.98µm
clknet_leaf_104_clk_i,153.825µm
_05599_,153.69µm
net624,153.57µm
net1176,153.435µm
_05241_,153.37µm
net739,153.335µm
net1340,153.205µm
clknet_leaf_100_clk_i,153.115µm
clknet_5_12__leaf_clk_i,153.025µm
clknet_leaf_7_clk_i,152.97µm
clknet_leaf_84_clk_i,152.885µm
clknet_leaf_105_clk_i,152.49µm
_02616_,152.315µm
clknet_leaf_74_clk_i,152.295µm
_04502_,152.29µm
net3036,151.21µm
net734,151.205µm
net579,151.18µm
clknet_leaf_50_clk_i,151.125µm
clknet_leaf_85_clk_i,151.12µm
net223,151.11µm
net1134,150.935µm
net964,150.93µm
net593,150.66µm
_05229_,150.31µm
net1030,150.22µm
u_picorv32.picorv32_core.count_cycle\[21\],150.145µm
u_picorv32.picorv32_core.reg_pc\[22\],150.075µm
u_picorv32.picorv32_core.mem_rdata_q\[2\],150.045µm
_05799_,149.95µm
net527,149.8µm
net1386,149.68µm
_02089_,149.615µm
net249,149.615µm
_05937_,149.59µm
net1263,149.38µm
u_picorv32.picorv32_core.mem_rdata_q\[27\],149.32µm
clknet_5_6__leaf_clk_i,149.305µm
net543,149.295µm
net1144,149.26µm
_04984_,149.09µm
_05575_,148.94µm
net9,148.82µm
clknet_leaf_4_clk_i,148.76µm
net1307,148.635µm
net1366,148.465µm
net3045,148.4µm
_03089_,148.36µm
_05364_,148.14µm
net809,148.14µm
u_picorv32.picorv32_core.instr_srai,147.945µm
net1046,147.89µm
net994,147.855µm
_06001_,147.73µm
clknet_leaf_9_clk_i,147.565µm
net732,147.465µm
u_picorv32.picorv32_core.mem_rdata_q\[26\],147.395µm
u_picorv32.picorv32_core.reg_pc\[29\],147.395µm
clknet_leaf_16_clk_i,147.35µm
net534,147.2µm
clknet_leaf_110_clk_i,147.13µm
net1092,147.075µm
net1298,147.015µm
clknet_leaf_68_clk_i,146.655µm
net1362,146.6µm
_01937_,146.375µm
clknet_leaf_71_clk_i,146.16µm
_05597_,146.085µm
_02804_,145.88µm
net1058,145.745µm
net744,145.66µm
net1345,145.655µm
net1324,145.51µm
clknet_leaf_33_clk_i,145.155µm
net794,145.075µm
_01545_,145.015µm
net749,144.995µm
u_picorv32.picorv32_core.is_sb_sh_sw,144.845µm
_02115_,144.74µm
net924,144.66µm
_01969_,144.595µm
net931,144.575µm
net1383,144.575µm
_03183_,144.52µm
clknet_leaf_64_clk_i,144.41µm
_05878_,144.355µm
net300,144.31µm
net617,144.195µm
u_picorv32.picorv32_core.reg_pc\[5\],144.095µm
clknet_leaf_23_clk_i,144.04µm
clknet_leaf_44_clk_i,144.005µm
net1379,143.98µm
_01403_,143.82µm
net132,143.73µm
net946,143.565µm
net737,143.475µm
clknet_leaf_31_clk_i,143.465µm
clknet_leaf_102_clk_i,143.43µm
clknet_leaf_6_clk_i,143.425µm
_05898_,143.035µm
u_picorv32.pcpi_rs1\[15\],142.87µm
net193,142.785µm
clknet_leaf_49_clk_i,142.78µm
net160,142.645µm
clknet_leaf_20_clk_i,142.62µm
net904,142.365µm
net1281,142.26µm
net632,142.125µm
net3062,141.9µm
clknet_leaf_132_clk_i,141.87µm
net927,141.79µm
_03639_,141.69µm
net479,141.46µm
net162,141.4µm
net1363,141.315µm
_05622_,141.26µm
net208,141.065µm
net750,140.875µm
_04046_,140.83µm
_05711_,140.65µm
u_picorv32.picorv32_core.alu_out\[15\],140.57µm
_04927_,140.47µm
_05785_,140.47µm
clknet_leaf_43_clk_i,140.45µm
net585,140.4µm
net1367,140.03µm
_05997_,139.93µm
clknet_leaf_73_clk_i,139.91µm
_05431_,139.82µm
net551,139.755µm
clknet_leaf_1_clk_i,139.665µm
clknet_leaf_37_clk_i,139.625µm
net815,139.47µm
u_picorv32.picorv32_core.mem_rdata_q\[22\],139.275µm
_02108_,139.21µm
net524,139.18µm
_02868_,139.07µm
net225,139.045µm
net662,138.965µm
u_picorv32.picorv32_core.alu_out_q\[19\],138.6µm
clknet_leaf_8_clk_i,138.535µm
_05995_,138.48µm
net1370,138.445µm
clknet_leaf_109_clk_i,138.415µm
net581,137.665µm
_05783_,137.57µm
u_picorv32.picorv32_core.reg_out\[0\],137.46µm
net523,137.435µm
_05035_,137.42µm
clknet_leaf_83_clk_i,137.4µm
_02793_,137.23µm
net1142,137.18µm
_05633_,137.17µm
net10,137.155µm
net1297,137.11µm
net3068,137.11µm
_01551_,137.05µm
u_picorv32.picorv32_core.reg_out\[17\],137.015µm
net935,136.895µm
u_picorv32.picorv32_core.instr_rdinstr,136.88µm
u_picorv32.picorv32_core.instr_xori,136.64µm
net295,136.58µm
_03381_,136.42µm
net1235,136.34µm
net494,136.275µm
net1106,136.055µm
net204,135.695µm
_04641_,135.37µm
net1021,135.365µm
net623,135.23µm
net156,135.2µm
net146,134.74µm
net1326,134.72µm
net1047,134.635µm
net727,134.625µm
net180,134.4µm
net582,134.21µm
net173,134.18µm
_02871_,134.145µm
net284,134.12µm
net864,133.955µm
net157,133.94µm
net921,133.895µm
net906,133.81µm
net248,133.57µm
net912,133.545µm
_02950_,133.46µm
net602,133.395µm
_05672_,133.39µm
net611,133.12µm
net294,133.02µm
_05644_,132.92µm
net1101,132.75µm
net892,132.64µm
clknet_leaf_21_clk_i,132.57µm
_05685_,132.54µm
net947,132.52µm
u_picorv32.picorv32_core.instr_sra,132.51µm
u_picorv32.picorv32_core.is_alu_reg_reg,132.41µm
u_picorv32.picorv32_core.reg_out\[7\],132.405µm
_03038_,131.985µm
net1080,131.92µm
net1346,131.855µm
clknet_leaf_65_clk_i,131.81µm
net1323,131.78µm
net645,131.66µm
net410,131.65µm
_05993_,131.59µm
net626,131.39µm
clknet_leaf_0_clk_i,131.025µm
net933,130.985µm
net1175,130.975µm
net477,130.88µm
net939,130.86µm
net836,130.755µm
net745,130.73µm
net1303,130.54µm
net1288,130.465µm
net1391,130.325µm
net613,130.275µm
clknet_leaf_14_clk_i,130.22µm
net1250,130.205µm
u_picorv32.picorv32_core.alu_out\[14\],130.2µm
net1097,130.11µm
net807,130.085µm
net247,130.065µm
net1313,129.82µm
net289,129.69µm
net1146,129.61µm
net509,129.245µm
net495,129.215µm
clknet_leaf_29_clk_i,129.17µm
net741,129.075µm
net1165,129.02µm
net858,128.8µm
net942,128.45µm
net210,128.43µm
net895,128.405µm
_01940_,128.27µm
_01672_,128.06µm
_05999_,128.025µm
net169,127.945µm
_03122_,127.87µm
net1026,127.79µm
u_picorv32.picorv32_core.alu_out\[27\],127.64µm
net384,127.64µm
net746,127.485µm
u_picorv32.picorv32_core.decoded_imm_j\[1\],127.41µm
u_picorv32.picorv32_core.cpu_state\[1\],127.37µm
net1305,127.25µm
net1280,127.02µm
net1132,126.935µm
u_picorv32.pcpi_rs2\[2\],126.85µm
net1300,126.76µm
net856,126.74µm
_05255_,126.65µm
net1059,126.6µm
net1342,126.45µm
_02149_,126.38µm
net230,126.315µm
net186,126.3µm
net1330,126.27µm
u_picorv32.picorv32_core.alu_out\[11\],126.25µm
net1033,126.18µm
_03532_,126.13µm
net595,125.895µm
net252,125.425µm
net1189,125.375µm
_05546_,125.22µm
net965,125.145µm
net260,124.755µm
u_picorv32.picorv32_core.reg_pc\[15\],124.63µm
net718,124.47µm
_02808_,124.41µm
net577,124.345µm
net392,124.335µm
net8,124.215µm
_05774_,124.02µm
net1331,124.005µm
net288,123.815µm
net387,123.62µm
_01966_,123.595µm
clknet_leaf_45_clk_i,123.56µm
net217,123.535µm
net843,123.5µm
net725,123.44µm
net676,123.345µm
_01974_,123.33µm
net672,123.055µm
u_picorv32.picorv32_core.mem_rdata_q\[28\],122.975µm
net1103,122.945µm
net1032,122.94µm
u_picorv32.picorv32_core.alu_out\[26\],122.79µm
net525,122.575µm
net1014,122.46µm
_04171_,122.41µm
_05710_,122.16µm
net187,122.085µm
clknet_leaf_94_clk_i,122.07µm
_05034_,121.98µm
_01549_,121.935µm
_02143_,121.905µm
u_picorv32.picorv32_core.instr_bge,121.885µm
net1276,121.825µm
u_picorv32.picorv32_core.mem_rdata_q\[21\],121.605µm
net286,121.6µm
net630,121.57µm
net907,121.465µm
net943,121.465µm
net395,121.29µm
net1102,121.14µm
net735,121.065µm
clknet_4_4_0_clk_i,120.995µm
net1395,120.97µm
net559,120.92µm
net183,120.83µm
_02612_,120.695µm
_05853_,120.665µm
net529,120.525µm
net615,120.445µm
net164,120.44µm
_03192_,120.18µm
_01627_,120.175µm
_02331_,120.075µm
u_picorv32.picorv32_core.decoded_imm_j\[19\],120.03µm
net376,119.76µm
net236,119.685µm
_05780_,119.66µm
_01400_,119.58µm
net821,119.48µm
u_picorv32.picorv32_core.count_instr\[34\],119.47µm
_05712_,119.38µm
_05761_,119.28µm
net297,119.225µm
net182,119.22µm
_05917_,119.17µm
net1019,119.125µm
net950,119.08µm
_02167_,118.99µm
net961,118.935µm
_03099_,118.905µm
net188,118.865µm
_04379_,118.63µm
_03392_,118.415µm
net1005,118.315µm
_05725_,118.21µm
net916,118.185µm
_02131_,118.115µm
net191,117.865µm
net298,117.835µm
net172,117.775µm
u_picorv32.pcpi_rs1\[5\],117.6µm
_01936_,117.49µm
u_picorv32.picorv32_core.alu_out_q\[0\],117.44µm
net644,117.305µm
u_picorv32.picorv32_core.count_instr\[15\],117.25µm
net587,117.145µm
u_picorv32.picorv32_core.reg_pc\[25\],117.015µm
net184,116.875µm
net219,116.745µm
u_picorv32.picorv32_core.count_cycle\[38\],116.725µm
net229,116.695µm
net1398,116.565µm
net1295,116.54µm
net404,116.515µm
_05022_,116.42µm
net389,116.365µm
net282,116.3µm
net951,116.24µm
_05010_,116.17µm
net165,116.17µm
u_picorv32.picorv32_core.decoded_imm\[2\],116.13µm
net500,116.11µm
net203,116.05µm
net1148,115.85µm
net923,115.805µm
_01548_,115.755µm
net168,115.705µm
_02944_,115.58µm
_03373_,115.39µm
u_picorv32.picorv32_core.decoded_imm_j\[17\],115.33µm
net880,115.205µm
net380,115.195µm
net1105,115.195µm
net189,115.035µm
net511,114.905µm
net159,114.825µm
u_picorv32.picorv32_core.mem_rdata_q\[29\],114.655µm
net202,114.65µm
_04433_,114.6µm
_05974_,114.54µm
net546,114.405µm
net885,114.395µm
_01784_,114.335µm
net1256,114.2µm
_05989_,114.12µm
net953,114.04µm
net1151,114.04µm
net383,113.95µm
net1034,113.935µm
net657,113.84µm
_05991_,113.805µm
net213,113.63µm
net1128,113.63µm
net143,113.42µm
clknet_leaf_58_clk_i,113.245µm
net1356,113.18µm
net211,113.06µm
net170,112.905µm
_02838_,112.89µm
net666,112.89µm
net228,112.88µm
net224,112.79µm
net1098,112.625µm
net957,112.615µm
net578,112.545µm
net253,112.39µm
net195,112.385µm
net1358,111.995µm
_02272_,111.98µm
net222,111.955µm
net1338,111.925µm
net206,111.885µm
net155,111.805µm
net296,111.74µm
net634,111.635µm
_05916_,111.36µm
net831,111.235µm
clknet_4_14_0_clk_i,111.085µm
net1057,110.875µm
u_picorv32.picorv32_core.alu_out\[7\],110.85µm
net199,110.68µm
clknet_4_8_0_clk_i,110.675µm
net1393,110.63µm
net1327,110.56µm
net174,110.54µm
net166,110.53µm
net872,110.435µm
u_picorv32.picorv32_core.reg_pc\[12\],110.405µm
_04377_,110.31µm
_02166_,110.3µm
net1035,110.145µm
clknet_4_10_0_clk_i,110.135µm
_04852_,109.86µm
net938,109.835µm
u_picorv32.picorv32_core.count_cycle\[36\],109.78µm
u_picorv32.pcpi_rs2\[6\],109.735µm
_02199_,109.44µm
clknet_4_11_0_clk_i,109.355µm
net179,109.305µm
net411,109.18µm
net1308,109.165µm
net1284,109.155µm
clknet_4_12_0_clk_i,109.09µm
net153,108.9µm
_01739_,108.85µm
_03085_,108.795µm
net823,108.54µm
net678,108.51µm
_01997_,108.48µm
u_picorv32.picorv32_core.decoded_imm_j\[9\],108.335µm
net200,108.305µm
net1267,108.185µm
net246,108.155µm
net250,108.155µm
_05319_,108.105µm
_05587_,108.04µm
net201,107.92µm
_01589_,107.85µm
net1234,107.775µm
net221,107.685µm
net812,107.635µm
net227,107.585µm
clknet_4_6_0_clk_i,107.495µm
net478,107.405µm
net643,107.375µm
net382,107.085µm
net1052,107.01µm
net654,106.95µm
net491,106.73µm
net1095,106.675µm
u_picorv32.picorv32_core.mem_rdata_q\[20\],106.65µm
u_picorv32.pcpi_rs1\[3\],106.56µm
net1007,106.53µm
u_picorv32.picorv32_core.alu_out\[22\],106.5µm
net1321,106.24µm
net1157,106.185µm
_05746_,106.08µm
u_picorv32.picorv32_core.decoded_imm\[21\],106.055µm
u_picorv32.picorv32_core.count_instr\[16\],106.015µm
net1159,105.99µm
net379,105.955µm
u_picorv32.pcpi_rs2\[12\],105.8µm
u_picorv32.picorv32_core.alu_out\[13\],105.66µm
net1050,105.65µm
net870,105.565µm
net651,105.445µm
net1042,105.38µm
_02372_,105.205µm
u_picorv32.picorv32_core.reg_out\[18\],105.165µm
clknet_4_5_0_clk_i,105.145µm
_05281_,105.12µm
net194,105.085µm
net239,105.03µm
clknet_4_1_0_clk_i,105.01µm
net283,104.945µm
net911,104.905µm
net181,104.66µm
_02962_,104.64µm
net482,104.625µm
net530,104.53µm
net665,104.285µm
net889,104.27µm
net1166,104.23µm
net1397,104.165µm
clknet_4_13_0_clk_i,104.115µm
_02908_,104.095µm
_02730_,104.055µm
u_picorv32.picorv32_core.decoded_imm_j\[8\],103.965µm
_02902_,103.94µm
net1061,103.915µm
net192,103.785µm
net526,103.78µm
net175,103.7µm
net293,103.57µm
_01671_,103.15µm
net256,103.055µm
net1309,103µm
net1182,102.97µm
net378,102.83µm
_02887_,102.75µm
net299,102.51µm
net476,102.465µm
net1086,102.31µm
net1293,102.25µm
net147,102.05µm
net975,101.935µm
_03435_,101.89µm
_01689_,101.88µm
_05976_,101.815µm
net150,101.795µm
net905,101.745µm
_02843_,101.615µm
net560,101.585µm
u_picorv32.picorv32_core.instr_andi,101.47µm
net26,101.41µm
_02367_,101.335µm
u_picorv32.picorv32_core.count_instr\[13\],101.25µm
net198,101.13µm
net226,100.975µm
_01944_,100.935µm
_03865_,100.86µm
net149,100.85µm
net1351,100.84µm
clknet_leaf_59_clk_i,100.825µm
_05724_,100.82µm
clknet_4_9_0_clk_i,100.775µm
_01812_,100.75µm
u_picorv32.picorv32_core.mem_rdata_q\[23\],100.73µm
_03538_,100.71µm
u_picorv32.picorv32_core.count_instr\[14\],100.66µm
net591,100.625µm
_02551_,100.45µm
net1333,100.415µm
_05254_,100.33µm
_03379_,100.305µm
_02562_,100.15µm
_03489_,100.055µm
_05850_,99.985µm
u_picorv32.picorv32_core.alu_out\[10\],99.96µm
net142,99.955µm
_02252_,99.91µm
u_picorv32.picorv32_core.count_instr\[35\],99.905µm
net954,99.9µm
net1027,99.82µm
net145,99.785µm
net238,99.645µm
_02978_,99.49µm
net903,99.345µm
net835,99.33µm
net233,99.275µm
net386,99.22µm
net291,99.105µm
u_picorv32.picorv32_core.count_instr\[19\],99.055µm
u_picorv32.picorv32_core.instr_sb,98.965µm
net1131,98.935µm
net512,98.9µm
_02957_,98.86µm
net531,98.85µm
clknet_4_15_0_clk_i,98.84µm
net1184,98.8µm
clknet_4_3_0_clk_i,98.79µm
net1271,98.68µm
net258,98.65µm
_02394_,98.64µm
_02490_,98.505µm
u_picorv32.picorv32_core.count_instr\[8\],98.24µm
net733,98.185µm
u_picorv32.picorv32_core.decoded_imm_j\[7\],98.03µm
net390,97.905µm
u_picorv32.picorv32_core.decoded_imm_j\[18\],97.725µm
net412,97.7µm
net861,97.635µm
u_picorv32.picorv32_core.decoded_imm_j\[10\],97.6µm
clknet_4_2_0_clk_i,97.4µm
_01587_,97.39µm
u_picorv32.picorv32_core.count_instr\[9\],97.115µm
_03401_,96.99µm
_03119_,96.895µm
_01886_,96.84µm
_02830_,96.83µm
net178,96.74µm
net158,96.735µm
clknet_4_0_0_clk_i,96.625µm
net1053,96.605µm
net388,96.6µm
net1241,96.52µm
_02147_,96.48µm
_02247_,96.35µm
net1083,96.13µm
_02876_,96µm
net1163,95.985µm
u_picorv32.picorv32_core.instr_xor,95.97µm
_03643_,95.895µm
_01903_,95.8µm
_02047_,95.785µm
_05866_,95.45µm
net1311,95.305µm
net876,95.25µm
_02613_,95.185µm
net185,95.125µm
net255,95.085µm
_01767_,94.94µm
_02882_,94.8µm
_02254_,94.65µm
u_picorv32.picorv32_core.reg_out\[6\],94.56µm
net234,94.555µm
_01754_,94.455µm
net945,94.35µm
_01720_,94.255µm
_02833_,94.23µm
net154,94.15µm
u_picorv32.picorv32_core.count_instr\[10\],94.115µm
u_picorv32.picorv32_core.count_cycle\[25\],94.08µm
_05946_,94.03µm
net944,94.015µm
_05849_,93.96µm
_03363_,93.915µm
u_picorv32.picorv32_core.mem_rdata_q\[30\],93.91µm
u_picorv32.picorv32_core.reg_out\[2\],93.875µm
net731,93.815µm
_02825_,93.79µm
u_picorv32.picorv32_core.count_instr\[24\],93.755µm
net231,93.655µm
net1192,93.565µm
_04061_,93.54µm
_05588_,93.525µm
net381,93.465µm
_02891_,93.31µm
net522,93.305µm
_02106_,93.3µm
u_picorv32.picorv32_core.mem_do_prefetch,93.205µm
net1399,93.195µm
net1355,93.095µm
_05608_,93µm
_01687_,92.985µm
net1187,92.77µm
net762,92.76µm
_01573_,92.58µm
_01550_,92.49µm
net800,92.365µm
_02539_,92.21µm
net528,92.155µm
net891,92.155µm
_02992_,91.98µm
net1064,91.975µm
net209,91.935µm
net696,91.935µm
net827,91.9µm
net290,91.675µm
net842,91.58µm
net1319,91.53µm
net394,91.32µm
clknet_4_7_0_clk_i,91.295µm
u_picorv32.picorv32_core.count_cycle\[52\],91.27µm
_02327_,91.135µm
_03648_,91.07µm
_02086_,90.99µm
_02828_,90.85µm
u_picorv32.picorv32_core.count_cycle\[32\],90.755µm
_03268_,90.75µm
net849,90.73µm
u_picorv32.picorv32_core.reg_next_pc\[13\],90.68µm
_02698_,90.62µm
_02819_,90.615µm
_05450_,90.565µm
net303,90.42µm
net1016,90.365µm
net7,90.33µm
net1188,90.275µm
_05919_,90.185µm
net753,90.105µm
_03431_,90µm
u_picorv32.picorv32_core.reg_pc\[4\],89.685µm
net884,89.635µm
net1390,89.625µm
_04093_,89.485µm
net1190,89.45µm
net521,89.42µm
_03396_,89.34µm
_05499_,89.305µm
_05294_,89.19µm
_03479_,89.16µm
_02479_,89.1µm
net589,89.085µm
_04103_,89.04µm
net1193,88.9µm
net1357,88.85µm
_04813_,88.815µm
_01845_,88.69µm
u_picorv32.picorv32_core.alu_out_q\[26\],88.62µm
net743,88.615µm
net496,88.555µm
net541,88.545µm
net1275,88.44µm
_03235_,88.345µm
u_picorv32.picorv32_core.count_instr\[27\],87.94µm
u_picorv32.picorv32_core.count_instr\[25\],87.79µm
net1004,87.765µm
_02191_,87.69µm
u_picorv32.picorv32_core.alu_out\[30\],87.66µm
_01547_,87.56µm
_02952_,87.49µm
net867,87.49µm
_00008_,87.45µm
net1301,87.44µm
_02977_,87.43µm
_02402_,87.42µm
_05982_,87.38µm
_01594_,87.36µm
_01560_,87.175µm
_03533_,87.15µm
net960,87.145µm
net723,87.12µm
_02865_,87.03µm
net259,87.01µm
_05436_,86.79µm
net973,86.735µm
net600,86.715µm
_02993_,86.685µm
u_picorv32.picorv32_core.alu_out\[23\],86.48µm
u_picorv32.picorv32_core.count_cycle\[0\],86.15µm
net793,86.09µm
net1149,86.05µm
u_picorv32.picorv32_core.decoded_imm_j\[6\],85.815µm
net161,85.8µm
_03258_,85.735µm
net1067,85.59µm
net972,85.42µm
_02594_,85.34µm
net207,85.34µm
net190,85.33µm
_00020_,85.27µm
net4,85.26µm
u_picorv32.picorv32_core.alu_out\[24\],84.97µm
_00021_,84.96µm
