net,length_um
_04633_,7.295µm
_04425_,7.285µm
_00051_,7.27µm
_01272_,7.27µm
_01416_,7.27µm
_00094_,7.26µm
_00306_,7.26µm
_01438_,7.26µm
_01925_,7.26µm
_02082_,7.26µm
_02383_,7.26µm
_03042_,7.26µm
_04142_,7.26µm
_04604_,7.26µm
_04624_,7.26µm
_05003_,7.26µm
_05249_,7.26µm
_05402_,7.26µm
_05568_,7.26µm
net2237,7.26µm
u_picorv32.picorv32_core.instr_jal,7.26µm
_02381_,7.21µm
_03139_,7.21µm
_03825_,7.21µm
_04004_,7.21µm
_05924_,7.21µm
_04378_,7.205µm
_01477_,7.2µm
_02217_,7.2µm
_02621_,7.2µm
_02642_,7.2µm
_02660_,7.2µm
_02663_,7.2µm
_03037_,7.2µm
_03064_,7.2µm
_03299_,7.2µm
_03501_,7.2µm
_03695_,7.2µm
_03811_,7.2µm
_04049_,7.2µm
_04097_,7.2µm
_04115_,7.2µm
_04139_,7.2µm
_04154_,7.2µm
_04225_,7.2µm
_04263_,7.2µm
_04292_,7.2µm
_04416_,7.2µm
_04716_,7.2µm
_04833_,7.2µm
_04888_,7.2µm
_04907_,7.2µm
_05481_,7.2µm
_05957_,7.2µm
net1531,7.2µm
net1546,7.2µm
net1561,7.2µm
net1580,7.2µm
net1583,7.2µm
net1588,7.2µm
net1599,7.2µm
net1603,7.2µm
net1628,7.2µm
net1659,7.2µm
net1723,7.2µm
net1736,7.2µm
net1737,7.2µm
net1739,7.2µm
net1746,7.2µm
net1753,7.2µm
net1799,7.2µm
net1812,7.2µm
net1845,7.2µm
net1903,7.2µm
net1954,7.2µm
net1985,7.2µm
net2084,7.2µm
net2093,7.2µm
net2094,7.2µm
net2106,7.2µm
net2128,7.2µm
net2137,7.2µm
net2169,7.2µm
net2185,7.2µm
net2212,7.2µm
net2222,7.2µm
net2223,7.2µm
net2235,7.2µm
net2279,7.2µm
net2287,7.2µm
net2302,7.2µm
net2317,7.2µm
net2351,7.2µm
net2439,7.2µm
net2454,7.2µm
net2500,7.2µm
net2532,7.2µm
net2558,7.2µm
net2577,7.2µm
net2709,7.2µm
net2738,7.2µm
net2754,7.2µm
net2783,7.2µm
net2785,7.2µm
net2786,7.2µm
net2801,7.2µm
net2809,7.2µm
net2821,7.2µm
net3014,7.2µm
net3040,7.2µm
net3063,7.2µm
net3065,7.2µm
net3075,7.2µm
u_picorv32.picorv32_core.alu_out_q\[25\],7.2µm
_01136_,7.15µm
_01237_,7.15µm
_01538_,7.15µm
_02081_,7.15µm
_03256_,7.15µm
_03792_,7.15µm
_04036_,7.15µm
_04141_,7.15µm
_04570_,7.15µm
_05554_,7.15µm
u_picorv32.picorv32_core.count_instr\[12\],7.15µm
net3193,7.15µm
net3204,7.15µm
net3227,7.15µm
_04709_,7.145µm
_00353_,7.14µm
_00745_,7.14µm
_02629_,7.14µm
_02656_,7.14µm
_02678_,7.14µm
_02841_,7.14µm
_04190_,7.14µm
_05709_,7.14µm
net1709,7.135µm
net2767,7.135µm
net3034,7.135µm
_00806_,7.12µm
_02450_,7.1µm
_02639_,7.095µm
_01158_,7.09µm
_01654_,7.09µm
_03480_,7.09µm
_05959_,7.09µm
net1601,7.09µm
net1702,7.09µm
net1708,7.09µm
net1722,7.09µm
net1772,7.09µm
net1794,7.09µm
net1871,7.09µm
net2011,7.09µm
net2068,7.09µm
net2107,7.09µm
net2138,7.09µm
net2142,7.09µm
net2234,7.09µm
net2303,7.09µm
net2327,7.09µm
net2650,7.09µm
net2832,7.09µm
_00504_,7.08µm
_00522_,7.08µm
_00534_,7.08µm
_02888_,7.08µm
_03484_,7.08µm
_05876_,7.08µm
net1533,7.08µm
net1541,7.08µm
net1634,7.08µm
net1724,7.08µm
net1870,7.08µm
net1987,7.08µm
net2036,7.08µm
net2092,7.08µm
net2122,7.08µm
net2238,7.08µm
net2278,7.08µm
net2353,7.08µm
net2367,7.08µm
net2371,7.08µm
net2404,7.08µm
net2446,7.08µm
net2503,7.08µm
net2594,7.08µm
net2681,7.08µm
net2861,7.08µm
net2867,7.08µm
net2872,7.08µm
net2990,7.08µm
_04669_,7.075µm
_01001_,7.07µm
_05180_,7.065µm
_01354_,7.05µm
net2318,7.05µm
mem_axi_rdata[12],7.05µm
mem_axi_araddr[16],7.05µm
mem_axi_araddr[31],7.05µm
_03278_,7.04µm
_03466_,7.035µm
_00153_,7.03µm
_00172_,7.03µm
_00198_,7.03µm
_00361_,7.03µm
_00470_,7.03µm
_00506_,7.03µm
_00723_,7.03µm
_01113_,7.03µm
_01314_,7.03µm
_01401_,7.03µm
_03705_,7.03µm
_03958_,7.025µm
_01835_,7.02µm
_02304_,7.02µm
_02744_,7.02µm
_05162_,7.02µm
net2948,7.02µm
_00383_,6.99µm
net1578,6.99µm
_01984_,6.98µm
_02226_,6.98µm
_04781_,6.98µm
_05636_,6.98µm
_01872_,6.97µm
_02090_,6.97µm
_02164_,6.97µm
_02314_,6.97µm
_02772_,6.97µm
_03276_,6.97µm
_03310_,6.97µm
_05367_,6.97µm
_05506_,6.97µm
_05517_,6.97µm
_05901_,6.97µm
net1626,6.97µm
net1694,6.97µm
net1856,6.97µm
net2098,6.97µm
net2227,6.97µm
net2984,6.97µm
_00142_,6.96µm
_00373_,6.96µm
_00939_,6.96µm
_01186_,6.96µm
_01505_,6.96µm
_03727_,6.96µm
_02486_,6.92µm
_04022_,6.915µm
_01976_,6.91µm
_02785_,6.91µm
_04162_,6.91µm
_04319_,6.91µm
_04491_,6.905µm
_01240_,6.9µm
_03950_,6.88µm
_04216_,6.87µm
_04442_,6.87µm
_02204_,6.86µm
_05299_,6.85µm
_00160_,6.84µm
_00173_,6.84µm
_00308_,6.84µm
_00331_,6.84µm
_00343_,6.84µm
_00394_,6.84µm
_00532_,6.84µm
_00652_,6.84µm
_00908_,6.84µm
_00916_,6.84µm
_00981_,6.84µm
_01083_,6.84µm
_01510_,6.84µm
_01519_,6.84µm
_03105_,6.84µm
_04496_,6.84µm
_04811_,6.84µm
_01159_,6.83µm
_02369_,6.825µm
_02361_,6.815µm
_00046_,6.79µm
_00052_,6.79µm
_00097_,6.79µm
_00102_,6.79µm
_00118_,6.79µm
_01145_,6.79µm
_01217_,6.79µm
_01245_,6.79µm
_01294_,6.79µm
_01313_,6.79µm
_01498_,6.79µm
_02156_,6.78µm
_02376_,6.78µm
_02410_,6.78µm
_02465_,6.78µm
_02467_,6.78µm
_02568_,6.78µm
_02574_,6.78µm
_02619_,6.78µm
_02701_,6.78µm
_03018_,6.78µm
_03087_,6.78µm
_03202_,6.78µm
_03326_,6.78µm
_03543_,6.78µm
_03633_,6.78µm
_03778_,6.78µm
_03951_,6.78µm
_04311_,6.78µm
_04657_,6.78µm
_04936_,6.78µm
_05204_,6.78µm
_05623_,6.78µm
_05815_,6.78µm
_05900_,6.78µm
_05929_,6.78µm
_01164_,6.75µm
_01904_,6.73µm
_02103_,6.73µm
_03270_,6.73µm
_03300_,6.73µm
_04684_,6.73µm
_04725_,6.73µm
_05006_,6.73µm
_05664_,6.73µm
_05690_,6.73µm
_05703_,6.73µm
_05984_,6.73µm
u_picorv32.pcpi_rs1\[23\],6.73µm
mem_axi_araddr[21],6.725µm
_01366_,6.72µm
_01394_,6.72µm
_01995_,6.72µm
_02117_,6.72µm
_02177_,6.72µm
_02319_,6.72µm
_02550_,6.72µm
_02579_,6.72µm
_02627_,6.72µm
_03082_,6.72µm
_03200_,6.72µm
_03607_,6.72µm
_03775_,6.72µm
_04396_,6.72µm
_04636_,6.72µm
_04957_,6.72µm
_05823_,6.72µm
net1832,6.72µm
net1888,6.72µm
net1979,6.72µm
net1990,6.72µm
net2038,6.72µm
net2044,6.72µm
net2045,6.72µm
net2177,6.72µm
net2816,6.72µm
net2920,6.72µm
net2932,6.72µm
net3138,6.72µm
_01873_,6.695µm
_02003_,6.685µm
_04056_,6.675µm
_04837_,6.675µm
_00326_,6.67µm
_01140_,6.67µm
_01207_,6.67µm
_01225_,6.67µm
_01421_,6.67µm
_01660_,6.67µm
_01669_,6.67µm
_02571_,6.67µm
_02754_,6.67µm
_02781_,6.67µm
_03024_,6.67µm
_03442_,6.67µm
_03774_,6.67µm
_03806_,6.67µm
_03990_,6.67µm
_04016_,6.67µm
_04095_,6.67µm
_04228_,6.67µm
_04357_,6.67µm
_04800_,6.67µm
_04868_,6.67µm
_05886_,6.67µm
net3251,6.67µm
_00285_,6.66µm
_00390_,6.66µm
_00829_,6.66µm
_00863_,6.66µm
_02771_,6.66µm
_03850_,6.635µm
_02045_,6.63µm
_02573_,6.63µm
mem_axi_araddr[11],6.63µm
mem_axi_araddr[14],6.63µm
mem_axi_araddr[17],6.63µm
mem_axi_araddr[20],6.63µm
mem_axi_araddr[23],6.63µm
mem_axi_araddr[26],6.63µm
mem_axi_araddr[29],6.63µm
mem_axi_araddr[2],6.63µm
mem_axi_araddr[5],6.63µm
mem_axi_araddr[8],6.63µm
_03758_,6.61µm
_05751_,6.61µm
net1653,6.61µm
net1697,6.61µm
net1823,6.61µm
net1969,6.61µm
net1977,6.61µm
net2087,6.61µm
net2113,6.61µm
net2301,6.61µm
net2314,6.61µm
net2418,6.61µm
net2427,6.61µm
net2442,6.61µm
net2478,6.61µm
net2510,6.61µm
net2707,6.61µm
net2900,6.61µm
_01318_,6.6µm
_02673_,6.6µm
_03155_,6.6µm
_03999_,6.6µm
net1633,6.6µm
net1671,6.6µm
net1813,6.6µm
net1896,6.6µm
net1924,6.6µm
net2047,6.6µm
net2239,6.6µm
net2431,6.6µm
net2469,6.6µm
net2508,6.6µm
net2533,6.6µm
net2567,6.6µm
net2625,6.6µm
net2819,6.6µm
net3038,6.6µm
net3101,6.6µm
_04019_,6.595µm
_04118_,6.595µm
_04123_,6.595µm
net69,6.595µm
_04551_,6.585µm
net2695,6.57µm
_02834_,6.565µm
_00083_,6.55µm
_00288_,6.55µm
_00810_,6.55µm
_00958_,6.55µm
_00968_,6.55µm
_01034_,6.55µm
_01357_,6.55µm
_02094_,6.54µm
_03847_,6.54µm
_04346_,6.54µm
_04381_,6.54µm
_04603_,6.54µm
_04780_,6.54µm
_02480_,6.525µm
_00015_,6.5µm
_01896_,6.5µm
_02036_,6.5µm
_05305_,6.5µm
net3243,6.5µm
_01261_,6.49µm
_01274_,6.49µm
_02470_,6.49µm
_03019_,6.49µm
_03021_,6.49µm
_03196_,6.49µm
_03319_,6.49µm
_03459_,6.49µm
_03657_,6.49µm
_03787_,6.49µm
_03993_,6.49µm
_04063_,6.49µm
_04244_,6.49µm
_04402_,6.49µm
_04503_,6.49µm
_04553_,6.49µm
_04691_,6.49µm
_05377_,6.49µm
_05579_,6.49µm
net1618,6.49µm
net2124,6.49µm
net2141,6.49µm
net2257,6.49µm
net2321,6.49µm
net2377,6.49µm
net2457,6.49µm
net2811,6.49µm
net2843,6.49µm
net2921,6.49µm
net3023,6.49µm
_01177_,6.48µm
_01280_,6.48µm
_01434_,6.48µm
_02176_,6.48µm
_03930_,6.48µm
_04557_,6.48µm
_04883_,6.48µm
net2216,6.48µm
net2673,6.48µm
_03458_,6.46µm
_05584_,6.45µm
_03899_,6.44µm
_05558_,6.43µm
_04224_,6.425µm
_00105_,6.42µm
_00108_,6.42µm
_04214_,6.42µm
_05515_,6.42µm
_04265_,6.415µm
_01930_,6.405µm
_01653_,6.38µm
_01963_,6.37µm
_03125_,6.37µm
_04486_,6.37µm
_00012_,6.36µm
_00155_,6.36µm
_00180_,6.36µm
_00246_,6.36µm
_00252_,6.36µm
_00265_,6.36µm
_00352_,6.36µm
_00355_,6.36µm
_00412_,6.36µm
_00453_,6.36µm
_00459_,6.36µm
_00548_,6.36µm
_00608_,6.36µm
_00609_,6.36µm
_00611_,6.36µm
_00634_,6.36µm
_00649_,6.36µm
_00757_,6.36µm
_00816_,6.36µm
_00821_,6.36µm
_00827_,6.36µm
_01017_,6.36µm
_01061_,6.36µm
_01163_,6.36µm
_01176_,6.36µm
_01252_,6.36µm
_01520_,6.36µm
_01530_,6.36µm
_01532_,6.36µm
_02502_,6.36µm
_05497_,6.36µm
_05504_,6.325µm
_02633_,6.32µm
_00098_,6.31µm
_01118_,6.31µm
_01147_,6.31µm
_01189_,6.31µm
_01293_,6.31µm
_01371_,6.31µm
_01514_,6.31µm
_02144_,6.31µm
_05769_,6.31µm
_00936_,6.3µm
_01535_,6.3µm
_01891_,6.3µm
_02631_,6.3µm
_03327_,6.3µm
_03653_,6.3µm
_04048_,6.3µm
_05822_,6.3µm
_06014_,6.3µm
u_picorv32.picorv32_core.alu_out_q\[29\],6.3µm
_01170_,6.285µm
_02517_,6.285µm
net1792,6.285µm
net1902,6.285µm
_05458_,6.26µm
_02371_,6.25µm
_02662_,6.25µm
_02920_,6.25µm
_03195_,6.25µm
_03531_,6.25µm
_04174_,6.25µm
_04270_,6.25µm
_04555_,6.25µm
_04597_,6.25µm
_04602_,6.25µm
_05818_,6.25µm
net2999,6.25µm
u_picorv32.picorv32_core.alu_out_q\[24\],6.25µm
_01195_,6.24µm
_01216_,6.24µm
net1604,6.24µm
net1663,6.24µm
net1679,6.24µm
net1730,6.24µm
net1755,6.24µm
net1804,6.24µm
net1879,6.24µm
net1982,6.24µm
net1989,6.24µm
net2053,6.24µm
net2178,6.24µm
net2194,6.24µm
net2262,6.24µm
net2267,6.24µm
net2352,6.24µm
net2556,6.24µm
_00339_,6.225µm
_02124_,6.22µm
_04269_,6.2µm
_00056_,6.19µm
_00221_,6.19µm
_00678_,6.19µm
_01105_,6.19µm
_01111_,6.19µm
_02508_,6.19µm
_02681_,6.19µm
_03217_,6.19µm
_03735_,6.19µm
_04339_,6.19µm
_04362_,6.19µm
_04596_,6.19µm
_04785_,6.19µm
_05638_,6.19µm
_05860_,6.19µm
net3121,6.19µm
_00067_,6.18µm
_00073_,6.18µm
_00086_,6.18µm
_00201_,6.18µm
_00528_,6.18µm
_00568_,6.18µm
_00799_,6.18µm
_00961_,6.18µm
_01047_,6.18µm
_01215_,6.18µm
_04024_,6.165µm
_04890_,6.165µm
_01208_,6.13µm
_01218_,6.13µm
_01337_,6.13µm
_02811_,6.13µm
_03017_,6.13µm
net1611,6.13µm
net1744,6.13µm
net2039,6.13µm
net2158,6.13µm
net2214,6.13µm
net2464,6.13µm
net2758,6.13µm
net2857,6.13µm
_00474_,6.12µm
_01192_,6.12µm
_01286_,6.12µm
_01451_,6.12µm
_01740_,6.12µm
_02104_,6.12µm
_02223_,6.12µm
_02889_,6.12µm
_03395_,6.12µm
_03649_,6.12µm
_04532_,6.12µm
_04687_,6.12µm
_05630_,6.12µm
_05786_,6.12µm
net1532,6.12µm
net1614,6.12µm
net1669,6.12µm
net1699,6.12µm
net1779,6.12µm
net2023,6.12µm
net2050,6.12µm
net2186,6.12µm
net2209,6.12µm
net2258,6.12µm
net2330,6.12µm
net2399,6.12µm
net2456,6.12µm
net2481,6.12µm
net2504,6.12µm
net2536,6.12µm
net2592,6.12µm
net2704,6.12µm
net2734,6.12µm
net2790,6.12µm
net2859,6.12µm
net2933,6.12µm
net2939,6.12µm
net3010,6.12µm
net858,6.12µm
_05480_,6.115µm
_05687_,6.115µm
_00092_,6.07µm
_00254_,6.07µm
_00318_,6.07µm
_00813_,6.07µm
_00910_,6.07µm
_01139_,6.07µm
_03908_,6.07µm
_04735_,6.07µm
_05127_,6.07µm
_01343_,6.06µm
_02434_,6.06µm
_03469_,6.06µm
_04051_,6.06µm
_05136_,6.06µm
_05689_,6.06µm
net1711,6.055µm
_04767_,6.035µm
_02942_,6.03µm
_01738_,6.02µm
_01924_,6.02µm
_01950_,6.02µm
_02422_,6.02µm
_02489_,6.02µm
_03248_,6.02µm
_03652_,6.02µm
_05428_,6.02µm
_05908_,6.02µm
_00163_,6.01µm
_00725_,6.01µm
_02016_,6.01µm
_03345_,6.01µm
_03674_,6.01µm
_03968_,6.01µm
_04328_,6.01µm
_04373_,6.01µm
_04465_,6.01µm
_04759_,6.01µm
_04908_,6.01µm
_05064_,6.01µm
_05306_,6.01µm
_05538_,6.01µm
_05613_,6.01µm
_05834_,6.01µm
_05953_,6.01µm
net1714,6.01µm
net1893,6.01µm
net1998,6.01µm
net2007,6.01µm
net2060,6.01µm
net2348,6.01µm
net2597,6.01µm
net2711,6.01µm
_02134_,6µm
_04351_,6µm
_04843_,6µm
_05810_,6µm
net1884,6µm
_01623_,5.995µm
_00952_,5.98µm
_03476_,5.98µm
net1690,5.965µm
_04783_,5.96µm
net3246,5.96µm
_05784_,5.95µm
net1936,5.945µm
_01476_,5.94µm
_02194_,5.94µm
_05201_,5.94µm
_03933_,5.925µm
_04287_,5.925µm
_02150_,5.92µm
_02068_,5.89µm
_02349_,5.89µm
_00041_,5.88µm
_00216_,5.88µm
_00438_,5.88µm
_00547_,5.88µm
_00557_,5.88µm
_00622_,5.88µm
_00630_,5.88µm
_00671_,5.88µm
_00675_,5.88µm
_00965_,5.88µm
_01143_,5.88µm
_01496_,5.88µm
_01517_,5.88µm
_02292_,5.88µm
_02610_,5.88µm
_02717_,5.88µm
_02835_,5.88µm
_04695_,5.88µm
net37,5.88µm
_04271_,5.845µm
_01302_,5.83µm
_01322_,5.83µm
_01376_,5.83µm
_02418_,5.83µm
_04968_,5.83µm
_05188_,5.83µm
_00099_,5.82µm
_00113_,5.82µm
_00380_,5.82µm
_00590_,5.82µm
_00733_,5.82µm
_00905_,5.82µm
_01390_,5.82µm
_01525_,5.82µm
_01649_,5.82µm
_03011_,5.82µm
_03157_,5.82µm
_04849_,5.82µm
_05230_,5.82µm
_05857_,5.805µm
net2482,5.805µm
_02572_,5.8µm
_02959_,5.8µm
_01890_,5.77µm
_02384_,5.77µm
_02664_,5.77µm
_02675_,5.77µm
_03328_,5.77µm
_03488_,5.77µm
_03796_,5.77µm
_03982_,5.77µm
_04583_,5.77µm
_05062_,5.77µm
_05512_,5.77µm
_03406_,5.76µm
net1647,5.76µm
net1672,5.76µm
net1854,5.76µm
net1946,5.76µm
net1968,5.76µm
net2006,5.76µm
net2030,5.76µm
net2117,5.76µm
net2207,5.76µm
net2229,5.76µm
net2268,5.76µm
net2424,5.76µm
net2474,5.76µm
net2667,5.76µm
net2682,5.76µm
net3025,5.76µm
_04696_,5.735µm
_01762_,5.73µm
_05552_,5.715µm
_00066_,5.71µm
_00231_,5.71µm
_00464_,5.71µm
_00486_,5.71µm
_00756_,5.71µm
_00840_,5.71µm
_00992_,5.71µm
_01070_,5.71µm
_01482_,5.71µm
_02693_,5.71µm
_02723_,5.71µm
_03237_,5.71µm
_03668_,5.71µm
_04126_,5.71µm
_04497_,5.71µm
_05437_,5.71µm
_05745_,5.71µm
_05884_,5.71µm
u_picorv32.picorv32_core.alu_out_q\[15\],5.71µm
net3147,5.71µm
_00028_,5.7µm
_00140_,5.7µm
_00220_,5.7µm
_00286_,5.7µm
_00301_,5.7µm
_00401_,5.7µm
_00463_,5.7µm
_00477_,5.7µm
_00480_,5.7µm
_00589_,5.7µm
_00672_,5.7µm
_00716_,5.7µm
_00740_,5.7µm
_00754_,5.7µm
_00755_,5.7µm
_00828_,5.7µm
_00864_,5.7µm
_00929_,5.7µm
_01041_,5.7µm
_01081_,5.7µm
_01243_,5.7µm
_01258_,5.7µm
_01279_,5.7µm
_01435_,5.7µm
_01524_,5.7µm
_03036_,5.7µm
_03095_,5.7µm
_03410_,5.7µm
_05679_,5.695µm
_03142_,5.665µm
_03141_,5.66µm
_03297_,5.66µm
_05423_,5.66µm
_01185_,5.65µm
_02034_,5.65µm
_03753_,5.65µm
net1529,5.65µm
net1539,5.65µm
net1658,5.65µm
net1713,5.65µm
net1841,5.65µm
net2430,5.65µm
net2458,5.65µm
net2479,5.65µm
net2514,5.65µm
net2668,5.65µm
net2776,5.65µm
_00259_,5.64µm
_01079_,5.64µm
_01275_,5.64µm
_01325_,5.64µm
_01473_,5.64µm
_01926_,5.64µm
_03265_,5.64µm
_03690_,5.64µm
_04330_,5.64µm
_04480_,5.64µm
_04925_,5.64µm
net1641,5.64µm
net1673,5.64µm
net1725,5.64µm
net1802,5.64µm
net1846,5.64µm
net1957,5.64µm
net2056,5.64µm
net2170,5.64µm
net2211,5.64µm
net2215,5.64µm
net2380,5.64µm
net2444,5.64µm
net2663,5.64µm
net2716,5.64µm
net2721,5.64µm
net2745,5.64µm
net2749,5.64µm
net2823,5.64µm
net2922,5.64µm
net3058,5.64µm
net3263,5.64µm
_02181_,5.635µm
_03282_,5.635µm
_03478_,5.635µm
_03828_,5.635µm
_03882_,5.635µm
_04457_,5.635µm
_04535_,5.635µm
_04566_,5.635µm
_05266_,5.635µm
_05398_,5.635µm
_05718_,5.635µm
u_picorv32.picorv32_core.alu_out\[4\],5.635µm
u_picorv32.picorv32_core.cpu_state\[4\],5.635µm
net3188,5.635µm
net3232,5.635µm
net3234,5.635µm
_00461_,5.62µm
_00081_,5.59µm
_00298_,5.59µm
_00543_,5.59µm
_00752_,5.59µm
_04913_,5.585µm
_01527_,5.58µm
_01854_,5.58µm
_02732_,5.58µm
_04526_,5.58µm
_04827_,5.58µm
_05124_,5.58µm
_05176_,5.58µm
_05961_,5.58µm
_02473_,5.565µm
_01786_,5.56µm
_04798_,5.545µm
_01172_,5.54µm
_01350_,5.54µm
_03614_,5.54µm
_03686_,5.54µm
_03791_,5.54µm
_03879_,5.54µm
_04834_,5.54µm
net3148,5.54µm
net3191,5.54µm
net3206,5.54µm
net3211,5.54µm
net3216,5.54µm
net3218,5.54µm
_01336_,5.53µm
_01461_,5.53µm
_01913_,5.53µm
_01954_,5.53µm
_02334_,5.53µm
_02395_,5.53µm
_02519_,5.53µm
_02561_,5.53µm
_02651_,5.53µm
_02873_,5.53µm
_02896_,5.53µm
_02930_,5.53µm
_03438_,5.53µm
_03542_,5.53µm
_03746_,5.53µm
_03940_,5.53µm
_04463_,5.53µm
_04836_,5.53µm
_05951_,5.53µm
_05990_,5.53µm
net1716,5.53µm
net2389,5.53µm
net2929,5.53µm
net3070,5.53µm
_01887_,5.52µm
_02057_,5.52µm
_02195_,5.52µm
_02278_,5.52µm
_03180_,5.52µm
_03521_,5.52µm
_03959_,5.52µm
_04161_,5.52µm
_04426_,5.52µm
_04559_,5.52µm
_04950_,5.52µm
_05282_,5.52µm
_05493_,5.52µm
_05607_,5.52µm
_03919_,5.505µm
_04160_,5.505µm
_02253_,5.48µm
_02352_,5.48µm
_04830_,5.475µm
_05350_,5.47µm
_00122_,5.46µm
_01374_,5.46µm
_03627_,5.46µm
_05592_,5.445µm
_04844_,5.44µm
_02121_,5.43µm
_03877_,5.43µm
net2459,5.43µm
_02128_,5.425µm
_02466_,5.42µm
_03472_,5.42µm
_04768_,5.42µm
_05404_,5.42µm
_01908_,5.41µm
_01971_,5.4µm
_02271_,5.4µm
_03387_,5.4µm
_03669_,5.4µm
_04648_,5.4µm
_04863_,5.4µm
_05656_,5.4µm
net1566,5.4µm
net1613,5.4µm
net1644,5.4µm
net1695,5.4µm
net1703,5.4µm
net1955,5.4µm
net2001,5.4µm
net2144,5.4µm
net2405,5.4µm
net2436,5.4µm
net2460,5.4µm
net2465,5.4µm
net2498,5.4µm
net2502,5.4µm
net2774,5.4µm
net2910,5.4µm
net2963,5.4µm
_03324_,5.385µm
_04626_,5.365µm
_00100_,5.35µm
_00101_,5.35µm
_01213_,5.35µm
_01227_,5.35µm
_01247_,5.35µm
_04981_,5.35µm
net1863,5.345µm
_00174_,5.34µm
_00257_,5.34µm
_00462_,5.34µm
_00541_,5.34µm
_00610_,5.34µm
_00984_,5.34µm
_00996_,5.34µm
_01356_,5.34µm
_01667_,5.34µm
_01777_,5.34µm
_02354_,5.34µm
_02544_,5.34µm
_03641_,5.34µm
_04007_,5.34µm
_04406_,5.34µm
net3231,5.34µm
net3258,5.34µm
_02419_,5.325µm
_03911_,5.325µm
_04618_,5.325µm
net1635,5.325µm
net2184,5.325µm
net2992,5.325µm
net3062,5.32µm
_02442_,5.31µm
_01582_,5.29µm
_02625_,5.29µm
_02743_,5.29µm
_03003_,5.29µm
_03010_,5.29µm
_03330_,5.29µm
_03455_,5.29µm
_03819_,5.29µm
_04258_,5.29µm
_04335_,5.29µm
_04674_,5.29µm
_04835_,5.29µm
_04846_,5.29µm
_05845_,5.29µm
u_picorv32.pcpi_rs1\[30\],5.29µm
_01918_,5.285µm
_01166_,5.28µm
_01205_,5.28µm
_02884_,5.28µm
_03028_,5.28µm
_03716_,5.28µm
_04159_,5.28µm
_05903_,5.28µm
_05962_,5.28µm
net1551,5.28µm
net1590,5.28µm
net1648,5.28µm
net1800,5.28µm
net1861,5.28µm
net2058,5.28µm
net2088,5.28µm
net2090,5.28µm
net2438,5.28µm
net2471,5.28µm
net2589,5.28µm
net2626,5.28µm
net2686,5.28µm
net2726,5.28µm
net2732,5.28µm
net2760,5.28µm
net2853,5.28µm
_00475_,5.265µm
_04773_,5.255µm
_04003_,5.24µm
_03378_,5.235µm
_00075_,5.23µm
_00090_,5.23µm
_00378_,5.23µm
_00720_,5.23µm
_01125_,5.23µm
_01191_,5.23µm
_01368_,5.23µm
_01495_,5.23µm
_01990_,5.23µm
_02257_,5.23µm
_03197_,5.23µm
_03228_,5.23µm
_04052_,5.23µm
net3125,5.23µm
_00055_,5.22µm
_00065_,5.22µm
_00126_,5.22µm
_00134_,5.22µm
_00166_,5.22µm
_00170_,5.22µm
_00202_,5.22µm
_00209_,5.22µm
_00270_,5.22µm
_00295_,5.22µm
_00302_,5.22µm
_00327_,5.22µm
_00341_,5.22µm
_00362_,5.22µm
_00498_,5.22µm
_00559_,5.22µm
_00600_,5.22µm
_00643_,5.22µm
_00657_,5.22µm
_00664_,5.22µm
_00684_,5.22µm
_00692_,5.22µm
_00701_,5.22µm
_00728_,5.22µm
_00743_,5.22µm
_00748_,5.22µm
_00780_,5.22µm
_00836_,5.22µm
_00868_,5.22µm
_00887_,5.22µm
_00891_,5.22µm
_00894_,5.22µm
_00909_,5.22µm
_00956_,5.22µm
_01031_,5.22µm
_01131_,5.22µm
_01138_,5.22µm
_01265_,5.22µm
_01300_,5.22µm
_01363_,5.22µm
_01379_,5.22µm
_01487_,5.22µm
_01521_,5.22µm
_02705_,5.22µm
_05455_,5.22µm
_05472_,5.205µm
net2028,5.19µm
_04906_,5.18µm
_05921_,5.175µm
_05553_,5.17µm
net1757,5.17µm
net2492,5.17µm
net2955,5.17µm
net3009,5.17µm
_01453_,5.16µm
_02238_,5.16µm
_02294_,5.16µm
_02315_,5.16µm
_02501_,5.16µm
_02737_,5.16µm
_02862_,5.16µm
_03144_,5.16µm
_03504_,5.16µm
_03536_,5.16µm
_03541_,5.16µm
_03848_,5.16µm
_04206_,5.16µm
_04437_,5.16µm
_04747_,5.16µm
_04774_,5.16µm
_05505_,5.16µm
_05715_,5.16µm
_05771_,5.16µm
_05775_,5.16µm
_05967_,5.16µm
net1576,5.16µm
net1585,5.16µm
net1593,5.16µm
net1620,5.16µm
net1650,5.16µm
net1651,5.16µm
net1770,5.16µm
net1778,5.16µm
net1793,5.16µm
net1971,5.16µm
net2118,5.16µm
net2183,5.16µm
net2219,5.16µm
net2230,5.16µm
net2242,5.16µm
net2325,5.16µm
net2337,5.16µm
net2387,5.16µm
net2426,5.16µm
net2472,5.16µm
net2522,5.16µm
net2560,5.16µm
net2572,5.16µm
net2657,5.16µm
net2685,5.16µm
net2701,5.16µm
net2739,5.16µm
net2879,5.16µm
net2950,5.16µm
net2983,5.16µm
net2991,5.16µm
net3036,5.16µm
net3037,5.16µm
net3088,5.16µm
_02287_,5.155µm
_04158_,5.155µm
_04642_,5.155µm
_04896_,5.155µm
_04904_,5.155µm
_05296_,5.155µm
_02048_,5.145µm
_00476_,5.14µm
_00766_,5.11µm
_02767_,5.11µm
