net,length_um
u_picorv32.picorv32_core.cpuregs\[4\]\[2\],22.15µm
_05288_,22.14µm
u_picorv32.picorv32_core.cpuregs\[1\]\[1\],22.14µm
_05920_,22.125µm
_03513_,22.09µm
_05324_,22.09µm
_04960_,22.08µm
_04929_,22.03µm
net3009,22.02µm
_03399_,22.005µm
_01794_,22µm
_03801_,21.985µm
_04247_,21.98µm
u_picorv32.picorv32_core.cpuregs\[26\]\[25\],21.975µm
u_picorv32.picorv32_core.cpuregs\[12\]\[1\],21.97µm
_02236_,21.96µm
_03222_,21.96µm
_04251_,21.96µm
net3039,21.955µm
u_picorv32.picorv32_core.reg_out\[15\],21.92µm
u_picorv32.picorv32_core.cpuregs\[26\]\[5\],21.9µm
_05579_,21.885µm
net116,21.865µm
_03136_,21.86µm
_05675_,21.86µm
u_picorv32.picorv32_core.cpuregs\[3\]\[21\],21.85µm
_03360_,21.84µm
_04909_,21.84µm
_05536_,21.835µm
_05381_,21.825µm
_01898_,21.815µm
u_picorv32.picorv32_core.cpuregs\[27\]\[27\],21.81µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],21.81µm
_05197_,21.79µm
_05925_,21.79µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],21.79µm
_04975_,21.78µm
_04266_,21.765µm
u_picorv32.picorv32_core.cpuregs\[10\]\[13\],21.755µm
u_picorv32.picorv32_core.cpuregs\[1\]\[19\],21.755µm
u_picorv32.picorv32_core.cpuregs\[14\]\[13\],21.75µm
_05693_,21.73µm
u_picorv32.picorv32_core.reg_next_pc\[29\],21.73µm
_04254_,21.72µm
_04728_,21.72µm
_05080_,21.72µm
_04399_,21.715µm
u_picorv32.picorv32_core.cpuregs\[28\]\[28\],21.715µm
_05906_,21.695µm
u_picorv32.picorv32_core.cpuregs\[13\]\[18\],21.695µm
u_picorv32.picorv32_core.cpuregs\[24\]\[11\],21.695µm
u_picorv32.picorv32_core.cpuregs\[26\]\[1\],21.69µm
_02589_,21.655µm
u_picorv32.picorv32_core.cpuregs\[28\]\[18\],21.65µm
u_picorv32.picorv32_core.cpuregs\[19\]\[17\],21.63µm
_02506_,21.625µm
net1406,21.62µm
net1407,21.62µm
net1408,21.62µm
net1409,21.62µm
net1410,21.62µm
_02337_,21.61µm
_05132_,21.61µm
_03646_,21.575µm
u_picorv32.picorv32_core.cpuregs\[26\]\[3\],21.57µm
_05488_,21.52µm
_02939_,21.49µm
_03415_,21.49µm
_04693_,21.49µm
_05418_,21.49µm
u_picorv32.picorv32_core.cpuregs\[22\]\[13\],21.49µm
u_picorv32.picorv32_core.cpuregs\[3\]\[6\],21.49µm
u_picorv32.picorv32_core.cpuregs\[6\]\[8\],21.49µm
_04521_,21.48µm
_05157_,21.48µm
u_picorv32.picorv32_core.cpuregs\[10\]\[31\],21.45µm
_03610_,21.44µm
mem_axi_awaddr[14],21.44µm
mem_axi_wdata[12],21.44µm
_01682_,21.43µm
_03151_,21.43µm
u_picorv32.picorv32_core.cpuregs\[8\]\[16\],21.43µm
u_picorv32.picorv32_core.mem_rdata_q\[15\],21.43µm
_02690_,21.42µm
_03944_,21.42µm
u_picorv32.picorv32_core.cpuregs\[28\]\[31\],21.42µm
_02151_,21.39µm
_01666_,21.37µm
_04443_,21.37µm
u_picorv32.picorv32_core.cpuregs\[0\]\[24\],21.37µm
u_picorv32.picorv32_core.cpuregs\[7\]\[19\],21.37µm
_00415_,21.36µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],21.32µm
net1312,21.315µm
_05045_,21.31µm
_04605_,21.28µm
_05056_,21.25µm
_05855_,21.25µm
_02437_,21.245µm
_01823_,21.195µm
u_picorv32.picorv32_core.cpuregs\[2\]\[11\],21.195µm
_04592_,21.19µm
_05349_,21.185µm
u_picorv32.picorv32_core.cpuregs\[21\]\[11\],21.165µm
u_picorv32.picorv32_core.cpuregs\[5\]\[15\],21.15µm
_03588_,21.145µm
u_picorv32.picorv32_core.cpuregs\[17\]\[3\],21.14µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],21.13µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],21.125µm
_01915_,21.12µm
_06012_,21.12µm
u_picorv32.picorv32_core.cpuregs\[10\]\[8\],21.06µm
u_picorv32.picorv32_core.cpuregs\[10\]\[21\],21µm
u_picorv32.picorv32_core.cpuregs\[17\]\[0\],21µm
_04655_,20.995µm
_02703_,20.985µm
u_picorv32.picorv32_core.cpuregs\[6\]\[19\],20.97µm
_05612_,20.965µm
u_picorv32.picorv32_core.cpuregs\[15\]\[7\],20.96µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],20.96µm
mem_axi_wdata[3],20.96µm
_03185_,20.95µm
u_picorv32.picorv32_core.cpuregs\[24\]\[26\],20.95µm
u_picorv32.picorv32_core.cpuregs\[0\]\[31\],20.94µm
_05407_,20.935µm
_01541_,20.93µm
_02975_,20.93µm
_02073_,20.9µm
u_picorv32.picorv32_core.cpuregs\[17\]\[2\],20.9µm
_05899_,20.89µm
u_picorv32.picorv32_core.cpuregs\[16\]\[17\],20.89µm
u_picorv32.picorv32_core.cpuregs\[0\]\[0\],20.885µm
_05620_,20.88µm
u_picorv32.picorv32_core.reg_next_pc\[14\],20.875µm
u_picorv32.picorv32_core.cpuregs\[6\]\[12\],20.85µm
_05519_,20.84µm
u_picorv32.picorv32_core.cpuregs\[16\]\[15\],20.84µm
_03100_,20.79µm
_03096_,20.785µm
_01537_,20.77µm
_03071_,20.77µm
_03409_,20.76µm
_05339_,20.76µm
u_picorv32.picorv32_core.cpuregs\[11\]\[16\],20.76µm
u_picorv32.picorv32_core.cpuregs\[25\]\[8\],20.76µm
u_picorv32.picorv32_core.cpuregs\[28\]\[5\],20.755µm
u_picorv32.picorv32_core.cpuregs\[26\]\[4\],20.735µm
u_picorv32.picorv32_core.cpuregs\[2\]\[30\],20.735µm
u_picorv32.picorv32_core.cpuregs\[14\]\[5\],20.715µm
_05173_,20.7µm
_05698_,20.69µm
_01844_,20.68µm
_02968_,20.68µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],20.67µm
_02778_,20.66µm
_01973_,20.65µm
_03419_,20.65µm
_05248_,20.65µm
net121,20.64µm
_04513_,20.635µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],20.635µm
_05577_,20.61µm
u_picorv32.picorv32_core.cpuregs\[7\]\[4\],20.6µm
_01792_,20.595µm
_05271_,20.59µm
_00552_,20.58µm
_02122_,20.58µm
_04533_,20.58µm
u_picorv32.picorv32_core.cpu_state\[2\],20.58µm
_03152_,20.575µm
u_picorv32.picorv32_core.is_sltiu_bltu_sltu,20.53µm
_05052_,20.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[11\],20.52µm
_05380_,20.515µm
_01836_,20.51µm
u_picorv32.picorv32_core.reg_next_pc\[16\],20.485µm
mem_axi_wdata[8],20.48µm
_03302_,20.475µm
_00416_,20.47µm
_03255_,20.46µm
_03285_,20.46µm
_04631_,20.46µm
u_picorv32.picorv32_core.cpuregs\[1\]\[30\],20.42µm
u_picorv32.picorv32_core.cpuregs\[9\]\[4\],20.42µm
_01796_,20.41µm
_03149_,20.41µm
_04329_,20.41µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],20.41µm
_02407_,20.395µm
u_picorv32.picorv32_core.cpuregs\[21\]\[2\],20.37µm
u_picorv32.picorv32_core.cpuregs\[28\]\[30\],20.37µm
_04562_,20.355µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],20.355µm
_04516_,20.35µm
_05340_,20.35µm
u_picorv32.picorv32_core.cpuregs\[15\]\[27\],20.345µm
_04726_,20.34µm
_04730_,20.325µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],20.325µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],20.32µm
_03561_,20.29µm
_03776_,20.29µm
u_picorv32.picorv32_core.cpuregs\[3\]\[9\],20.29µm
u_picorv32.picorv32_core.cpuregs\[12\]\[3\],20.275µm
u_picorv32.picorv32_core.reg_next_pc\[9\],20.265µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],20.25µm
_04376_,20.24µm
_02934_,20.235µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],20.23µm
_03600_,20.22µm
_05046_,20.22µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],20.215µm
_05825_,20.2µm
_01712_,20.18µm
u_picorv32.picorv32_core.cpuregs\[31\]\[24\],20.145µm
_03523_,20.12µm
_05337_,20.12µm
u_picorv32.picorv32_core.cpuregs\[18\]\[23\],20.12µm
_05237_,20.11µm
u_picorv32.picorv32_core.cpuregs\[19\]\[1\],20.11µm
_03703_,20.075µm
u_picorv32.picorv32_core.cpuregs\[9\]\[16\],20.06µm
_03148_,20.05µm
_02290_,20.04µm
_05013_,20.04µm
_05077_,20.04µm
_05104_,20.04µm
_05950_,20.04µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],20.035µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.01µm
u_picorv32.pcpi_rs1\[19\],20µm
u_picorv32.picorv32_core.cpuregs\[11\]\[23\],20µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],20µm
_05487_,19.995µm
_05275_,19.99µm
_02786_,19.98µm
_01709_,19.965µm
_02686_,19.92µm
_05663_,19.92µm
_03449_,19.89µm
u_picorv32.picorv32_core.cpuregs\[28\]\[25\],19.89µm
_04990_,19.87µm
net107,19.87µm
_05091_,19.86µm
u_picorv32.picorv32_core.cpuregs\[0\]\[21\],19.86µm
u_picorv32.picorv32_core.cpuregs\[0\]\[18\],19.835µm
_02773_,19.815µm
_02193_,19.8µm
_04120_,19.8µm
_05981_,19.8µm
_04467_,19.785µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],19.76µm
_03689_,19.75µm
u_picorv32.picorv32_core.cpuregs\[7\]\[18\],19.75µm
u_picorv32.picorv32_core.reg_next_pc\[25\],19.745µm
_01945_,19.74µm
u_picorv32.picorv32_core.cpuregs\[0\]\[4\],19.74µm
_03133_,19.705µm
_04255_,19.69µm
_04471_,19.68µm
_05355_,19.68µm
_02168_,19.645µm
_00912_,19.63µm
_05767_,19.63µm
net32,19.63µm
u_picorv32.picorv32_core.cpuregs\[25\]\[23\],19.615µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],19.605µm
u_picorv32.picorv32_core.count_instr\[3\],19.6µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],19.6µm
u_picorv32.picorv32_core.reg_next_pc\[6\],19.6µm
_01808_,19.58µm
_02845_,19.58µm
_04720_,19.575µm
u_picorv32.picorv32_core.is_slti_blt_slt,19.57µm
_02050_,19.56µm
_03126_,19.56µm
_05329_,19.56µm
mem_axi_awaddr[10],19.52µm
mem_axi_awaddr[11],19.52µm
mem_axi_awaddr[12],19.52µm
mem_axi_awaddr[13],19.52µm
mem_axi_awaddr[15],19.52µm
mem_axi_awaddr[16],19.52µm
mem_axi_awaddr[18],19.52µm
mem_axi_awaddr[19],19.52µm
mem_axi_awaddr[20],19.52µm
mem_axi_awaddr[21],19.52µm
mem_axi_awaddr[22],19.52µm
mem_axi_awaddr[23],19.52µm
mem_axi_awaddr[24],19.52µm
mem_axi_awaddr[25],19.52µm
mem_axi_awaddr[26],19.52µm
mem_axi_awaddr[27],19.52µm
mem_axi_awaddr[28],19.52µm
mem_axi_awaddr[29],19.52µm
mem_axi_awaddr[2],19.52µm
mem_axi_awaddr[30],19.52µm
mem_axi_awaddr[31],19.52µm
mem_axi_awaddr[3],19.52µm
mem_axi_awaddr[4],19.52µm
mem_axi_awaddr[5],19.52µm
mem_axi_awaddr[6],19.52µm
mem_axi_awaddr[7],19.52µm
mem_axi_awaddr[8],19.52µm
mem_axi_awaddr[9],19.52µm
mem_axi_awvalid,19.52µm
mem_axi_bready,19.52µm
mem_axi_wdata[0],19.52µm
mem_axi_wdata[10],19.52µm
mem_axi_wdata[11],19.52µm
mem_axi_wdata[13],19.52µm
mem_axi_wdata[14],19.52µm
mem_axi_wdata[15],19.52µm
mem_axi_wdata[16],19.52µm
mem_axi_wdata[17],19.52µm
mem_axi_wdata[18],19.52µm
mem_axi_wdata[19],19.52µm
mem_axi_wdata[1],19.52µm
mem_axi_wdata[20],19.52µm
mem_axi_wdata[21],19.52µm
mem_axi_wdata[22],19.52µm
mem_axi_wdata[23],19.52µm
mem_axi_wdata[24],19.52µm
mem_axi_wdata[25],19.52µm
mem_axi_wdata[26],19.52µm
mem_axi_wdata[27],19.52µm
mem_axi_wdata[28],19.52µm
mem_axi_wdata[29],19.52µm
mem_axi_wdata[2],19.52µm
mem_axi_wdata[30],19.52µm
mem_axi_wdata[31],19.52µm
mem_axi_wdata[4],19.52µm
mem_axi_wdata[5],19.52µm
mem_axi_wdata[6],19.52µm
mem_axi_wdata[7],19.52µm
mem_axi_wdata[9],19.52µm
mem_axi_wstrb[0],19.52µm
mem_axi_wstrb[1],19.52µm
mem_axi_wstrb[2],19.52µm
mem_axi_wstrb[3],19.52µm
mem_axi_wvalid,19.52µm
_04243_,19.515µm
_01586_,19.51µm
u_picorv32.picorv32_core.cpuregs\[30\]\[5\],19.495µm
_05516_,19.465µm
_01895_,19.455µm
_02351_,19.45µm
_03425_,19.45µm
_05233_,19.45µm
net129,19.445µm
_02964_,19.41µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],19.41µm
_05549_,19.405µm
u_picorv32.picorv32_core.cpuregs\[14\]\[30\],19.4µm
u_picorv32.picorv32_core.reg_pc\[10\],19.4µm
_04986_,19.39µm
_05289_,19.39µm
_04589_,19.38µm
_05314_,19.38µm
_05326_,19.38µm
_03343_,19.375µm
_03764_,19.33µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],19.33µm
u_picorv32.picorv32_core.instr_addi,19.33µm
_04561_,19.28µm
_03606_,19.27µm
_04186_,19.27µm
u_picorv32.picorv32_core.instr_add,19.26µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],19.255µm
_04584_,19.24µm
u_picorv32.picorv32_core.mem_rdata_q\[4\],19.235µm
_03312_,19.22µm
u_picorv32.picorv32_core.cpuregs\[20\]\[27\],19.215µm
_04325_,19.21µm
_05225_,19.21µm
_03803_,19.2µm
u_picorv32.picorv32_core.alu_out_q\[23\],19.15µm
_04530_,19.14µm
u_picorv32.picorv32_core.cpuregs\[2\]\[17\],19.12µm
_02055_,19.09µm
net108,19.09µm
_05210_,19.075µm
_05076_,19.065µm
_02713_,19.05µm
_05688_,19.05µm
mem_axi_awaddr[17],19.04µm
_00424_,19.03µm
_03640_,19.03µm
_05016_,19.03µm
u_picorv32.picorv32_core.cpuregs\[3\]\[8\],19.03µm
u_picorv32.picorv32_core.cpuregs\[7\]\[26\],19.03µm
_03798_,19.02µm
_03991_,19.02µm
_04017_,19.02µm
_04428_,19.02µm
_00014_,18.97µm
_05029_,18.97µm
_00881_,18.96µm
_04814_,18.96µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],18.955µm
_03585_,18.92µm
u_picorv32.picorv32_core.cpuregs\[20\]\[5\],18.91µm
_04085_,18.9µm
_01834_,18.895µm
u_picorv32.picorv32_core.cpuregs\[13\]\[8\],18.89µm
_05674_,18.885µm
_03797_,18.86µm
_04511_,18.86µm
_01951_,18.85µm
_02438_,18.85µm
_03015_,18.85µm
_05198_,18.85µm
_05838_,18.85µm
_01569_,18.81µm
_04038_,18.81µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],18.81µm
_01320_,18.79µm
_01746_,18.79µm
_05182_,18.79µm
_05863_,18.79µm
_04358_,18.785µm
_02264_,18.76µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],18.75µm
_04935_,18.73µm
_05904_,18.72µm
_04771_,18.67µm
u_picorv32.picorv32_core.latched_store,18.67µm
_05072_,18.66µm
_02711_,18.645µm
u_picorv32.picorv32_core.cpuregs\[24\]\[15\],18.645µm
u_picorv32.picorv32_core.cpuregs\[24\]\[30\],18.645µm
_05790_,18.615µm
_05440_,18.605µm
_01362_,18.6µm
_02788_,18.6µm
_03117_,18.6µm
_04536_,18.6µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],18.58µm
_02077_,18.56µm
u_picorv32.picorv32_core.cpuregs\[20\]\[29\],18.56µm
u_picorv32.picorv32_core.cpuregs\[29\]\[7\],18.56µm
_02015_,18.55µm
_03194_,18.55µm
u_picorv32.picorv32_core.cpuregs\[18\]\[15\],18.55µm
_02948_,18.535µm
u_picorv32.picorv32_core.cpuregs\[6\]\[10\],18.5µm
_02154_,18.495µm
u_picorv32.picorv32_core.cpuregs\[0\]\[9\],18.49µm
_03718_,18.48µm
_03732_,18.48µm
_02775_,18.44µm
_04719_,18.44µm
u_picorv32.picorv32_core.cpuregs\[23\]\[11\],18.44µm
net128,18.43µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],18.43µm
u_picorv32.picorv32_core.cpuregs\[19\]\[13\],18.43µm
u_picorv32.picorv32_core.cpuregs\[24\]\[19\],18.43µm
u_picorv32.picorv32_core.reg_out\[11\],18.42µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],18.38µm
_02987_,18.37µm
_05666_,18.37µm
_03165_,18.365µm
u_picorv32.picorv32_core.cpuregs\[6\]\[16\],18.35µm
_04181_,18.31µm
_05232_,18.31µm
_03551_,18.3µm
net115,18.3µm
u_picorv32.picorv32_core.reg_out\[12\],18.275µm
_02263_,18.265µm
u_picorv32.picorv32_core.cpuregs\[18\]\[9\],18.23µm
_01722_,18.205µm
_03719_,18.2µm
_00112_,18.19µm
_02776_,18.19µm
_03231_,18.19µm
_05889_,18.19µm
_01743_,18.18µm
_03677_,18.18µm
_04100_,18.18µm
_04666_,18.18µm
_05002_,18.18µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],18.175µm
u_picorv32.picorv32_core.decoded_rd\[2\],18.175µm
u_picorv32.picorv32_core.decoded_rd\[3\],18.175µm
_05736_,18.165µm
_02293_,18.16µm
_02439_,18.13µm
u_picorv32.picorv32_core.cpuregs\[22\]\[14\],18.13µm
_01631_,18.12µm
_01858_,18.12µm
_04382_,18.12µm
net131,18.12µm
_03162_,18.11µm
_02929_,18.1µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],18.08µm
_03259_,18.07µm
_02379_,18.055µm
_04577_,18.045µm
_05272_,18.045µm
u_picorv32.picorv32_core.cpuregs\[14\]\[20\],18.02µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],18.02µm
_05211_,18.01µm
_02192_,18µm
_03423_,17.995µm
net110,17.965µm
_02220_,17.96µm
_05246_,17.96µm
_04390_,17.95µm
_04965_,17.95µm
_04976_,17.95µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],17.95µm
_05037_,17.94µm
_05141_,17.94µm
u_picorv32.picorv32_core.reg_out\[8\],17.92µm
_03211_,17.91µm
u_picorv32.picorv32_core.cpuregs\[8\]\[24\],17.91µm
_03687_,17.9µm
_04372_,17.9µm
_05595_,17.9µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],17.9µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],17.9µm
_00169_,17.89µm
_02912_,17.89µm
_03262_,17.89µm
_05379_,17.88µm
_04826_,17.865µm
_04753_,17.85µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],17.845µm
_04947_,17.83µm
_04178_,17.825µm
_02060_,17.82µm
u_picorv32.picorv32_core.cpuregs\[10\]\[27\],17.805µm
_04185_,17.77µm
u_picorv32.picorv32_core.cpuregs\[15\]\[1\],17.765µm
u_picorv32.picorv32_core.cpuregs\[27\]\[8\],17.765µm
u_picorv32.picorv32_core.cpuregs\[10\]\[7\],17.72µm
_01188_,17.71µm
_03851_,17.71µm
_00117_,17.7µm
_05217_,17.7µm
_04518_,17.65µm
_02605_,17.64µm
_03440_,17.64µm
_04117_,17.64µm
u_picorv32.picorv32_core.cpuregs\[22\]\[15\],17.64µm
_01773_,17.62µm
_04864_,17.62µm
_05661_,17.605µm
u_picorv32.picorv32_core.cpuregs\[25\]\[12\],17.6µm
_01879_,17.59µm
_02745_,17.59µm
u_picorv32.picorv32_core.count_cycle\[47\],17.59µm
u_picorv32.picorv32_core.cpuregs\[15\]\[20\],17.59µm
_03134_,17.58µm
_04250_,17.58µm
u_picorv32.picorv32_core.cpuregs\[23\]\[25\],17.58µm
_04348_,17.54µm
u_picorv32.picorv32_core.cpuregs\[20\]\[31\],17.54µm
_03511_,17.53µm
_04520_,17.53µm
_05564_,17.505µm
u_picorv32.picorv32_core.count_instr\[42\],17.48µm
u_picorv32.picorv32_core.cpuregs\[0\]\[25\],17.48µm
_04388_,17.47µm
net122,17.47µm
_05159_,17.46µm
_02368_,17.42µm
_04238_,17.42µm
_00432_,17.415µm
_02062_,17.41µm
_04163_,17.41µm
_05562_,17.405µm
_02635_,17.4µm
_04173_,17.4µm
_05054_,17.385µm
_02301_,17.36µm
_05625_,17.35µm
u_picorv32.picorv32_core.cpuregs\[12\]\[17\],17.31µm
u_picorv32.picorv32_core.cpuregs\[8\]\[10\],17.31µm
_03559_,17.3µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],17.3µm
_04384_,17.29µm
_04775_,17.29µm
_05156_,17.29µm
u_picorv32.picorv32_core.cpuregs\[11\]\[11\],17.28µm
_04841_,17.23µm
_03159_,17.22µm
_03971_,17.22µm
_04079_,17.22µm
u_picorv32.picorv32_core.cpuregs\[8\]\[23\],17.215µm
_05359_,17.17µm
u_picorv32.picorv32_core.cpuregs\[19\]\[9\],17.165µm
u_picorv32.picorv32_core.cpuregs\[13\]\[16\],17.16µm
_01911_,17.155µm
u_picorv32.picorv32_core.cpuregs\[0\]\[29\],17.12µm
_01122_,17.11µm
_05184_,17.11µm
_05760_,17.11µm
_05882_,17.11µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],17.09µm
_05891_,17.065µm
_04432_,17.06µm
u_picorv32.picorv32_core.cpuregs\[24\]\[10\],17.06µm
_03546_,17.05µm
_04233_,17.05µm
u_picorv32.picorv32_core.is_slli_srli_srai,17.05µm
_04415_,17.04µm
u_picorv32.picorv32_core.cpuregs\[15\]\[17\],17.005µm
_05470_,17µm
_04731_,16.99µm
_02209_,16.985µm
_01958_,16.98µm
_05705_,16.965µm
u_picorv32.picorv32_core.reg_out\[14\],16.945µm
_03682_,16.94µm
_05397_,16.94µm
u_picorv32.picorv32_core.cpuregs\[3\]\[17\],16.94µm
u_picorv32.picorv32_core.cpuregs\[4\]\[14\],16.94µm
_04453_,16.93µm
_04872_,16.93µm
u_picorv32.picorv32_core.reg_next_pc\[23\],16.925µm
u_picorv32.picorv32_core.count_instr\[7\],16.87µm
u_picorv32.picorv32_core.reg_next_pc\[11\],16.87µm
_04542_,16.86µm
_04948_,16.845µm
u_picorv32.picorv32_core.cpuregs\[6\]\[30\],16.845µm
_00696_,16.81µm
_03249_,16.81µm
_04922_,16.81µm
u_picorv32.picorv32_core.mem_wordsize\[2\],16.8µm
mem_axi_rdata[24],16.76µm
mem_axi_rdata[9],16.76µm
_02569_,16.75µm
_01023_,16.74µm
_03699_,16.74µm
_00325_,16.69µm
_02724_,16.69µm
_03629_,16.69µm
_03709_,16.69µm
_04375_,16.69µm
u_picorv32.picorv32_core.decoded_imm_j\[20\],16.69µm
_05979_,16.68µm
_04534_,16.675µm
_05601_,16.675µm
_03805_,16.64µm
_02768_,16.63µm
_04789_,16.62µm
_00661_,16.605µm
_01828_,16.595µm
u_picorv32.picorv32_core.cpuregs\[0\]\[17\],16.595µm
_02267_,16.58µm
_04246_,16.58µm
_02709_,16.57µm
_04988_,16.57µm
net2475,16.57µm
_02261_,16.56µm
_02722_,16.56µm
net2675,16.56µm
_03722_,16.52µm
net126,16.515µm
_03402_,16.51µm
_01859_,16.5µm
_01998_,16.5µm
_02560_,16.5µm
_04183_,16.5µm
_04252_,16.5µm
_04966_,16.5µm
_05977_,16.485µm
_03052_,16.47µm
u_picorv32.picorv32_core.cpuregs\[1\]\[15\],16.47µm
_02799_,16.465µm
_00646_,16.45µm
_02515_,16.44µm
_04343_,16.44µm
_05360_,16.43µm
_05523_,16.41µm
_02317_,16.4µm
_02596_,16.38µm
_03970_,16.38µm
_01590_,16.35µm
_01562_,16.33µm
_03755_,16.33µm
_03770_,16.295µm
u_picorv32.picorv32_core.cpuregs\[2\]\[13\],16.28µm
_01193_,16.27µm
_02860_,16.21µm
_04087_,16.21µm
_04452_,16.21µm
_04282_,16.17µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],16.16µm
_00585_,16.155µm
u_picorv32.picorv32_core.alu_out\[0\],16.15µm
trap,16.14µm
_05626_,16.13µm
_05399_,16.115µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],16.11µm
u_picorv32.picorv32_core.cpuregs\[19\]\[2\],16.1µm
_01603_,16.09µm
_04615_,16.09µm
u_picorv32.picorv32_core.cpuregs\[0\]\[8\],16.09µm
_00230_,16.08µm
_04112_,16.08µm
_04677_,16.08µm
_01571_,16.03µm
_03901_,16.03µm
_04057_,16.03µm
_02496_,16.02µm
_05224_,16.02µm
_04770_,16.005µm
_03499_,16µm
_03407_,15.98µm
_05912_,15.97µm
_00579_,15.96µm
_01826_,15.955µm
_04500_,15.945µm
_05842_,15.945µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],15.945µm
_05409_,15.93µm
_02429_,15.92µm
mem_axi_rdata[2],15.92µm
_01608_,15.9µm
_01540_,15.895µm
_02059_,15.865µm
_02239_,15.86µm
_00316_,15.85µm
_01933_,15.85µm
_03937_,15.85µm
_04564_,15.84µm
_03354_,15.835µm
_02230_,15.79µm
_04256_,15.79µm
_05368_,15.79µm
u_picorv32.pcpi_rs1\[22\],15.79µm
u_picorv32.picorv32_core.reg_next_pc\[30\],15.79µm
_02758_,15.78µm
_04230_,15.78µm
_02303_,15.745µm
_05316_,15.72µm
_04972_,15.715µm
_05411_,15.705µm
_00897_,15.67µm
_02897_,15.67µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],15.67µm
_03430_,15.66µm
_04074_,15.66µm
_04548_,15.66µm
_04777_,15.66µm
u_picorv32.picorv32_core.reg_out\[27\],15.66µm
_01877_,15.62µm
_04042_,15.615µm
_01135_,15.61µm
_01641_,15.61µm
_02430_,15.61µm
_02555_,15.61µm
_03121_,15.61µm
_01806_,15.6µm
_04522_,15.6µm
_05193_,15.6µm
_05388_,15.6µm
_03186_,15.565µm
_05259_,15.56µm
_05285_,15.54µm
_02132_,15.53µm
u_picorv32.picorv32_core.cpuregs\[12\]\[19\],15.51µm
_05358_,15.49µm
_05836_,15.49µm
net1927,15.49µm
net2859,15.49µm
_05145_,15.43µm
_03307_,15.4µm
_03780_,15.37µm
_03920_,15.37µm
_04634_,15.37µm
u_picorv32.picorv32_core.cpuregs\[10\]\[14\],15.37µm
_04764_,15.36µm
_01837_,15.345µm
_01181_,15.31µm
_02306_,15.3µm
_04341_,15.3µm
_05513_,15.285µm
_04580_,15.28µm
_02390_,15.25µm
_04842_,15.25µm
_05342_,15.25µm
net2532,15.25µm
u_picorv32.picorv32_core.cpuregs\[0\]\[15\],15.25µm
u_picorv32.picorv32_core.reg_next_pc\[4\],15.25µm
u_picorv32.picorv32_core.mem_wordsize\[0\],15.245µm
_01591_,15.24µm
_01840_,15.24µm
_02066_,15.24µm
_02163_,15.195µm
net104,15.19µm
_03681_,15.18µm
_05311_,15.18µm
_03473_,15.165µm
_05454_,15.16µm
net130,15.145µm
_02740_,15.14µm
u_picorv32.picorv32_core.cpuregs\[7\]\[1\],15.14µm
_03475_,15.13µm
_05286_,15.13µm
_05809_,15.13µm
